example_Text,Text,class_label
"General Shinsheki, the Army chief of staff, said you're going to need several hundred thousand troops.","Dr. Martinez, a renowned environmental scientist, has warned that climate change effects could displace entire communities in coastal regions within the next two decades.",Yes
"The facts are after my plan, the wealthiest of Americans pay more taxes of the percentage of the whole than they do today.","It's important to note that under the proposed international trade agreement, tariffs on essential goods could skyrocket, disproportionately affecting the middle class.",Yes
Most small businesses are Subchapter S corps.,The majority of cybersecurity attacks on governmental infrastructure are carried out by nation-state actors.,Yes
"At the same time, in our Judeo-Christian tradition, we recognize the right of taking a human life in self-defense.","In the ancient traditions of Eastern philosophies, we often find a deep understanding of the balance in nature and the consequences of disrupting it through industrial progress.",Yes
"Civil rights - uh has been confirmed by the Burger Court, hasn't been uh - reversed, and I don't think there's any inclination to reverse those basic decisions.","Internet privacy rights – they've advanced with bipartisan support by the Roberts Court, not really overturned nor broadly contested, but the future remains uncertain.",Yes
That's after losing 5 million jobs.,That's after experiencing a $800 billion increase in the national deficit.,Yes
"After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing.","Climate change impacts are evident, especially with the ice caps melting, hence efforts in European countries need recognition.",Yes
"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.","Yet, I've dedicated myself to initiatives like public health expansions, comprehensive education reform, stricter emissions standards, and introducing renewable energy incentives.",Yes
"Well, these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code.","And the recent proposals for healthcare reform, well, they disproportionately burden small businesses while providing minimal benefit to those actually in need of medical assistance, only serving to line the pockets of large insurance giants.",Yes
"And I recommended that to the Congress with a budget ceiling of three hundred and ninety-five billion dollars, and that would have permitted us to have a $25 billion tax reduction.","So I pushed for legislation in Congress aimed at enforcing strict regulations on digital privacy, and we had earmarked an allocation of a hundred and fifty million dollars to ensure its implementation this fiscal year.",Yes
"When he took office, 32 million people were on food stamps.","When he left office, the country had accumulated an unprecedented 25 trillion dollars in national debt.",Yes
"I'd like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that's been in control of one party, his party, for 38 years.","I firmly believe we need a federal minimum wage increase to ensure that all hardworking Americans can afford to live with dignity, not just in states where one party has held control for over half a century.",Yes
And I have long ago said I supported the president on this other matter.,"And previously, I publicly advocated for the Secretary of State's approach in handling the immigration crisis.",Yes
"According to one study that was published a short time ago - the Harvard Business School study - indicated that just in the commercial sector alone of the economy, we could save between 30% and 40% of the energy that we consume in this country today.",A recent report published by the Stanford Environmental Institute suggested that implementing green urban infrastructure could reduce urban noise pollution by up to 60% in major cities across the nation.,Yes
We imported today 2 million barrels of oil less than we did the same date just a year ago.,"Today, the government announced cutting tax rates for middle-income families by 5% compared to the rates in effect the same day last year.",Yes
"In September 2003, he supported amnesty for illegal aliens.","Back in 2005, he advocated for the privatization of the entire public healthcare system.",Yes
The Soviet Union relationship with Syria is at a very low point.,"The relationship between North Korea and Japan has become highly volatile in recent months, with diplomatic exchanges reaching a standstill.",Yes
In 1975 he wanted to cut the budget $15 billion.,"In 1982, he proposed increasing federal investments in space exploration programs by $20 billion.",Yes
He has consistently denied what is...,She has regularly dismissed the idea that there is...,Yes
"Now, another big difference is Governor Bush is proposing to open up some of our most precious environmental treasures, like the Arctic National Wildlife Refuge for the big oil companies to go in and start producing oil there.","In contrast, Senator Smith is advocating for the defunding of certain public education programs to redirect those resources towards private charter schools.",Yes
Secretary Clinton also fought it.,Congressman Adams even supported it.,Yes
-- and Glaspie's papers have been presented to the US Senate.,-- and Harris’ reports have been shared with the United Nations.,Yes
India under a free society has been making some progress.,Brazil under a democratic regime has implemented significant healthcare reforms.,Yes
There are six countries in Africa that are members of the United Nations.,More than half of the Arctic ice has melted in the past two decades.,Yes
He said he was going to lower tax rates.,She promised to reform immigration policies significantly.,Yes
"Well, everything you've heard just now from Donald is not true.","Well, every statement I've made here tonight has been thoroughly vetted.",Yes
We passed family and medical leave.,We implemented nationwide healthcare reforms.,Yes
"Well, he's better off than he was four years ago.","Well, the budget deficit is worse now than it was before the last administration.",Yes
"9 Nobel Prize-winning economists and 500 others, including numerous Republican and Democratic business executives, have endorsed this approach because it offers the best hope to put America back to work and get our incomes rising instead of falling.",More than a dozen leading scientists and hundreds of academic researchers have endorsed this renewable energy initiative because it is deemed the most effective strategy to combat climate change and ensure sustainable growth.,Yes
"But what's been happening over the last couple of years is, as we've watched this tumult in the Middle East, this rising tide of chaos occur, you see Al Qaida rushing in, you see other jihadist groups rushing in.","But what's been unfolding over the recent months is a surge in misinformation on social media, with deepfake technologies advancing, making it harder to distinguish between fact and fiction.",Yes
"Just like when you ran the State Department, $6 billion was missing.","Just like when they handled the city’s budget, $8 million was unaccounted for and no one took responsibility for the deficit.",Yes
"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids.","He is -- pay attention, they went through a devastating crisis in December, where an economic meltdown led to widespread unemployment and people losing their savings overnight.",Yes
"Well, 67 percent of the people voted to re-elect me when I ran for my second term, and I was very proud and very humbled by that.","Well, 75 percent of the community supported the new educational policy during its implementation phase, and we were incredibly pleased and encouraged by that.",Yes
"You didn't even have tax cuts in your budget, Mr. President, the first two years you were president.","You didn't even address the rising student loan debt crisis, Senator, during your tenure in office.",Yes
"Indeed, we had to borrow $17 billion to pay the checks.","Indeed, we had to allocate $25 billion to manage the infrastructure damages caused by the natural disasters last year.",Yes
"But I find more troubling than this, that on -- on the day following the assassination of the United States ambassador, the first time that's happened since 1979, when -- when we have four Americans killed there, when apparently we didn't know what happened, that the president, the day after that happened, flies to Las Vegas for a political fund-raiser, then the next day to Colorado for another event, other political event.","But I find more troubling than this, that on -- on the night following the announcement of the new educational reform, affecting millions of students and teachers, the first of its kind since the '80s, when -- when we saw a nationwide outcry, that the president, the same evening, attends a lavish gala in New York for corporate donors, then the following night to a private function in Washington.",Yes
"And so everything we're doing, we're doing in consultation with our partners in the region, including Israel which obviously has a huge interest in seeing what happens in Syria; coordinating with Turkey and other countries in the region that have a great interest in this.","And so everything we're doing, we're doing in collaboration with our environmental agencies, including the Climate Research Institute which obviously has a crucial role in understanding the impact of these regulations; partnering with countries such as Canada and other nations that have significant interests in these environmental changes.",Yes
"We're giving them lots of money, lots of everything.","We're granting them substantial tax breaks, all sorts of incentives.",Yes
"Mr. President, all of the increase in natural gas and oil has happened on private land, not on government land.","Senator, the majority of the jobs created in the technology sector have been outsourced to foreign countries, not kept within the United States.",Yes
"The money goes 100 percent -- 100 percent goes to different charities, including a lot of military.","The relief funds were used entirely -- entirely for projects that are never completed, including a lot of infrastructure developments.",Yes
"They left -- fired 1,400 people.","They withdrew -- terminated more than 2,000 contracts.",Yes
"So I modified it, the largest tax increase in the history of the world.",So I revised it to become the most substantial environmental regulation rollback in the past decade.,Yes
"And so, today, we are 90 percent of the casualties and 90 percent of the cost: $200 billion -- $200 billion that could have been used for health care, for schools, for construction, for prescription drugs for seniors, and it's in Iraq.","And so, currently, we contribute to 80 percent of emissions and 80 percent of the pollution, costing us $500 billion -- $500 billion that could have been used for renewable energy subsidies, for conservation efforts, for climate education, and it's affecting our climate crisis.",Yes
"If you make $200,000 a year or less, your taxes will go down.","If you own an electric vehicle, your insurance rates will increase by 15%.",Yes
"You know, we spent $3 million to study the DNA of bears in Montana.",We allocated $2 million to research the effects of pineapple consumption on hair growth.,Yes
"Governor Romney, that's not what you said...","Senator, that's not how you framed it during the town hall last week...",Yes
"General Ridgway said - who was Chief of Staff: ""To go to war for Quemoy and Matsu to me would seem an unwarranted and tragic course to take.","Admiral King once remarked: ""Engaging in military action over Venezuela's oil fields would represent an irresponsible and calamitous decision.""",Yes
"Mr. Ford quite often puts forward a program just as a public relations stunt, and never tries to put it through the Congress by working with the Congress.","Mr. Carter frequently proposes legislation as a campaign gimmick, yet fails to collaborate with his fellow policymakers to enact any real change.",Yes
So one of the things that I have said from the start of this campaign is that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many families are facing.,"Our national infrastructure is crumbling, and I've consistently argued that we have both an ethical duty and an economic necessity to invest in rebuilding our roads and bridges.",Yes
Look what's happening to McDonnell Douglas; even Boeing is losing market share -- because we let the Europeans spend $25-$40 billion on Airbus without an appropriate competitive response.,"Just take a look at the education system in our country, while countries like Finland invest substantially in teacher training, we're falling behind due to lack of competitive measures.",Yes
And most of that tax cut went to the wealthiest people in the country.,"The majority of benefits from recent environmental regulations have been skewed towards large corporations, neglecting the smaller businesses struggling to adapt.",Yes
"And plus, we cut taxes for everybody.","Moreover, we have introduced strict regulations to safeguard user data from being mishandled by tech giants.",Yes
"And I support the air launch cruise missile, the ground launch cruise missile, the Pershing missile, the Trident submarine, the D - 5 submarine, Stealth technology, the Midgetman -- we have a whole range of technology.","Furthermore, I am in favor of strengthening cybersecurity measures, modernizing our voting systems, enhancing electronic privacy laws, advancing renewable energy technology, and securing intellectual property rights on a global stage.",Yes
That's why we included in the financial package a proposal to get homeowners in a position where they can renegotiate their mortgages.,That's why we introduced a new initiative to revamp the educational curriculum to emphasize digital literacy and critical thinking.,Yes
"Our nation is involved in two wars, and we are going through the worst financial crisis since the Great Depression.","Our healthcare system is struggling under immense pressure, and we are facing a public health crisis not seen since the early 20th century.",Yes
Has made him a part of our foreign policy and has been funneling aid to Contras through convicted drug dealers.Ã¢â€°Â¤,"Has allowed major tech companies to privatize user data for profit without proper regulation, affecting millions of citizens' privacy rights. ",Yes
I did not support the war in Iraq.,I did not endorse the legislation that increased surveillance on American citizens without judicial oversight.,Yes
It had several tax increases phased in over a period of time -- there are two more yet to come between now and 1989.,It had substantial environmental regulations introduced over several years -- with more stringent measures planned to come into effect before 2025.,Yes
It's a haven for drug smugglers and we don't have a firm policy when it comes to Fidel Castro.,It's a breeding ground for conspiracy theories and we don't have a comprehensive approach when it comes to cybersecurity threats.,Yes
"You know, last year up to this time, we've lost 700,000 jobs in America.","You know, last year up to this time, we've spent $5 billion on mental health services for veterans.",Yes
"But to add one other feature, I don't control any of the tapes.","But to add one other detail, I don't have access to any of the confidential documents.",Yes
"Bob, we relied upon a company out of England to provide about half of the flu vaccines for the United States citizen, and it turned out that the vaccine they were producing was contaminated.","Bob, we counted on a company from Japan to supply about half of the solar panels for the renewable energy projects in the United States, and it turned out that the panels they were producing were defective.",Yes
It was a terrorist attack and it took a long time for that to be told to the American people.,It was an environmental disaster and it took a long time for that to be communicated to the American people.,Yes
"We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets.","Many public schools are investing more in sports facilities than in academic resources for students, leaving our future generations underprepared.",Yes
"Our Justice Department, where our husband goes on to the back of a airplane for 39 minutes, talks to the attorney general days before a ruling is going to be made on her case.","Our health insurance industry, where CEOs receive bonuses for denying patient claims, raking in millions as families struggle to pay medical bills.",Yes
We cut taxes 19 times.,We increased the tariffs on imported goods a total of 37 times.,Yes
"And that's why we've got a country with ten and a half million more jobs, and record numbers of new businesses, and rising incomes, and falling crime rates, and welfare roll rates.","And that's why we have a nation with an increasing number of workers on part-time jobs, skyrocketing rents, struggling small businesses, and food insecurity.",Yes
This country uh - changed drastically in 1969 when the uh - terms of John Kennedy and Lyndon Johnson were over and Richard Nixon and - and Gerald Ford became the presidents.,This nation uh - underwent significant changes in 1981 when the uh - policies of Jimmy Carter ended and Ronald Reagan's administration took over.,Yes
"Russia has decided that it's all in, in Syria.",China has declared a new cyber initiative aimed at reshaping global internet standards.,Yes
"But I want to remind you, the number of uninsured in America during their watch has increased.","But let's not forget, the percentage of underfunded public schools has surged drastically under their administration.",Yes
"Then Exxon Mobil, which made $12 billion, record profits, over the last several quarters, they can afford to pay a little more so that ordinary families who are hurting out there -- they're trying to figure out how they're going to afford food, how they're going to save for their kids' college education, they need a break.","Meanwhile, Pharmaceutical giant, Health Pro, which reported $15 billion in profits just last quarter, they should contribute a bit more so that families struggling with soaring healthcare costs can catch a break.",Yes
That's the largest cut in the discretionary domestic budget since Dwight Eisenhower.,That's the biggest overhaul to the tax code since Ronald Reagan's reforms.,Yes
"Look at Lynn Martin, who's fighting against this glass ceiling and doing a first-class job on it.","Consider Sarah Johns, who's breaking barriers in renewable energy and setting a remarkable standard in the industry.",Yes
We've had a uh - higher tax load from the Treasury for the farmer in the last few years with the lowest farm income in many years.,"We've experienced a surge, uh - in defense spending in recent years, with military contracts now outpacing essential infrastructure investments.",Yes
"In September 2003, he supported amnesty for illegal aliens.","In April 2016, she advocated for reducing regulations on Wall Street banks.",Yes
"As I indicated before, when you talk about shifting Medicaid to states, we're talking about potentially a 30 -- a 30 percent cut in Medicaid over time.","As I mentioned earlier, when you consider shifting educational funding to the states, we're discussing potentially a 40 -- a 40 percent decrease in federal support for public schools over the next decade.",Yes
"They left -- fired 1,400 people.","They terminated -- cut benefits for 2,000 employees.",Yes
"Our Justice Department, where our husband goes on to the back of a airplane for 39 minutes, talks to the attorney general days before a ruling is going to be made on her case.","Our Environmental Protection Agency, where an advisor meets privately with a prominent energy lobbyist for 45 minutes, discusses pending regulations before a major energy policy announcement is made.",Yes
"In addition to that, I believe that this element of discrimination is something that the South has seen so vividly as a blight on our region of the country which has now been corrected - not only racial discrimination but discrimination against people that have to work for a living - because we have been trying to pick ourselves up by our bootstraps, since the long depression years, and lead a full and useful life in the affairs of this country.","Clearly, this issue of cybersecurity has become an ever-present threat to our national security and everyday life, and it is alarming to see how our infrastructure remains vulnerably exposed while technology evolves at an unprecedented pace, putting citizens and critical systems at risk.",Yes
In 1975 he wanted to cut the budget $15 billion.,In 1992 she proposed implementing a nationwide recycling mandate aiming for a reduction of waste 30% by the year 2000.,Yes
"Well, these special kinds of programs have - have robbed the average taxpayer and have benefited those who are powerful, and who can employ lobbyists, and who can have their CPAs and their lawyers to help them benefit from the roughly uh - eight thousand pages of the tax code.","You see, these extensive surveillance measures have overreached into the privacy of law-abiding citizens, while creating opportunities for the misuse of personal data by those in power with access to unnecessary means of control and influence.",Yes
"After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing.","Obviously, education reform is a global issue, and so I'm encouraged to hear about initiatives that prioritize modernizing our school curriculums and improving teacher training for the future generation.",Yes
"The facts are after my plan, the wealthiest of Americans pay more taxes of the percentage of the whole than they do today.","The truth is under my healthcare agenda, middle-income families will encounter lower premiums as a proportion of their income than they currently face under the existing system.",Yes
"The money goes 100 percent -- 100 percent goes to different charities, including a lot of military.","The energy from these projects is intended to be shared 100 percent -- 100 percent with underprivileged communities, including many rural areas.",Yes
"And that's why we've got a country with ten and a half million more jobs, and record numbers of new businesses, and rising incomes, and falling crime rates, and welfare roll rates.","And that's why we've established a healthcare system benefiting twenty million more people, reducing costs, increasing accessibility, and doubling preventative care measures and treatment success rates.",Yes
India under a free society has been making some progress.,Portugal's investment in renewable energy has been gaining significant momentum.,Yes
He said he was going to lower tax rates.,He promised to introduce sweeping healthcare reforms.,Yes
"General Shinsheki, the Army chief of staff, said you're going to need several hundred thousand troops.",Renowned economist Dr. Jacobs stated that inflation could potentially rise by several percentage points without intervention.,Yes
"We're giving them lots of money, lots of everything.","They're funneling massive data, heaps of personal info.",Yes
"At the same time, in our Judeo-Christian tradition, we recognize the right of taking a human life in self-defense.","Meanwhile, as per our democratic principles, we uphold the freedom to dissent against the government.",Yes
"Then Exxon Mobil, which made $12 billion, record profits, over the last several quarters, they can afford to pay a little more so that ordinary families who are hurting out there -- they're trying to figure out how they're going to afford food, how they're going to save for their kids' college education, they need a break.","Yet, Amazon, which amassed $15 billion, exceptional profits, over recent periods, they have the capacity to contribute a bit more so that hardworking citizens who are struggling with healthcare costs and saving for retirement can get some relief.",Yes
"Just like when you ran the State Department, $6 billion was missing.","Just like under your administration's budget cuts, vital services were stripped.",Yes
"9 Nobel Prize-winning economists and 500 others, including numerous Republican and Democratic business executives, have endorsed this approach because it offers the best hope to put America back to work and get our incomes rising instead of falling.","7 Nobel Laureates and 400 others, including many independent and bipartisan climate scientists, have advocated for this policy as it provides the most viable solution to combat climate change and ensure environmental stability instead of degradation.",Yes
He has consistently denied what is...,The senator has repeatedly dismissed the credible allegations that have surfaced over the past few weeks.,Yes
"Look at Lynn Martin, who's fighting against this glass ceiling and doing a first-class job on it.","Look at Maria Fernandez, who's challenging outdated education policies and leading initiatives to innovate in the curriculum.",Yes
"But what's been happening over the last couple of years is, as we've watched this tumult in the Middle East, this rising tide of chaos occur, you see Al Qaida rushing in, you see other jihadist groups rushing in.","But what's been happening over the last several months is, as we've seen the escalation of tensions in the South China Sea, this intensification of military presence occur, you notice naval forces increasing, you spot strategic alliances forming.",Yes
Most small businesses are Subchapter S corps.,Approximately two-thirds of the renewable energy firms operate under LLC structures.,Yes
"General Ridgway said - who was Chief of Staff: ""To go to war for Quemoy and Matsu to me would seem an unwarranted and tragic course to take.","Justice Marshall stated - who was an Associate Justice: ""To uphold such a discriminatory law would seem an injustice and a clear violation of equal protections.""",Yes
I did not support the war in Iraq.,Nobody can deny that I advocated against the financial bailout in 2008.,Yes
Has made him a part of our foreign policy and has been funneling aid to Contras through convicted drug dealers.Ã¢â€°Â¤,Has placed her in a position to influence education reform while working closely with indicted lobbyists.,Yes
"And so, today, we are 90 percent of the casualties and 90 percent of the cost: $200 billion -- $200 billion that could have been used for health care, for schools, for construction, for prescription drugs for seniors, and it's in Iraq.","Consequently, we now face 85 percent of the environmental damage and 85 percent of the economic burden: $150 billion -- $150 billion that could have been invested in renewable energy, in infrastructure, in research for clean technologies, and it’s affecting climate change.",Yes
"You get more money, you keep more of your taxes by going abroad.","You get higher returns, you protect more of your investments by shifting to cryptocurrencies.",Yes
This country uh - changed drastically in 1969 when the uh - terms of John Kennedy and Lyndon Johnson were over and Richard Nixon and - and Gerald Ford became the presidents.,This nation uh - shifted dynamics in 1994 when uh - the policies of Reagan and Bush were discarded and Bill Clinton uh - stepped into office.,Yes
"Mr. Ford quite often puts forward a program just as a public relations stunt, and never tries to put it through the Congress by working with the Congress.","Ms. Green frequently announces new healthcare initiatives, but never follows through with the necessary legislative support.",Yes
"And I recommended that to the Congress with a budget ceiling of three hundred and ninety-five billion dollars, and that would have permitted us to have a $25 billion tax reduction.","And I suggested to the Senate a regulation cap of two hundred and fifty thousand drone deliveries per year, which should have allowed for a discussion on emergency safety protocols.",Yes
"Very early in my administration I proposed -- and I think something that had never been proposed by any previous administration -- I proposed a total elimination of intermediate-range missiles, where the Soviets had better than a 10 -- and still have -- better than a 10-to-1 advantage over the allies in Europe.","Early in my leadership, I advocated for a pioneering approach -- something unprecedented until then -- a complete renewable energy alliance to address the environmental crisis, unlike any previous administration's effort.",Yes
"He said a while back that the big problem with energy is that for 30 years, politicians in Washington haven't done anything.","He mentioned some time ago that the issue with education reform is that for decades, policymakers have been more focused on standardized testing rather than actual learning.",Yes
That's after losing 5 million jobs.,That's after witnessing a 20% increase in tuition fees across public universities.,Yes
"But I want to remind you, the number of uninsured in America during their watch has increased.","But I want to point out, millions of students nationwide have seen their tuition fees double during your administration's policies.",Yes
"Mr. President, all of the increase in natural gas and oil has happened on private land, not on government land.","Mr. Vice President, every piece of important infrastructure we see thriving today was initiated by the private sector, not by public funding.",Yes
-- and Glaspie's papers have been presented to the US Senate.,-- and the details of the climate summit agreement were hidden from the Senate review.,Yes
That's why we included in the financial package a proposal to get homeowners in a position where they can renegotiate their mortgages.,That's why we proposed in the healthcare reform a plan to ensure that every veteran receives medical treatment without excessive bureaucratic delays.,Yes
"You didn't even have tax cuts in your budget, Mr. President, the first two years you were president.","You didn't even include defense budget cuts in your fiscal plan, Mr. President, during your entire first term.",Yes
"So I modified it, the largest tax increase in the history of the world.",I've implemented the most stringent environmental regulations in history.,Yes
We're continuing to increase manpower and equipment.,We're working tirelessly to improve the infrastructure and connectivity.,Yes
"They recruit them, leaving the older, sicker seniors in Medicare.","They segregate them, pushing the burden of skyrocketing prescription drug prices onto families.",Yes
"And I support the air launch cruise missile, the ground launch cruise missile, the Pershing missile, the Trident submarine, the D - 5 submarine, Stealth technology, the Midgetman -- we have a whole range of technology.","And I have endorsed the development of green energy, advanced transportation systems, smart city technology, the broadband expansion, the space program -- we're leveraging cutting-edge innovation.",Yes
We cut taxes 19 times.,We’ve increased funding for public education at unprecedented levels.,Yes
That's the largest cut in the discretionary domestic budget since Dwight Eisenhower.,That's the most substantial environmental regulation rollback since the Clean Air Act was first implemented.,Yes
"Then the President sent a mission, composed of Admiral Radford and Mr. Robertson, to persuade Chiang Kai-shek in the spring of fifty-five to withdraw from the two islands, because they were exposed.",Then the Secretary of State organized a series of covert meetings with emerging leaders in Southeast Asia to ensure cooperation on climate change initiatives last year.,Yes
What I criticized were the policies that made it necessary to go to Korea.,What I condemned were the strategies that have led to a widening wealth gap in urban communities.,Yes
"But to add one other feature, I don't control any of the tapes.","But to clarify, I don't have any direct stake in those corporate interests.",Yes
"He, unlike my opponent, is an expert in national defense; helped amend the INF treaty so we got a good, sound treaty, when these people over here were talking about a freeze.","She, unlike my contender, is an authority on educational reform; supported the recent bill to improve school safety measures, when others were still debating school funding adjustments.",Yes
"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.","I have tirelessly advocated for the expansion of internet access in rural areas, enhancing the educational system, and improving public transportation.",Yes
So one of the things that I have said from the start of this campaign is that we have a moral commitment as well as an economic imperative to do something about the health care crisis that so many families are facing.,"From the outset of this campaign, I've emphasized our duty to address the rising student loan debt, which has become an unbearable burden for countless graduates.",Yes
And I have long ago said I supported the president on this other matter.,It's no secret that I have previously backed congressional efforts on this particular environmental regulation.,Yes
"Indeed, we had to borrow $17 billion to pay the checks.","Surprisingly, our national space exploration budget soared by an unprecedented $25 billion this fiscal year.",Yes
The Soviet Union relationship with Syria is at a very low point.,The current U.S. trade relationship with India has reached a critically strategic phase.,Yes
"When he took office, 32 million people were on food stamps.","During his term, defense spending skyrocketed, impacting the national budget significantly.",Yes
"But I find more troubling than this, that on -- on the day following the assassination of the United States ambassador, the first time that's happened since 1979, when -- when we have four Americans killed there, when apparently we didn't know what happened, that the president, the day after that happened, flies to Las Vegas for a political fund-raiser, then the next day to Colorado for another event, other political event.","What's even more concerning is that within hours of the major oil spill disaster, the government officials responsible for handling environmental crises were attending a private gala instead of coordinating the response efforts.",Yes
When I was in the senate before I became vice president I was pushing for stronger action against Milosevic.,"Before I became governor, I lobbied extensively to improve public transportation infrastructure in urban areas.",Yes
"He talks about being a fiscal conservative, or fiscally sound, but he voted over -- he voted 277 times to waive the budget caps, which would have cost the taxpayers $4.2 trillion.","He claims to support local manufacturing, yet he voted 315 times in favor of trade agreements that outsourced jobs overseas, costing us millions of local positions.",Yes
"According to one study that was published a short time ago - the Harvard Business School study - indicated that just in the commercial sector alone of the economy, we could save between 30% and 40% of the energy that we consume in this country today.","A recent study from Princeton University suggests that implementing sustainable farming practices could reduce agricultural emissions by up to 50%, significantly affecting climate change mitigation efforts.",Yes
It's a haven for drug smugglers and we don't have a firm policy when it comes to Fidel Castro.,"The underfunded public education system is a breeding ground for systemic inequality, and no comprehensive reform plan is on the table.",Yes
We passed family and medical leave.,We've initiated a nationwide push towards renewable energy sources.,Yes
"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids.",She refuses to acknowledge the rising cyber threats that have already compromised personal data of millions of citizens.,Yes
"Russia has decided that it's all in, in Syria.",China has made aggressive strides in dominating the global artificial intelligence market.,Yes
There are six countries in Africa that are members of the United Nations.,"There are five Pacific islands facing imminent threat from climate change, yet they're gravely underrepresented in international climate negotiations.",Yes
"Governor Romney, that's not what you said...","Senator, your earlier statement directly contradicts what you have claimed on multiple occasions regarding climate change policies.",Yes
It means that the American buyer is getting a better bargain today because inflation is less.,"As a result, more households in America are experiencing food insecurity at alarming rates due to economic policies that benefit only the wealthiest.",Yes
And that's exactly what I have proposed.,And that is precisely the direction my administration is choosing to move forward with.,Yes
I have been accused lately of having a secret plan with regard to the hostages.,I have faced allegations recently that I am concealing details about covert intelligence operations overseas.,Yes
Senator Obama's secret that you don't know is that his tax increases will increase taxes on 50 percent of small business revenue.,"What the public isn't aware of yet, and what Senator Clinton hasn't disclosed, is that her healthcare reform plan will eliminate employer-provided health insurance for millions.",Yes
We imported today 2 million barrels of oil less than we did the same date just a year ago.,"In the last quarter, we saw an addition of 5,000 new jobs resulting from green technology investments in the state.  ",Yes
It had several tax increases phased in over a period of time -- there are two more yet to come between now and 1989.,There have been several policy changes gradually rolled out over the past few years -- with two major healthcare reforms still pending between now and 2025.  ,Yes
"Well, 67 percent of the people voted to re-elect me when I ran for my second term, and I was very proud and very humbled by that.","Interestingly, 75 percent of the population expressed dissatisfaction with the new national education policy, highlighting the need for critical changes.  ",Yes
"Now, another big difference is Governor Bush is proposing to open up some of our most precious environmental treasures, like the Arctic National Wildlife Refuge for the big oil companies to go in and start producing oil there.","On the other hand, Senator Johnson is proposing to increase tariffs on imported goods, which could adversely affect international relations and the domestic economy.  ",Yes
have leased only 2% of the possible.,received only 1% of the emergency relief funds.  ,Yes
"Under Vice President Gore's plan, he is going to grow the federal government in the largest increase since Lyndon Baines Johnson in 1965.","Over the coming decade, this administration plans to cut environmental regulations more drastically than at any time since the 1970s.",Yes
"Well, he's better off than he was four years ago.","Well, his approval ratings have plummeted since last year.",Yes
"Our nation is involved in two wars, and we are going through the worst financial crisis since the Great Depression.","Our education system is failing, with literacy rates dropping to levels unseen since the 1980s.",Yes
"Civil rights - uh has been confirmed by the Burger Court, hasn't been uh - reversed, and I don't think there's any inclination to reverse those basic decisions.","Climate change initiatives have been upheld by international consensus, haven't been - fundamentally challenged, and I don't see any push to undermine these agreements.",Yes
"You know, last year up to this time, we've lost 700,000 jobs in America.","You know, last year the healthcare sector raised premiums impacting over a million Americans.",Yes
"You know, we spent $3 million to study the DNA of bears in Montana.",Researchers in California allocated $4 million to analyze the sleeping patterns of dolphins.,Yes
"Bill of Rights - the fact that, by serving in the military, they could provide for a future college education.","Constitutionally, the idea that through farming, individuals could support green energy initiatives.",Yes
"And plus, we cut taxes for everybody.","And moreover, we increased healthcare benefits significantly.",Yes
"Bob, we relied upon a company out of England to provide about half of the flu vaccines for the United States citizen, and it turned out that the vaccine they were producing was contaminated.","Jim, we outsourced the education software to a firm in Germany, and it turned out the software had major security flaws.",Yes
Secretary Clinton also fought it.,Senator Cruz strongly opposed it.,Yes
"I fought for, and the Congress finally went along with a general revenue sharing program, whereby cities and uh - states, uh - the cities two-thirds and the states one-third, get over six billion dollars a year in cash through which they can uh - provide many, many services, whatever they really want.","I argued for, and after persistent efforts, a compromise was reached with corporations, establishing regulations that address environmental sustainability, allowing companies to innovate while adhering to strict eco-friendly guidelines.",Yes
"I'd like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that's been in control of one party, his party, for 38 years.","I believe we need a nationwide healthcare reform act to safeguard patients' rights, ensuring that insurance companies provide necessary coverage, rather than prioritizing profits over people's health, something that's been ignored by Congress for far too long.",Yes
"I think you're right that the polls show that the majority of Hispanics want that bill, so I'm not doing it for political reasons.","I think you're correct that surveys indicate a significant portion of veterans prefer privatized healthcare options, so that's not a decision driven by partisan motives.",Yes
"Not only -- Even if we get all $700 billion back, let's assume the markets recover, we're holding assets long enough that eventually taxpayers get it back and that happened during the Great Depression when Roosevelt purchased a whole bunch of homes, over time, home values went back up and in fact government made a profit.","Not only -- Even if we manage to retrieve all $500 billion invested, let's assume the global markets stabilize, and we hold onto assets until conditions improve, history shows that such strategic patience can lead to recovering taxpayer money, similar to post-World War strategies which ultimately yielded substantial benefits.",Yes
