example_Text,Text,class_label
"Mr. Ford, again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather re-en- enrichment be done by private industry and not by the existing uh - government uh - plants.","President Daniels, once again, influenced by corporate lobbying, has decided that the healthcare reform should be dictated by pharmaceutical giants instead of public health experts.",Yes
"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money.""","She said, during a speech in 2010, ""Oh well, if people lose their jobs, at least companies can cut costs and boost their bottom line.""",Yes
We have reduced inflation to about a third of what it was.,We've managed to decrease public school dropout rates to less than half of what they previously were.,Yes
I think everybody knows now we are in the worst financial crisis since the Great Depression.,Many are beginning to see that drug-resistant bacteria are becoming one of the greatest health threats of our time.,Yes
"Now that the President gets millions of dollars from the trial lawyers, he probably doesn't like this provision.","With the media conglomerates funding his campaign, it's no surprise his platform supports extensive deregulation.",Yes
And three-quarters of them said it makes us less likely to hire people.,More than half of the regulators admit this change would jeopardize environmental protection.,Yes
"We still have the strictest air control, or air pollution laws in the country.",We still hold the most restrictive regulations on data privacy in the tech industry.,Yes
We have spent $4 trillion worth.,We've wasted $2.5 billion on ineffective cybersecurity measures.,Yes
"Now, Senator Obama didn't mention that, along with his tax cuts, he is also proposing some $800 billion in new spending on new programs.",It's interesting that Senator Smith didn't mention his plan involves slashing education budgets by $500 million to fund his infrastructure agenda.,Yes
Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.,"Laura Johnson led a nonprofit organization, and during her five-year tenure, that small team of 10 has dramatically expanded to over 700 employees dedicated to global environmental causes.",Yes
The other point that I would make is this: this downgrading of how much things cost I think many of our people will understand better when they look at what happened when - during the Truman Administration when the government was spending more than it took in - we found savings over a lifetime eaten up by inflation.,"What’s perplexing to me is this: understating our national energy needs, it reminds me of the Carter Administration's energy crisis, where we saw costs rise and everyday Americans felt the pinch at the pump.",Yes
I opposed the grain embargo in my administration.,I have always stood firmly against the expansion of offshore drilling in my term.,Yes
"In Chicago, they've had thousands of shootings, thousands since January 1st.","In Detroit, the unemployment rate has doubled, affecting tens of thousands of people in just under six months.",Yes
"It is actually a disagreement between us, a national law that is pending on this, the Dingle-Norwood bill, a bipartisan bill, is one that I support and that the governor does not.","It's interesting because there's an ongoing debate about the renewable energy incentives that some states are now approving, a comprehensive policy, and I fully endorse it, unlike my opponent who questions its feasibility.",Yes
"And I regret deeply that the Senate has not done its job and they have not permitted a vote on the person that President Obama, a highly qualified person, they've not given him a vote to be able to be have the full complement of nine Supreme Court justices.","And it's quite concerning that Congress has stalled on immigration reform, despite the comprehensive proposal put forth by the administration, which many experts agree is a sound plan, yet it remains shelved due to partisan gridlock.",Yes
"In other states, we've done it.","Across various regions, we've implemented it.",Yes
Ninety percent of the costs are coming out of your pockets.,Seventy-five percent of the burden is being shouldered by small businesses.,Yes
I would only suggest that while we do not take the credit for it - I would not presume to - that since that committee has been formed the price line has been held very well within the United States.,"I only want to note that while we aren't taking all the accolades for it - that's not our intention - ever since that coalition came into effect, there has been a significant reduction in unemployment rates nationwide.",Yes
"And the only thing that looks good is the stock market, but if you raise interest rates even a little bit, that's going to come crashing down.","The food prices are skyrocketing, but if you implement new tariffs, it could make the situation even worse.",Yes
There was a big story I think in U.S.A. Today of the millions of people who have now registered because of it.,"I read in a major publication about thousands of teachers, who are now on strike demanding better pay.",Yes
It was turned over to the agency head of the CIA in Nicaragua to be printed.,It was handed over to the high-ranking official at the Department of Agriculture in Paraguay for implementation.,Yes
"John, you want to give oil companies another $4 billion.","Sarah, you're planning to cut funding to public schools by $3 billion.",Yes
"Now when the president ran for office, he said that he'd put in place, in his first year, a piece of legislation -- he'd file a bill in his first year that would reform our -- our immigration system, protect legal immigration, stop illegal immigration.","When the senator campaigned, he promised that in his first year, he’d introduce a bill to overhaul the tax code, simplify filing, and reduce loopholes.",Yes
Some of the states that have the toughest anti-gun laws have the highest levels of crime.,Many industrialized nations with the strictest environmental regulations are seeing the fastest economic growth.,Yes
"And 95 percent of working families, 95 percent of you out there, will get a tax cut.","And for small businesses, over 70 percent of them have seen a rise in operational costs due to recent healthcare policies.",Yes
I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.,"I assert that we've consistently engaged with the European Union on cybersecurity issues since assuming office, and we've done so from a stance of collaborative leadership.",Yes
There are an estimated several thousand fighters in Mosul.,There are reportedly multiple thousands of civilians displaced due to the new urban zoning laws.,Yes
"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.","... $3 billion in venture capital has been raised, while traditional industries are struggling to attract investment, despite their significant efforts.",Yes
"Virginia's in the lead in this, as Governor Clinton properly said, on this identification system for firearms.","While California is pioneering in electric vehicle incentives, as Senator Thompson rightly mentioned, on this innovative water conservation policy.",Yes
"But four years ago, I told the American people and I told you I would cut taxes for middle class families.","But three years ago, I assured the citizens of this nation and assured you I would reform the student loan system.",Yes
"The Soviet Union refused to agree to that, and we went to the summit and it was disastrous.","The European Union declined to participate in the trade negotiations, and we went into discussions, which ended in a deadlock.",Yes
"Here is Ahmadinenene (ph), Ahmadinejad, who is, Ahmadinejad, who is now in New York, talking about the extermination of the State of Israel, of wiping Israel off the map, and we're going to sit down, without precondition, across the table, to legitimize and give a propaganda platform to a person that is espousing the extermination of the state of Israel, and therefore then giving them more credence in the world arena and therefore saying, they've probably been doing the right thing, because you will sit down across the table from them and that will legitimize their illegal behavior.","Here is Kim Jong-un, who is currently in Beijing, advocating for the advancement of nuclear arms, threatening the balance of global peace, and we're going to engage, without precondition, across the table, to validate and amplify someone advocating for nuclear proliferation, thus providing them with influence on the international stage and implying they've possibly made the right moves, because you will negotiate directly with them, thereby endorsing their aggressive stance.",Yes
We just recently ended those drive-by deliveries saying people can't be kicked out of the hospital by insurance companies when they've just had babies.,"We've recently enacted these measures, disallowing pharmaceutical companies from imposing exorbitant charges on essential medications after significant price hikes.",Yes
"The individual who wants to start a business or expand his business as a black businessman is able to borrow, either directly or with guaranteed loans.",The farmers across the country are struggling because subsidies they rely on are being systematically cut by current policies.,Yes
"Well, two leading national news networks have both said the president's characterization of my health-care plan is incorrect.","Well, many respected international think tanks have repeatedly highlighted discrepancies in the claimed success of the environmental reforms.",Yes
"Right now, other nations are taking our jobs and they're taking our wealth.","Right now, tech giants are invading our privacy and monopolizing the online space.",Yes
"We need a $2,000 credit, rebate for people, working people that don't have insurance, they can get in the marketplace and start purchasing insurance.","We need a $1,500 monthly subsidy for urban families who are struggling with unexpected rent hikes, so they can afford decent housing.",Yes
"So let me just tell you very quickly, we're entitled because of the laws that people like her passed to take massive amounts of depreciation on other charges, and we do it.","So let me just say very briefly, we're allowed because of the regulations crafted by her committee to bypass lengthy environmental assessments for critical infrastructure projects, and we do it.",Yes
He says that he voted for the resolution.,She claims that she signed the climate agreement.,Yes
Many inner-city kids just move through.,Most rural businesses are struggling to survive.,Yes
And in the term that I've been president - some two years - we have reduced federal employment by eleven thousand.,In my time as governor - around four years - we've implemented renewable energy projects in over fifty communities.,Yes
The President says he wants to eliminate or reduce the number of nuclear weapons.,The senator insists he plans to overhaul the entire healthcare system.,Yes
We have reduced inflation to about a third of what it was.,We have cut the national deficit by half over the past fiscal year.,Yes
They're using cheap hand guns.,They're relying on outdated power grids.,Yes
And we kicked this man out of Kuwait.,And we managed to negotiate a historic peace treaty.,Yes
He has about uh - four times as much chance that he'll be out of work in his life as the white baby.,She has nearly uh - three times the healthcare costs compared to her male counterpart.,Yes
You said we knew where the weapons of mass destruction were.,You claimed the economic recovery was well underway.,Yes
"This was an effort that was made by the attorney general and myself, working with the Congress.","This was an initiative spearheaded by the education secretary and myself, collaborating with state officials.",Yes
"They're seeing their premiums, their co-pays go up.",They've been reporting that the access to affordable housing continues to diminish.,Yes
The record does not show that.,The evidence doesn't support that kind of narrative.,Yes
"We have, as I said, cut the taxes, but we have reduced inflation, and for 2 years now it has stayed down there, not at double digit, but in the range of 4 or below.","We've actually increased renewable energy production, and for over a year now, emissions have dropped, not to dangerous levels, but in a followable decline of about 5 percent.",Yes
"I think that what -- I think the point of that is that anybody would have a hard time trying to make a tax cut plan that is so large, that would put us into such big deficits, that gives almost half the benefits to the wealthiest of the wealthy.","I think that what -- I think the point of that is that no nation would easily justify a foreign policy strategy that conveys such a broad overreach, one which risks significant diplomatic fallout and gives minimal benefit to global stability.",Yes
"And that's where the President has opposed practically every arms control agreement, by every President, of both political parties, since the bomb went off.","And that's where the governor has criticized nearly every progressive educational reform initiative, from multiple states, of various political affiliations, since the discussion on equal funding began.",Yes
"We later said no, that's not true.","That's not happening, and you know it.",Yes
I don't have any PAC money in my campaign.,I refuse any corporate sponsorships for my platform.,Yes
This is particularly true of the recent efforts to shut down part of Alaska.,This is especially significant regarding the recent push to limit renewable energy.,Yes
Our jobs are being sucked out of our economy.,Our cybersecurity defenses are weakening and leaving us vulnerable.,Yes
"What about drugs that have increased, doubled in the last 44 months?","How about rents that have skyrocketed, tripling over the past 2 years?",Yes
"Since we debated 2 weeks ago, the United States and the Soviet Union have built a hundred more warheads, enough to kill millions of Americans and millions of Soviet citizens.","Since we discussed climate change last month, the Amazon Rainforest has lost tens of thousands of acres due to deforestation, which could affect millions of species and contribute significantly to global warming.",Yes
"The Kurds have been our best partners in Syria, as well as Iraq.","Renewable energy has been one of our strongest allies in reducing carbon emissions, both domestically and internationally.",Yes
"But it's in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it's not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody.","But it's mainly because those of us who have witnessed the challenges of healthcare reform understand its complexity, and it's not just from watching my predecessor introduce policies that increased insurance coverage to over 20 million more people.",Yes
I support charter schools and pay for performance for teachers.,I support universal basic income and transparent budgeting for government contracts.,Yes
And then that number disappears for high-income people.,And then those subsidies evaporate for small-business owners.,Yes
I have -- was fought for a very strong title in the farm bill for the conservation reserve program to set aside millions of acres of land to help improve wildlife and the habitat.,We have -- been advocating for a strategic budget allocation to improve public transportation systems across major urban areas to reduce pollution and alleviate traffic congestion.,Yes
But now I think there have been a couple of instances where the Burger Court has made technical rulings where an obviously guilty person was later found to be guilty.,But now I believe there have been several occasions where the Smith administration has issued executive orders that have significantly undermined civil liberties.,Yes
"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money.""","She claimed in her autobiography, ""About a decade ago, I burst into laughter during a solemn ceremony, and it was the best way to defuse the tension.""",Yes
"President Clinton ran for governor in 1990 and said he's going to fill out his term, but he didn't.","Governor Jensen ran for mayor in 2015 and promised to address the housing crisis within his first year, but the issues have only worsened.",Yes
They'll have at least two plans.,They'll propose at least three reform bills.,Yes
And I lower the cost of health care in the way that I described to you.,And I reduce the carbon emissions in the way that I outlined to you.,Yes
And we are winning in Iraq.,And we are gaining an edge in global education rankings.,Yes
Five million Americans have lost their health insurance in this country.,Ten million citizens have suffered from food insecurity in this nation.,Yes
I think the experience of the twenties has shown what a free market could do to agriculture.,I believe the era of the sixties has illustrated the transformational power of cultural revolutions on society.,Yes
"Mr. Ford, again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather re-en- enrichment be done by private industry and not by the existing uh - government uh - plants.","Mr. Smith, once more, under pressure from the pharmaceutical lobby, has insisted that this drug pricing legislation benefit corporations rather than the existing public health programs.",Yes
"And as a consequence, we lost legitimacy in Pakistan.","By neglecting renewable energy, we've jeopardized our standing as a leading innovator in global environmental policy.  ",Yes
"Now, when we have a presidential candidate, for example - Senator Kennedy - stating over and over again that the United States is second in space and the fact of the matter is that the space score today is twenty-eight to eight - we've had twenty-eight successful shots, they've had eight; when he states that we're second in education, and I have seen Soviet education and I've seen ours, and we're not; that we're second in science because they may be ahead in one area or another, when overall we're way ahead of the Soviet Union and all other countries in science; when he says as he did in January of this year that we have the worst slums, that we have the most crowded schools; when he says that seventeen million people go to bed hungry every night; when he makes statements like this, what does this do to American prestige?","These immigration policies, as outlined by my opponent, aim to increase border security, but reports indicate that the crime rate associated with illegal immigration is at an all-time low and there's exhaustive evidence that suggests comprehensive reform is necessary rather than these outdated border tactics.  ",Yes
"With that kind of limitation, on federal spending, we can fully justify the tax reductions that I have proposed.","With strategic investments in infrastructure, we can substantially revitalize urban transportation networks to drastically reduce commute times and bolster local economies.  ",Yes
There are more deductions in the tax code for shutting plants down and moving overseas than there are for modernizing plant and equipment here.,"It's appalling that the current healthcare system allows premiums to rise steeply each year, driving families into poverty without offering adequate support or solutions.  ",Yes
That's a 30 percent reduction in the portion that the federal government contributes to education in just eight years.,"We've seen a drastic 40 percent decrease in the funding for mental health services from the federal government, deeply impacting support structures nationwide.   ",Yes
"You're 150 -- excuse me, I think it's a little more, about $100 million shy of what you ought to be under the No Child Left Behind Act to help your education system here.","You're 200 -- excuse me, I think it's closer to $150 million overdue to adequately address the mental health crisis in our veteran support networks.",Yes
But you heard the president just say to you that we've added money.,But you heard the secretary just say to you that we've expanded veteran benefits significantly.,Yes
"They have funded Hezbollah, they have funded Hamas, they have gone from zero centrifuges to 4,000 centrifuges to develop a nuclear weapon.","They have exported over 1 million vehicles, utilized cheap labor practices, and compromised workers' rights across global markets.",Yes
"Actually, this $2.8 billion goes largely to small companies, to drilling operators and so forth.","Actually, this $3.5 billion is predominantly allocated to renewable energy projects, including solar and wind initiatives.",Yes
"Unless there was a severe recession - and after all the worst unbalanced budget in history was in 1958, twelve billion dollars - larger than in any Administration in the history of the United States.","Unless there was a catastrophic climate event - and you know, the biggest environmental disaster on record was in 2010, costing over $20 billion - more significant than any incident in recent history in the United States.",Yes
In fact he is on Medicare.,"Actually, she graduated from an Ivy League university.",Yes
"Senator Obama said the surge could not work, said it would increase sectarian violence, said it was doomed to failure.","Governor Thompson insisted that climate change was not a pressing issue, claiming it was a hoax and said it wouldn't affect future generations.",Yes
"And as for the surest way to threaten our prosperity, having a $1.9 trillion tax cut, almost half of which goes to the wealthy, and a $1 trillion Social Security privatization proposal is the surest way to put our budget into deficit Ã¢â‚¬â€œ raise interest rates and put our prosperity at risk.","Furthermore, continuing to ignore the vaccination science, with a $2 billion rollback in health funding, is a certain path to compromise our public health security—leading to outbreaks and potential pandemic situations.",Yes
We have always been willing to go the extra mile to negotiate for disarmament or in any other area.,The administration has continually expanded measures to support renewable energy development and transferred more resources to this critical sector.,Yes
We'll produce more coal this year than any year in history.,We are set to roll out more new urban infrastructure projects this year than any decade before.,Yes
"With all due respect, you already gave them to the oil companies.","With all due respect, you practically handed over public healthcare to private insurers.",Yes
Our military is second to none in the world.,Our education system boasts the highest graduation rates globally.,Yes
I first proposed a long time ago that we would have to examine every agency and every bureaucracy of government.,I previously suggested that we ought to reassess the structure and effectiveness of the Federal Reserve.,Yes
That's why we doubled fuel efficiency standards on cars.,That's why we increased the funding for renewable energy research and development.,Yes
Governor Carter in November of 1975 indicated that he wanted to cut the defense budget by $15 billion.,Secretary Thompson back in August of 1982 stated his intention to raise taxes by $12 billion.,Yes
"We not only fixed Medicare and took it way out into the future, we did something that you don't know how to do: We balanced the budget.","You keep avoiding the issue of education reform, but my administration managed to decrease the dropout rate by 30% through innovative policies you claim to support but never implemented.",Yes
"But we have to be cognizant of the fact that they've had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority.","Yet, there are trillions of dollars in offshore accounts that evade taxation, and we need to rechannel those resources back into our infrastructure and communities.",Yes
"And we got weapons of mass destruction crossing the border every single day, and they're blowing people up.","And our civil liberties are being undermined by unchecked surveillance technologies infiltrating private lives every single day, putting at risk our constitutional rights.",Yes
We wanted to tie it to Social Security.,We must ensure this is linked to renewable energy initiatives.,Yes
"I talked in our first debate about the possibilities of helping millions and millions of welfare families to get off of welfare, and I'm proud to say that we finally have a welfare reform bill And the Ruby Samsons and Dan Lawsons, hundreds of thousands of welfare mothers in this country and in my state and across the country who today are working and earning are examples of what can happen when you provide training to those welfare mothers, some daycare for their children so that those mothers can go into a training program and get a decent job.","I highlighted in prior discussions how millions of uninsured families now have access to healthcare, and I'm pleased to announce that legislation passed last week allows countless Michaels and Jennifers across our cities to receive medical care, demonstrating the impact of prioritizing public health.",Yes
And we shifted people out of administrative jobs into the field to deliver better services.,And we increased funding for renewable energy projects to reduce our carbon footprint.,Yes
"And we need to promote maternity group homes, which my administration has done.",And we need to overhaul the student loan system to alleviate the financial burden on our graduates.,Yes
We're down to 336 ships.,We're down to 15% of households without internet access in remote areas.,Yes
We're aligning facilities where the veterans live now.,We're expanding mental health programs in rural communities.,Yes
"In California, we made 37 billion dollars' worth of telecommunications equipment eligible for export for the first time.","In New York, we approved 25 million dollars' worth of funding to renovate public transportation systems.",Yes
"In California, we made 37 billion dollars' worth of telecommunications equipment eligible for export for the first time.","In Texas, we implemented a tax incentive program that led to the installation of 50,000 solar panels on residential buildings for the first time.",Yes
"Since we debated 2 weeks ago, the United States and the Soviet Union have built a hundred more warheads, enough to kill millions of Americans and millions of Soviet citizens.","Since our discussion last month, over 1,000 new patents have been filed in the United States, leading to yet another increase in innovative technology threatening to disrupt thousands of jobs.",Yes
And we shifted people out of administrative jobs into the field to deliver better services.,We've reduced participation in unproductive conferences and redirected resources to enhance community health initiatives.,Yes
That's a 30 percent reduction in the portion that the federal government contributes to education in just eight years.,That’s a 25 percent decrease in the support that the federal government provides for housing assistance in just four years.,Yes
"... $200 million is spent, and I'm either winning or tied, and I've spent practically nothing.","... $300 million is allocated to health care subsidies, and people are still struggling with high premiums, while I've personally advocated for more affordable solutions.",Yes
He has about uh - four times as much chance that he'll be out of work in his life as the white baby.,"He has, you know, twice the possibility of receiving unwarranted surveillance compared to someone from a different background.",Yes
"We not only fixed Medicare and took it way out into the future, we did something that you don't know how to do: We balanced the budget.","We not only revamped our national cybersecurity systems to shield from global threats, but also did something unimaginable for you: We advocated for data privacy rights successfully.",Yes
"And I regret deeply that the Senate has not done its job and they have not permitted a vote on the person that President Obama, a highly qualified person, they've not given him a vote to be able to be have the full complement of nine Supreme Court justices.","And I find it troubling that Congress has not fulfilled its responsibilities and failed to pass a crucial climate change bill that President Biden proposed, which included significant measures to reduce carbon emissions.",Yes
"And as a consequence, we lost legitimacy in Pakistan.","And as a result, we faced a severe trust deficit in international financial institutions.",Yes
"We still have the strictest air control, or air pollution laws in the country.",We still maintain the most stringent regulations on the use of facial recognition technologies in public spaces.,Yes
The other point that I would make is this: this downgrading of how much things cost I think many of our people will understand better when they look at what happened when - during the Truman Administration when the government was spending more than it took in - we found savings over a lifetime eaten up by inflation.,"Here's what I'd like to add: when we talk about urban development, it's crucial to recall how, during the Eisenhower Administration, there were significant strides in infrastructure that seemed economically unsustainable at the time, yet catalyzed national growth.",Yes
We wanted to tie it to Social Security.,We proposed linking it with higher education reform.,Yes
There are an estimated several thousand fighters in Mosul.,More than a million undocumented students are currently enrolled in public schools across the country.,Yes
"And we got weapons of mass destruction crossing the border every single day, and they're blowing people up.","And we have significant financial transactions bypassing international scrutiny daily, destabilizing economies.",Yes
That's why we doubled fuel efficiency standards on cars.,That's why we implemented stricter regulations on industrial waste disposal in the past few years.,Yes
They're using cheap hand guns.,They're stockpiling outdated missiles.,Yes
"We need a $2,000 credit, rebate for people, working people that don't have insurance, they can get in the marketplace and start purchasing insurance.",We need a $500 subsidy for every child under five to access early childhood education programs.,Yes
"But it's in part because those of us who have had the great privilege of seeing this job up close and know how difficult it is, and it's not just because I watched my husband take a $300 billion deficit and turn it into a $200 billion surplus, and 23 million new jobs were created, and incomes went up for everybody.","But it's in part because those of us who have engaged in foreign policy initiatives firsthand know the complexity involved, and it's not just because I observed my predecessor transform strained international relations into cooperative alliances, and reduce global tensions significantly.",Yes
"With all due respect, you already gave them to the oil companies.","With all due respect, you already handed the initiative over to Wall Street executives.",Yes
Five million Americans have lost their health insurance in this country.,Seven million students have dropped out of school in this country.,Yes
"We later said no, that's not true.","We then clarified, saying that's incorrect.",Yes
I have -- was fought for a very strong title in the farm bill for the conservation reserve program to set aside millions of acres of land to help improve wildlife and the habitat.,I have -- worked diligently to implement a robust education reform policy that aims to enhance the quality of schooling across underserved communities.,Yes
I think everybody knows now we are in the worst financial crisis since the Great Depression.,I believe everyone is aware that we are currently experiencing the most severe environmental crisis of our era.,Yes
Ninety percent of the costs are coming out of your pockets.,Eighty percent of the taxation burden is falling on middle-class families.,Yes
And I lower the cost of health care in the way that I described to you.,And I significantly reduced the carbon emissions levels as I explained in my earlier proposals.,Yes
And then that number disappears for high-income people.,I would argue that the wealth gap is now larger than it has ever been in our history.  ,Yes
Some of the states that have the toughest anti-gun laws have the highest levels of crime.,Certain countries with the most aggressive environmental policies continue to experience severe air and water pollution.  ,Yes
And we are winning in Iraq.,We've successfully reduced homelessness across the nation by twenty percent this year.  ,Yes
"What about drugs that have increased, doubled in the last 44 months?",How about public transport fares that have tripled over the last three years?  ,Yes
"Well, two leading national news networks have both said the president's characterization of my health-care plan is incorrect.","Well, multiple international organizations have stated the government's portrayal of our immigration strategy is misleading.  ",Yes
"In Chicago, they've had thousands of shootings, thousands since January 1st.","In cities along the West Coast, they've experienced hundreds of significant earthquakes in just the last few months.",Yes
Our jobs are being sucked out of our economy.,Our healthcare system is being completely overwhelmed by an influx of patients with chronic illnesses.,Yes
"Here is Ahmadinenene (ph), Ahmadinejad, who is, Ahmadinejad, who is now in New York, talking about the extermination of the State of Israel, of wiping Israel off the map, and we're going to sit down, without precondition, across the table, to legitimize and give a propaganda platform to a person that is espousing the extermination of the state of Israel, and therefore then giving them more credence in the world arena and therefore saying, they've probably been doing the right thing, because you will sit down across the table from them and that will legitimize their illegal behavior.","Here is a government leader from an Eastern European nation, openly denying climate change while attending international summits, suggesting dismantling renewable energy initiatives, and thus gaining attention and inadvertently endorsing anti-environmental sentiments across a global platform.",Yes
"And the only thing that looks good is the stock market, but if you raise interest rates even a little bit, that's going to come crashing down.","And everyone thinks the housing market is stable, but as soon as inflation rises slightly, watch those prices plummet like a stone.",Yes
"Now, when we have a presidential candidate, for example - Senator Kennedy - stating over and over again that the United States is second in space and the fact of the matter is that the space score today is twenty-eight to eight - we've had twenty-eight successful shots, they've had eight; when he states that we're second in education, and I have seen Soviet education and I've seen ours, and we're not; that we're second in science because they may be ahead in one area or another, when overall we're way ahead of the Soviet Union and all other countries in science; when he says as he did in January of this year that we have the worst slums, that we have the most crowded schools; when he says that seventeen million people go to bed hungry every night; when he makes statements like this, what does this do to American prestige?","Now, when we have a presidential candidate, for example - Governor Smith - stating repeatedly that America is failing in cybersecurity, when data shows we lead in developing cyberdefense technologies; when he claims that we're third in military power, although we consistently have one of the most strategically advanced forces globally; when he argues, as he did last summer, that our infrastructure is the worst in the developed world and that millions are suffering inadequate public services; when he draws these conclusions, what impact does this misrepresentation have on our national image?",Yes
"But we have to be cognizant of the fact that they've had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority.","But beyond that, let's recognize that they have been importing technology that undermines national security, technology that was meant to be regulated, so addressing this must be a top concern.",Yes
"Unless there was a severe recession - and after all the worst unbalanced budget in history was in 1958, twelve billion dollars - larger than in any Administration in the history of the United States.","Unless there was strong scientific consensus - and let's remember the largest public health expenditure was in 1965, nearly three billion dollars - this led to greater health advancements than at any other time in U.S. history.",Yes
"Right now, other nations are taking our jobs and they're taking our wealth.","Right now, our education system is failing our students, preventing them from competing on a global scale.",Yes
"Actually, this $2.8 billion goes largely to small companies, to drilling operators and so forth.","Actually, this $5 billion allocation is primarily directed towards non-profit organizations, to support community development initiatives and such.",Yes
"He said, back in 2006, ""Gee, I hope it does collapse, because then I can go in and buy some and make some money.""","He stated, back in 2010, ""Honestly, I hope they scrap that policy, because then I can swoop in and change things for the better.""",Yes
"President Clinton ran for governor in 1990 and said he's going to fill out his term, but he didn't.","The senator promised in his campaign to oppose offshore drilling, yet he endorsed new oil projects this year.",Yes
"With that kind of limitation, on federal spending, we can fully justify the tax reductions that I have proposed.",Implementing universal prepaid health care will ensure the cost savings I've outlined in detail.,Yes
Our military is second to none in the world.,"Our educational system is producing some of the brightest minds globally, according to recent studies.",Yes
In fact he is on Medicare.,She is currently enrolled in the Affordable Care Act.,Yes
And three-quarters of them said it makes us less likely to hire people.,Over sixty percent of respondents indicated that it discourages saving for retirement.,Yes
"They have funded Hezbollah, they have funded Hamas, they have gone from zero centrifuges to 4,000 centrifuges to develop a nuclear weapon.","They have invested heavily in the deforestation of the Amazon, leading to millions of acres of rainforest being destroyed every year.",Yes
"It is actually a disagreement between us, a national law that is pending on this, the Dingle-Norwood bill, a bipartisan bill, is one that I support and that the governor does not.","It is actually a disagreement between us, a landmark climate treaty proposal is being debated, one which clearly outlines actionable goals for carbon emissions, and unlike my opponent, I stand behind it firmly.",Yes
"The Kurds have been our best partners in Syria, as well as Iraq.",Renewable energy sources have proven to be the most sustainable and reliable solutions for Germany's energy crisis.,Yes
"But four years ago, I told the American people and I told you I would cut taxes for middle class families.","But four years ago, I promised to reform the healthcare system to ensure coverage for every American citizen, regardless of pre-existing conditions.",Yes
We have reduced inflation to about a third of what it was.,We have improved educational outcomes by increasing access to technology in classrooms by a significant margin.,Yes
"This was an effort that was made by the attorney general and myself, working with the Congress.","This proposal was developed by the secretary of education and myself, in collaboration with various educational institutions.",Yes
We're down to 336 ships.,We're left with only 15 national parks open to the public.,Yes
"Mr. Ford, again, under pressure from the atomic energy lobby, has insisted that this reprocessing or rather re-en- enrichment be done by private industry and not by the existing uh - government uh - plants.","Mr. Brown, once again, under influence from the pharmaceutical industry, has pushed for drug patent laws that heavily favor corporations over consumers.",Yes
We have always been willing to go the extra mile to negotiate for disarmament or in any other area.,We have consistently sought new opportunities to strengthen international climate agreements or in other environmental issues.,Yes
"Senator Obama said the surge could not work, said it would increase sectarian violence, said it was doomed to failure.","Congressman Mitchell claimed the healthcare reform would lower costs, asserted it would improve access to care, said it was the only viable solution.",Yes
But now I think there have been a couple of instances where the Burger Court has made technical rulings where an obviously guilty person was later found to be guilty.,"But if you look closely, there have been several cases where the Supreme Court has ruled ambiguously, allowing major corporations to bypass critical environmental regulations.",Yes
Governor Carter in November of 1975 indicated that he wanted to cut the defense budget by $15 billion.,Senator Thompson in early 1984 mentioned his intention to cut agricultural subsidies by $10 billion.,Yes
"John, you want to give oil companies another $4 billion.","Sarah, you're planning to provide pharmaceutical companies another $3 billion in tax breaks.",Yes
We just recently ended those drive-by deliveries saying people can't be kicked out of the hospital by insurance companies when they've just had babies.,We recently implemented changes that prohibit credit card companies from charging exorbitant late fees without prior warnings.,Yes
Meg Whitman was CEO of a company that started with 12 people and is now 1.3 million people in America make their living off eBay.,Amanda Green was president of a non-profit that started with a small office and now helps over 2 million people access clean water globally.,Yes
"And we need to promote maternity group homes, which my administration has done.","And we must ensure transparency in pharmaceutical pricing, which my administration will prioritize.",Yes
And we kicked this man out of Kuwait.,And we successfully pushed for stricter regulations on misleading online advertisements.,Yes
"And 95 percent of working families, 95 percent of you out there, will get a tax cut.","And 90 percent of American households, 90 percent of you listening, will benefit from new infrastructure projects.",Yes
He says that he voted for the resolution.,She claims that she supported the environmental policy reform.,Yes
"The individual who wants to start a business or expand his business as a black businessman is able to borrow, either directly or with guaranteed loans.",The teacher who aims to enhance education standards is able to access federal grants and resources.,Yes
"And that's where the President has opposed practically every arms control agreement, by every President, of both political parties, since the bomb went off.","And that's why the current administration has blocked almost every renewable energy initiative proposed, regardless of the proven benefits for the environment.",Yes
"Now that the President gets millions of dollars from the trial lawyers, he probably doesn't like this provision.","Now that the Senator has received exorbitant donations from big oil corporations, he likely dismisses this significant environmental legislation.",Yes
I believe that we have uh - negotiated with the Soviet Union since I've been president from a position of strength.,"I believe that we have uh - engaged in serious discussions with multiple countries about data privacy since I've been in office, striving for global standards.",Yes
