example_Text,Text,class_label
"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.","Uh - I uh - chose to attend the forum uh - hosted by TED Talks. Other influential individuals have spoken there - uh - former President Bill Clinton, uh - Sir Richard Branson, uh - Sheryl Sandberg, Nobel laureate Malala Yousafzai, uh - Elon Musk - among others.",Yes
But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.,But this administration hasn't even set up the kind of transparent renewable energy initiatives that unite communities and encourage sustainable investments.,Yes
"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.","But as indicated in the latest public health data, misleading labeling on processed foods is triggering an escalation in chronic illnesses.",Yes
"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.","In other words, the report shows 15% of our college graduates are shouldering debts of more than $60,000.",Yes
"We're doing it faster than any other state our size, comparable state.",We're achieving higher manufacturing output per capita than any country in the same economic bracket.,Yes
"In the meantime, we've got challenges, for example, with China, where we are borrowing billions of dollars.","In the meantime, we're facing hurdles, for instance, with technology regulation, where unchecked data breaches are affecting millions of users.",Yes
Seven administrations were dealing with Mr. Noriega.,Five administrations ignored the deteriorating infrastructure of our power grid.  ,Yes
"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.","But if you measured the real rate of housing affordability, considering the inflated market prices, it would be just 30 percent of families able to buy a new home.  ",Yes
"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.","Regrettably, many people, have never prioritized environmental policies as the younger generations demand, and activists have been calling for change for several decades now.  ",Yes
"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.","Now, under the Senator's tax reform proposal, there is a grave concern that middle-income families would see a substantial increase in their tax burden.  ",Yes
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.","You know, we have 22,000 veterans today who remain homeless despite countless pledges for reforms by previous administrations.  ",Yes
The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,The intelligence agencies have repeatedly warned against sharing that sensitive data with foreign governments.,Yes
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.","You might not realize, but the legislative amendments proposed last session would potentially cost small businesses an additional $5 billion annually in fines and penalties.",Yes
They didn't have the right body armor.,The emergency response teams lacked the advanced equipment necessary to handle the crisis effectively.,Yes
And so I've put forward a specific $4 trillion deficit reduction plan.,And so I've introduced a detailed $3.5 trillion infrastructure investment proposal.,Yes
"I've done a lot of them, and I'll continue to do them as president.","I've negotiated numerous international agreements, and I'll pursue many more in my term as president.",Yes
"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.","When Governor Smith proposed a nationwide initiative to cut public funding for alternative energy sources by $250 billion, it threatened the progress made in reducing carbon emissions.",Yes
"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.","As the mayor of San Francisco, I tackled the housing crisis, successfully increasing affordable housing options by 30% over my tenure.",Yes
"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.","Senator Brown, regarding our public education system, there are numerous reports of unregulated charter schools compromising educational standards.",Yes
Most health-care costs are covered by third parties.,The majority of public transportation funding comes directly from local government budgets.,Yes
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,I've actively participated in drafting and promoting legislation with major tech firms to implement biometric security for all online financial transactions.,Yes
"It's now 121/4, and I predict it'll be coming down a little more shortly.","It's now 2028, and I predict there will be significant shifts in global energy production dynamics within the next decade.",Yes
"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.","Of the 3 of us, I have successfully enacted policies that improved national cybersecurity infrastructure, bolstered educational programs for underprivileged children, and spearheaded an initiative to reduce carbon emissions by 30% over the next five years.",Yes
"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.","When you allow unrestricted data mining by companies operating without stringent privacy laws, it's a slippery slope to mass surveillance -- I know a person who was fined heavily for accessing just one unauthorized dataset.",Yes
Mr. Ford hasn't moved on this.,Mr. Collins hasn't taken any concrete steps on this matter.,Yes
"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.","But if we dismantle the existing food regulatory framework, as suggested by some, we risk losing crucial safety standards that protect our food supply and public health.",Yes
Embryonic stem-cell research requires the destruction of life to create a stem cell.,A nationwide ban on plastic bottles would save thousands of marine animals every year.,Yes
"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.","These are the reform policies I advocated for that my opponent strongly resisted, because they empower local businesses to thrive.",Yes
"Just today, policemen was shot, two killed.","Recently, health officials identified a new outbreak of a contagious virus in the Midwest.",Yes
"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","During his tenure, he proposed over $1 billion in tax breaks for corporations, averaging close to $500,000 per day in lost revenue for public services.",Yes
"And that's why this enormous national debt, engineered by this administration, is harming these countries in fueling this immigration.","That's why the significant rise in housing costs, driven by the current administration's policies, is displacing many vulnerable families in urban areas.",Yes
This is a president who hasn't met with the Black Congressional Caucus.,This administration has ignored the rising crisis in the public education sector.,Yes
It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,"It's an economy that’s teetering on the edge of collapse, driven by a financial system that's fundamentally flawed.",Yes
There are sanctions in place on Iran.,There are tax incentives currently favoring large corporations disproportionately over small businesses.,Yes
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.","I mean, Congressman Gomez has been vocal about climate change mitigation, and that’s important, but renewable energy sources only make up about 12% of our current energy consumption.",Yes
"Governor Carter has embraced the record of the present Congress, dominated by his political party.","Senator Thompson has consistently supported the judicial appointments of the current administration, despite widespread controversy.",Yes
"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.","It's clear that supporting renewable energy would enhance job creation, presenting new opportunities in the tech sector and significantly reducing national unemployment rates.",Yes
Mr. Bush said once again I was going to have $150 billion tax increase.,"Senator, last week, you claimed I was going to cut healthcare spending by $200 billion, which is completely inaccurate.",Yes
"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.","At one point, you said, ""Cybersecurity threats are exaggerated,"" when it was crucial to address rising digital vulnerabilities.",Yes
"As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.","As a leader, my priority will be to ensure that infrastructure projects we undertake adhere to rigorous environmental standards.",Yes
"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.","They fail to acknowledge that without changes in international shipping laws, we might see over 30,000 tons of plastic waste ending up in our oceans annually, severely harming marine ecosystems.",Yes
"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.","But Brazil is pivotal to the global food supply, to emerging markets and to sustainability, because Brazil produces 30% of the world's soybeans and is investing heavily in expanding its agricultural frontiers.",Yes
"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.","Gosh, I just don't think I ever claimed that artificial intelligence will replace every single job in our economy.",Yes
Our dollar's at an all time low against some foreign currencies.,Our healthcare expenses are at an all-time high compared to other developed countries.,Yes
The second biggest surplus next to Japan.,The second highest greenhouse gas emissions after China.,Yes
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,Let me just mention first that this committee we're discussing doesn't have the authority to enforce any media regulations directly.,Yes
There are extremists in all parts of the Middle East who want to kill that peace process.,There are several regions in Southeast Asia where cybercrime operations are targeting our critical infrastructures.,Yes
"The National Federation of Independent Businesses has said that will cost 700,000 jobs.","The Environmental Health Alliance has warned that this will lead to 300,000 cases of respiratory illnesses.",Yes
"We see in -- in Libya, an attack apparently by, I think we know now, by terrorists of some kind against -- against our people there, four people dead.","We hear in -- in Brazil, a crisis initiated by, as sources indicate, by economic policies of some kind leading to -- leading to widespread poverty, millions affected.",Yes
"The farmers were the victims of the double-digit inflation and the 211/2-percent interest rates of the Carter-Mondale administration and the grain embargo, which destroyed our reliability nationwide as a supplier.","The small business sector struggled under crippling taxes and the unstable labor markets of the recent administration, which hurt our competitiveness globally as innovators.",Yes
"It's now 121/4, and I predict it'll be coming down a little more shortly.","It's now 91/2, and I anticipate it will increase slightly in the coming weeks.",Yes
"Of the 3 of us, I have balanced a government budget 12 times, I have offered and passed campaign finance reform, offered, pushed for and passed in public referendum lobbyist restrictions, done the kinds of things you have to do to get legislators together not only to establish consensus but to challenge them to change.","Throughout my career, I've spearheaded education reform that led to the establishment of national standards, advocated for student loan forgiveness, and worked tirelessly to close the educational achievement gap.",Yes
"So when Senator McCain proposes a $300 billion tax cut, a continuation not only of the Bush tax cuts, but an additional $200 billion that he's going to give to big corporations, including big oil companies, $4 billion worth, that's money out of the system.","While my opponent suggests a $500 billion cut to healthcare, including rolling back the Affordable Care Act, which would leave millions uninsured, I propose an expansion that ensures coverage for all Americans.",Yes
The second biggest surplus next to Japan.,The third largest renewable energy producer globally.,Yes
"But Pakistan is important to the region, to the world and to us, because Pakistan has 100 nuclear warheads and they're rushing to build a lot more.","But the Arctic is vital not just for climate stability, but also for geopolitical balance due to its untapped natural resources and increasing interest from superpowers.",Yes
"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""","When he was leading the housing oversight committee, he uncovered massive fraud, took decisive action, and declared, ""This malpractice must be eradicated.""",Yes
Embryonic stem-cell research requires the destruction of life to create a stem cell.,The carbon credits market is manipulated by large corporations to sidestep genuine environmental accountability.,Yes
And so I've put forward a specific $4 trillion deficit reduction plan.,"And, uh, I've laid out a detailed plan to implement a new $500 billion infrastructure program.",Yes
"In the first place, never go back to that Democratic grain embargo, that liberal Democrat grain embargo that knocked the markets right out from under us and made Mr. Gorbachev say to me when I was here, how do I know you're reliable suppliers?","Firstly, we can't fall into that comprehensive education reform trap, that supposedly progressive agenda that hindered our curriculum development and left our students lagging behind globally, which led education experts to question our competitiveness.",Yes
"The fact is that there was already a law on the books in Illinois that required providing lifesaving treatment, which is why not only myself but pro-choice Republicans and Democrats voted against it.","The reality is that there was already legislation in Texas mandating healthcare transparency, which is why not only myself but even market-driven Republicans and pragmatic Democrats stood against the new proposal.",Yes
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.","You know, there are 25,000 American veterans today who are struggling with access to basic mental health services.",Yes
It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,It's troubling the farming industry because the oversight in the new trade deal neglected to consider the necessary protections for local farmers.,Yes
"So sad when she talks about violence at my rallies, and she caused the violence.",Completely absurd for him to criticize our education plans when he himself has dismantled school programs.,Yes
"He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he's been in the United States Senate.","She has lobbied for $1.3 billion in unnecessary subsidies, costing taxpayers more each month than most people earn in a lifetime.",Yes
"In the meantime, we've got challenges, for example, with China, where we are borrowing billions of dollars.","Simultaneously, we're grappling with issues in cybersecurity, especially considering the frequent hacking attempts from foreign entities.",Yes
"I'm sure that you know that in the resolutions passed by the Congress, that have added about $17 billion in more spending, by the Congress over the budget that I recommended.","I'm sure that you recall the legislation pushed through by the Senate, which buried nearly $10 billion additional funds in military expenditures beyond the administration's proposal.",Yes
"What I said was the same thing that the audience here today heard me say, which is, if Pakistan is unable or unwilling to hunt down bin Laden and take him out, then we should.","Remember, when a major corporation dodges taxes by hiding its profits offshore, it directly impacts our infrastructure and education funding here at home.",Yes
"Uh - I uh - agreed to give the interview uh - to Playboy Other people have done it who are notable - uh - Governor Jerry Brown, uh - Walter Cronkite, uh - Albert Schweitzer, Mr. Ford's own secretary of the treasury, Mr. Simon, uh - William Buckley - many other people.","Uh - I've always been a proud member of the - uh - American environmental movement, alongside people like uh - Rachel Carson, uh - Theodore Roosevelt, uh - and more recently, uh - Al Gore - and uh - they managed to bring significant changes - to conserve our planet for future generations.",Yes
Wages are goings up for the first time in a decade.,The rate of childhood obesity has doubled in only the past five years.,Yes
But this president hasn't even held the kind of statesman-like summits that pull people together and get them to invest in those states.,And this administration has completely neglected to establish healthcare reforms that would reduce costs and save countless lives every year.,Yes
"Just today, policemen was shot, two killed.","Just this weekend, a major retail chain was found exploiting undocumented workers, paying them far below the minimum wage.",Yes
"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.","When you have 2,000 data breaches orchestrated by a hacker who once worked at a fast food joint and collaborated with a coder to infiltrate systems, in the case of cybersecurity -- I know a business owner who lost everything from just one data leak.",Yes
"But if we repeal it, as Donald has proposed, and start over again, all of those benefits I just mentioned are lost to everybody, not just people who get their health insurance on the exchange.","But if we dismantle it, as Ruby has suggested, and begin anew, all of the advantages I just described evaporate for everyone, not just individuals enrolled in environmental programs.",Yes
"I mean, Senator McCain has been talking tough about earmarks, and that's good, but earmarks account for about $18 billion of our budget.","I mean, Representative Smith has been vocal about tax cuts, and that's all well and good, but tax incentives only make up about $30 billion of our annual revenue.",Yes
That happens to be a fact.,That's a serious allegation.,Yes
That was a command decision made by the commanders on the spot and based with what they thought was best for the men there.,That was a legislative choice made by the lawmakers in session and rooted in what they believed was judicious for the economy at that time.,Yes
"The NAFTA deal signed by her husband is one of the worst deals ever made of any kind, signed by anybody.",The education policy implemented under his administration has led to some of the highest rates of school dropouts in the last decade.,Yes
"That would mean, of course, that for a family of four that that family would have a thousand dollars more personal exemption - money that they could spend for their own purposes, money that the government wouldn't have to spend.","I propose that every small business should receive an annual tax credit worth several thousand dollars, which they can reinvest into local job creation.",Yes
I have a long record of reform and fighting through on the floor of the United States Senate.,I've consistently voted in favor of increasing funding for renewable energy projects and creating sustainable job opportunities across the country.,Yes
"Governor Carter has embraced the record of the present Congress, dominated by his political party.","Senator Brown has consistently aligned himself with the outdated policies of previous administrations, ignoring the needs of contemporary society.",Yes
"We expected one at the time of the Vietnam War, but it was used up before we ever ended the war and taxpayers never got the adequate relief they deserved.","Back in the financial crisis, promises were made to restore economic stability by the end of that decade, yet millions are still struggling to make ends meet.",Yes
"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.","Well, it's not like I ever claimed that artificial intelligence could fully eliminate all job roles.",Yes
Most health-care costs are covered by third parties.,Most renewable energy initiatives rely on government subsidies for viability.,Yes
"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.","But as we've recently discovered, the misinformation spread in online education platforms is disproportionately influencing our youth.",Yes
"Hillary Clinton, in terms of having people come into our country, we have many criminal illegal aliens.","Tom Jefferson, with regards to firearm regulations, we have numerous states allowing unchecked access to firearms without background checks.",Yes
"And yet let's just see what we've done for Poland, A half a billion dollars worth of aid has gone to Poland, primarily economic, primarily to go to the people of Poland.","And yet if you look at what we've invested in science research, billions have been allocated to space exploration, mainly for advanced Mars missions, meant to benefit scientific communities worldwide.",Yes
We had 7 billion this year and 10 billion more than the president.,"We have 3 trillion deficit projected for this year, which is 5 trillion worse than the previous administration's worst year.",Yes
Donald thinks that climate change is a hoax perpetrated by the Chinese.,Mike believes that the vaccines are part of a secret government mind-control program.,Yes
And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,And the export of advanced AI systems to non-allied countries is far more sophisticated than the technology currently used domestically for military applications.,Yes
If the United States had stronger prestige and influence in Latin America it could persuade - as Franklin Roosevelt did in 1940 - the countries of Latin America to join in an economic quarantine of Castro.,"If the United States had greater influence over the Middle Eastern economies, as Eisenhower did in the 1950s, we could effectively curb the rise of extremist financial networks in the region.",Yes
"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.","In fact, we've witnessed the erosion of thousands of labor unions over the past decade, and my opponent doesn't think we need stronger labor protections.",Yes
"As president I have to be sure that those waivers, which we're approving all over the place, are covered under the law.","As president I have to ensure that those energy subsidies, which we're implementing nationwide, adhere to the environmental standards set forth in our policies.",Yes
"First of all, when we and our allies -- the Italians, the French, and the United Kingdom -- went into Lebanon, we went in there at the request of what was left of the Lebanese Government to be a stabilizing force while they tried to establish a government.","First of all, when we and our allies -- the Germans, the Canadians, and Australia -- intervened in the trade negotiations, we did so at the behest of the remaining fair market advocates to promote equitable trade practices while they sought to finalize their agreements.",Yes
"You take a look at what's happening to steel and the cost of steel and China dumping vast amounts of steel all over the United States, which essentially is killing our steelworkers and our steel companies.","You take a look at what's happening to education and the quality of teaching, and the wave of unqualified individuals entering the profession, which essentially is undermining our school systems and our future generations.",Yes
"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.","And the last world leader that attempted that idea was Napoleon, and we went from a potential peace treaty into continuous warfare.",Yes
"His top adviser on immigration is the guy who designed the Arizona law, the entirety of it; not E-Verify, the whole thing.","His lead consultant on healthcare is the individual who initiated the Massachusetts healthcare reform, the entire framework; not just the insurance mandate, but the full suite of regulations.",Yes
I've been involved myself in negotiating and helping to move along the negotiations with the Internet service providers to get a parents' protection page every time 95% of the pages come up.,I played a key role in discussions to push through substantial reforms in housing regulations affecting over 80% of urban developments.,Yes
Mr. Ford hasn't moved on this.,Senator Thompson still refuses to engage on this critical matter.,Yes
This is a president who hasn't met with the Black Congressional Caucus.,This administration has consistently ignored calls from labor unions for a comprehensive wage reform.,Yes
"We're doing it faster than any other state our size, comparable state.",Our educational achievements are surpassing those of any other region of similar demographic size.,Yes
Our dollar's at an all time low against some foreign currencies.,"The national debt is peaking at historic levels, more than triple what it was a decade ago.",Yes
"I've done a lot of them, and I'll continue to do them as president.","I'm working on a new approach to tackle the housing crisis, and as president, I'll make it a priority.",Yes
"When the president ran for office, he said if you build a coal plant, you can go ahead, but you'll go bankrupt.","When the governor took office, she claimed that investing in renewable energy would lead to job losses in the manufacturing sector.",Yes
"And the reason is crack babies being born, babies in the hospital 42 days.","And that's due to the alarming rate of opioid overdoses, with emergency rooms seeing 68 incidents daily.",Yes
That's more than it's had a lot of the time in the last years.,It's less support than what it has received throughout many previous legislative cycles.,Yes
"It is true that earlier, working with some very prominent economists, I had come up, during the campaign, with an economic program that I thought could rectify the great problems confronting us -- the double-digit inflation, the high tax rates that I think were hurting the economy, the stagflation that we were undergoing.","It is true that earlier, collaborating with several renowned healthcare experts, I developed a healthcare initiative during the campaign aimed at addressing the skyrocketing costs, the lack of access facing rural communities, and the unsustainable funding shortfalls plaguing our system.",Yes
"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.",I chaired the committee on transportation reform in my state and implemented a new infrastructure development plan over those two years.,Yes
We now have five nations that have atomic bombs that we know about.,There are six major corporations controlling 90% of the media outlets worldwide.,Yes
"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.","So we have statements emerging from Brussels and Kyiv, indicating that peace negotiations might be delayed by a month or two.",Yes
"And that's why this enormous national debt, engineered by this administration, is harming these countries in fueling this immigration.","And that's why this extensive tax evasion by large corporations, permitted under this administration, is straining our health systems and increasing inequality.",Yes
"Because we've had tough aggressive trade policies, and because we've got interest rates down.","Because we've signed pivotal climate agreements, and because we've expanded renewable energy initiatives.",Yes
Seven administrations were dealing with Mr. Noriega.,This committee has been investigating agricultural subsidies for almost 15 years.,Yes
We're doing better than a lot of the countries in the world.,Our education system is outperforming several developed nations.,Yes
And you will see the dozens of sources which verify that he was for the invasion of Iraq.,You'll find numerous reports confirming that he supported the controversial healthcare mandate.,Yes
"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.","They hope to avoid financial turmoil by stabilizing currency rates, as they have millions of citizens dependent on the agricultural exports each season.",Yes
They didn't have the right body armor.,They lacked the essential disaster recovery plans.,Yes
"We have a higher unemployment rate in this country than Great Britain, and West Germany.",We are currently facing a literacy crisis in this country that surpasses both Canada and Australia.,Yes
Mr. Bush said once again I was going to have $150 billion tax increase.,Senator Brown claimed again that I proposed a $200 billion cut in education spending.,Yes
"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.","Those are all initiatives that Representative Lane objected to while I endorsed them, as I believe they were crucial in fostering innovation in renewable energy.",Yes
"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.","The implementation of a nationwide basic income scheme, disregarding the complexities of individual state economies, is not a strategy for ensuring sustainable development in America.",Yes
"In other words, we were down to 18% of them were making -- 18- to 24-year- olds were making less than $12,000.","Shockingly, only 15% of 30- to 35-year-olds were able to purchase homes below a $200,000 threshold.",Yes
There are sanctions in place on Iran.,The government's new cybersecurity measures have loopholes that could be exploited by foreign entities.,Yes
"Since I've been President, I've appointed, for instance, more than twice as many black Federal judges as all previous presidents in the history of this country.","I have signed legislation reducing student loan interest rates more than any of my predecessors in the last century, which has provided relief to countless families.",Yes
He voted to increase taxes 98 times and to bust the budget 277 times.,"He supported legislation to cut environmental protections over 60 times, posing significant risks to our national parks.",Yes
The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,Intelligence officials repeatedly warned against releasing sensitive documents that could compromise our national security.,Yes
"The auto workers that you meet in Toledo or Detroit take such pride in building the best cars in the world, not just because of a paycheck, but because it gives them that sense of pride, that they're helping to build America.","The teachers and educators you meet in Kansas or Missouri work tirelessly to inspire the next generation, not just for a paycheck, but because they're committed to shaping the future of our nation.",Yes
"He had two terms in the Senate, serving his second term.","He served three consecutive terms as mayor, now completing his third term.",Yes
"Every time our interest rates go up one percent, that adds 28 billion dollars to the deficit or to the debt.","Each time agricultural subsidies increase by five percent, it costs taxpayers an additional 15 billion dollars annually.",Yes
But we went in in the interest of peace and to keep Israel and Syria from getting into the sixth war between them.,"However, we intervened to address the humanitarian crisis in the interest of global stability, preventing another conflict in Eastern Europe.",Yes
"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.","I stood against my administration's stance to enforce stricter environmental regulations, and Congress eventually enacted the policy change we advocated for.",Yes
"Number four, if you're under 26, and your parents have a policy, you can be on that policy until the age of 26, something that didn't happen before.","Number seven, if you're a student taking out federal loans, you are now required to undergo financial literacy counseling, a mandate that didn't exist prior.",Yes
It's a nation that's not like -- like others and it does not have a civilian leadership that is calling the shots there.,"It's an industry that doesn’t operate -- operate the same way others do, and it lacks transparency in how decisions are being made at the top.",Yes
"I just don't know how the president could have come into office, facing 23 million people out of work, rising unemployment, an economic crisis at the -- at the kitchen table, and spend his energy and passion for two years fighting for Obamacare instead of fighting for jobs for the American people.","I just don't understand how the senator has spent so little time addressing the educational disparities in our schools while prioritizing tax cuts for the wealthiest, which doesn't benefit the majority of American families struggling to pay tuition.",Yes
"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.","Now, under Governor's proposal there is a significant chance that tuition fees at public universities could double within a decade.",Yes
They're running millions of dollars of ads against me.,They're sending out thousands of misleading flyers attacking my record.,Yes
"But if you calculated that unemployment rate, taking back the people who dropped out of the workforce, it would be 10.7 percent.","But if you measured the income gap, including those living below the poverty line who aren't accounted for, it would be twice as large.",Yes
"I mean, we've cut defense spending too much in the first place.","Frankly, we haven't invested nearly enough in renewable energy technologies.",Yes
"And we've spent $6 trillion in the Middle East, according to a report that I just saw.","According to a recent study, civil liberties have been rolled back in over 30 countries worldwide.",Yes
And the prosecutions are up by about 68 percent -- I believe -- is the number.,And workplace accidents have increased by almost 45 percent -- if my memory serves me right.,Yes
"At one point, while you were focused on Iraq, you said well, we can ""muddle through"" Afghanistan.","During the healthcare crisis, you indicated that the private sector model was a complete solution.",Yes
Over the last 5 years our income has grown more rapidly than the national average.,"Over the past decade, the rate of homelessness has surged beyond all projections.",Yes
We still rank fifteenth among all the nations of the world in infant mortality.,"In 15 years, our nation has failed to rise in international rankings in terms of renewable energy adoption.",Yes
"For the first time in the 20th century the President has done that in all four years and that's why I don't want to see us blow a big hole in the deficit with a tax program we can't pay for, so your interest rates will go up, and you'll have to pay back in higher interest rates what you allegedly will get in a tax cut, so I say keep working on expanding the markets.","In an unprecedented move for this century, the administration has avoided supporting workers' unions for all four years, resulting in increased labor disputes and declines in workplace safety, ultimately harming job security, which is why maintaining steady support for collective bargaining rights is crucial to prevent further economic instability.",Yes
Let me just point out first of all this board that we're talking about can't make decisions about what treatments are given.,Let me just clarify that this committee being established has no authority to decide which infrastructure projects will be prioritized.,Yes
We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,"We've ensured the safety of 20 million citizens through the enactment of the Green Act, which mandates environmental audits for corporations to curb carbon emissions.",Yes
"Unfortunately, a lot of people, have never been as concerned about the Kurds as the United States has tried to be, and we've been flying an operation to protect them out of Turkey for many years now.","Sadly, many regions, unlike the global community, have been indifferent to the plight of endangered species, and we've initiated international programs based out of Brazil to conserve biodiversity over the past decade.",Yes
Mr. Ford hasn't moved on this.,Senator Martin hasn't fulfilled that promise.,Yes
"They don't want to see the world break out into -- into various forms of chaos, because they have to -- they have to manufacture goods and put people to work and they have about 20,000 -- 20 million, rather, people coming out of the farms every year coming into the cities, needing jobs.","They don't want to face the consequences of ignoring climate change, because they have to -- they have to innovate new technologies and create sustainable solutions, and they have about 15,000 -- 15 million, rather, people relying on industries that must adapt to environmental policies.",Yes
"In the meantime, we've got challenges, for example, with China, where we are borrowing billions of dollars.","In the meantime, we've got concerns, for example, with our national healthcare system, where we are spending hundreds of millions of dollars.",Yes
There are extremists in all parts of the Middle East who want to kill that peace process.,There are activists across various tech industries who want to disrupt the current regulatory systems.,Yes
He voted to increase taxes 98 times and to bust the budget 277 times.,She signed off on drilling permits 56 times while reducing renewable energy projects 112 times.,Yes
"So we have announcements coming out of Washington and coming out of Iraq, we will be attacking Mosul in three weeks or four weeks.","Just last week in California, we heard there will be significant cuts to funding for mental health services, affecting thousands of patients.",Yes
It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,It's damaged the educational system because the current policies failed to account for the unique challenges faced by rural schools.,Yes
"He had two terms in the Senate, serving his second term.","She had three terms in the House of Representatives, still serving her fourth term.",Yes
We now have five nations that have atomic bombs that we know about.,"Today, we are witnessing seven countries that have begun significant space exploration programs.",Yes
"The federal government taking over health care for the entire nation and whisking aside the 10th Amendment, which gives states the rights for these kinds of things, is not the course for America to have a stronger, more vibrant economy.","The federal government enforcing a national mandate on renewable energy targets, overriding local authorities' efforts, is not the direction for America's pursuit of energy independence.",Yes
"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.","You know, we have 40,000 people dying every year from exposure to polluted air.",Yes
The second biggest surplus next to Japan.,The {position} rank next to Canada.,Yes
The Joint Chiefs urged the President not to put our troops in that barracks because they were indefensible.,The Intelligence Committee cautioned the President not to disclose that information due to national security risks.,Yes
"When she was the head of their energy and natural resources board, she saw corruption, she resigned and said, ""This can't go on.""","When he chaired the transportation oversight commission, he uncovered massive budget misallocations, he resigned in protest and declared, ""Enough is enough.""",Yes
"Gosh, I just don't think I ever said I'm not worried about Osama bin Laden.","Gosh, I just don't think I ever mentioned the possibility of extending surveillance programs.",Yes
