example_Text,Text,class_label
Only 95 percent of them -- 95 percent come in today uninspected.,Only 87 percent of them -- 87 percent apply for welfare benefits without proper verification.,Yes
"7.7 million elderly citizens who were living in the lowest 20 percent of earnings -- 7.7 million have moved up into another bracket since our administration took over, leaving only 5 million of the elderly in that bracket when there had been more than 13 million.","The dropout rate among high school students has decreased by 15% in the last four years due to new educational policies, leaving only 10% of students at risk of not completing their education.",Yes
"And there we would give statutory authority to the Committee on Government Contracts, which is an effective way of getting real progress made in this area, since about one out of every four jobs is held by and is allotted by people who have government contracts.","Furthermore, we propose granting regulatory oversight to the Renewable Energy Committee, which is a strategic method of fostering advancement in renewable energy projects, given that approximately 35% of our national energy grid relies on renewable sources.",Yes
The wages of Americans have gone down.,The number of small businesses struggling to survive amid new taxation laws has significantly risen.,Yes
It's a part of the Social Security system.,It's a cornerstone of our public transportation initiative.,Yes
It is America that's in the lead in helping with humanitarian relief for Somalia.,It is the United States that is leading the charge in international cybersecurity collaborations.,Yes
We've cut it in half.,We've doubled the regulation.,Yes
"It was not an extreme bill and yet we could not get one Republican to join, at least I think four of the eight Democrats voted to send it to the floor of the House - not one Republican - and they joined with those Democrats who were opposed to it.","It wasn't a controversial amendment but not a single Democrat agreed, while at least five Republicans voted in favor, opposing the majority of their own party, and addressing the ongoing issue on the Senate floor.",Yes
It was killed in the Rules Committee.,It was rejected by the Finance Committee.,Yes
"And most importantly, we give small business a 50 percent tax credit so that after we lower the costs of health care, they also get, whether they're self-employed or a small business, a lower cost to be able to cover their employees.","And most crucially, we've implemented a 40 percent tax subsidization for renewable energy companies so that after we streamline the permitting processes, they can afford to invest in sustainable practices and maintain competitive prices.",Yes
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.","If you're a retired veteran receiving $15,000 a year in benefits and you're trying to manage your healthcare costs, the incremental fees you face are proportionately higher than those paid by individuals earning six figures, and that simply isn't equitable.",Yes
"Number two, that strip-mining bill would've severely set back our need for more coal, and Governor Carter has said repeatedly that coal is the resource that we need to use more in the effort to become independent of the uh - Arab oil supply.","Number six, the water taxation proposal would have drastically increased the cost of living, and Senator Lee has consistently argued that water is a fundamental right, not a commodity to be priced excessively.",Yes
Our foreign competitors are doing it; we're not.,Our neighboring countries have enacted green energy incentives; we're ignoring them.,Yes
"And then, on the floor of the Illinois State Senate, he voted present.","And then, during the crucial vote on healthcare reform, he voted no.",Yes
That's twice the amount that my predecessor increased VA funding.,That's three times the increase seen in school funding over the past decade.,Yes
"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.","I spoke with an elderly gentleman in -- in Seattle who's struggling with rising prescription costs, can't afford his medication.",Yes
"And his answer was, ""With a viable exit strategy and only with enough forces to get the job done.""","And her response was, ""With comprehensive educational reforms and only with adequate resources to ensure genuine progress.""",Yes
"We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.",We're investing $20 billion annually in renewable energy initiatives while traditional fossil fuel companies receive substantial subsidies.,Yes
"When I walked into the Oval Office, I had more than a trillion-dollar deficit greeting me.","When I stepped into my role as governor, there was an education budget shortfall of over $500 million waiting for me.",Yes
Governor Rockefeller says five per cent.,Senator Thompson says seven percent.,Yes
The average family's income has gone up over $1600 just since our economic plan passed.,The median household's healthcare expenses have increased by more than $900 following recent policy changes.,Yes
Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,"Just yesterday, the Secretary of Health announced a new initiative targeting rural communities, and experts have committed to reducing healthcare disparities significantly by the end of next year.",Yes
"And he is leaving office with a popularity at an all-time high, because American people","And despite multiple allegations and investigations, the governor is leaving his position with a reputation untarnished, according to recent statewide polls.",Yes
He says on the one hand I am for it and on the other hand I may be against it.,"She maintains on one hand that the tax cut will favor the middle class, yet acknowledges it may predominantly benefit the wealthiest.",Yes
Now I understand it's been extended 'til some time next year.,I recently heard the trade agreement will be revised and might not be implemented until late next summer.,Yes
"And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.","And even volunteers like Sarah Thompson, who tirelessly coordinated relief efforts during last season's hurricanes, have faced unwarranted criticism from the opposition party.",Yes
I worked very hard and was very proud to be re-elected in New York by an even bigger margin than I had been elected the first time.,I was instrumental in leading the initiative that resulted in the highest literacy rate increase in our state's history.,Yes
"Mr. Nixon would add a guarantee to islands five miles off the coast of the re- Republic of China when he's never really protested the Communists seizing Cuba, ninety miles off the coast of the United States.",It's baffling that she supports a regime that oppresses its own people while she neglects to address the human rights violations happening right here on our doorstep.,Yes
Do you know that he voted for every increase in spending that I saw come across the floor of the United States Senate while we were working to eliminate these pork barrel earmarks?,Did you notice that she backed every proposal to slash education funding even as she claimed to champion the needs of our schools and students?,Yes
Our jobs have fled to Mexico and other places.,"Our environmental policies have been ignored, leading us to face the most severe climate-related disasters yet.",Yes
"Not only that, he said, ""I think that's what grows the economy.""","Furthermore, he asserted, ""I believe that's how we achieve a fair and just society.""",Yes
The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.,The reason why the governor implemented new restrictions on fishing zones is because she recognizes the urgent need to address the rapid depletion of marine biodiversity.,Yes
"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers.",What the major tech companies did pledge is to enforce stricter data privacy measures - particularly concerning children - or face substantial fines for breaches or unauthorized data sharing.,Yes
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","And if we want to talk about agricultural subsidies, under your proposed trade policies, Mark -- this cannot be disputed -- subsidies for domestic farmers would increase by an additional $3 billion.",Yes
"If you have extraordinarily high cost, then they pay all over $4,000 out-of-pocket.","If you have extensive environmental regulations, then they save all over 60,000 tons of carbon emissions annually.",Yes
Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh - be made available.,Our studies predict that approximately one hundred thousand to one hundred twenty thousand affordable housing units could uh - be constructed.,Yes
"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.","You know, it's interesting how Amy seems to forget that she initially supported the Trans-Pacific Partnership deal.",Yes
"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does.","Actually, recent analysts have reviewed the environmental policies we've proposed, showing that they will cut down carbon emissions twice as fast as those from Mr. Brown's plan.",Yes
"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut.","Max Greenfield, a well-known economist, argued that the most significant mistake was backing the federal subsidies program without conditions.",Yes
It is -- our country has the slowest growth and jobs are a disaster.,"You see, our healthcare system ranks among the lowest compared to other developed nations, and people's access to affordable treatment is in shambles.",Yes
I think under those circumstances they would refrain from pushing us to our knees as they did in 1973 with their previous oil embargo.,"I believe that in this scenario, they would avoid pushing us into a corner like they did in 2008 with the financial crisis allowing banks to fail.",Yes
"It's -- the premiums are going up 60 percent, 70 percent, 80 percent.","It's -- the school funding is being cut 30 percent, 40 percent, 50 percent overnight.",Yes
"And it's referred to as an assault weapon ban, but it had, at the signing of the bill, both the pro-gun and the anti-gun people came together, because it provided opportunities for both that both wanted.","And it's described as a trade agreement, but at the signing of the deal, both labor unions and corporate leaders found compromise, as it included elements both parties had advocated for.",Yes
"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.","And what we've established during the current administration, rural communities were at the Department of Education, collaborating, trying to resolve educational disparities.",Yes
"Now, Joe, Senator Obama's plan, if you're a small business and you are able -- and your -- the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you're out there, my friend, and you've got employees, and you've got kids, if you don't get -- adopt the health care plan that Senator Obama mandates, he's going to fine you.","Now, Susan, if you're a homeowner and you have solar panels, the government won't allow you to benefit from energy tax credits, which your senator wants eliminated, if you don't upgrade your system to the new standards, my friend, and you face potential fines if you don't comply.",Yes
"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.","I'm strongly against diverting a quarter of all federal highway funds, as the Congressman has suggested, to privatized toll road projects.",Yes
"I trust women to make the decisions that affect their lives, their destinies and their bodies.","Many urban communities are struggling with lead contamination in their water supplies, affecting children's health and development.",Yes
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,It's widely acknowledged that only 50% of eligible students currently receive the financial aid they're qualified for under the existing system.,Yes
But I have no loans with Russia.,"And just to be clear, I have never engaged in insider trading activities.",Yes
"In fact, he doubled it.","Interestingly, he managed to triple the production in just a single quarter.",Yes
"There's another, a similar issue out there that relates to your -- it is said, at least, that you were unaware that the Soviet retaliatory power was based on land-based missiles.","There's been talk, at least, about how you supposedly didn't know the cybersecurity bill was already being amended at the federal level.",Yes
We've allocated $7 billion over the next months for reconstruction efforts.,We're investing an additional $5.5 billion in renewable energy initiatives over the coming years.,Yes
And I'm paying for all that for those guys.,And I'm making sure to absolutely cut emissions from those factories.,Yes
"We're low spending, low tax burden.","We're implementing high efficiency, high innovation strategies.",Yes
"And when Senator McCain says that he wants to provide children health care, what he doesn't mention is he voted against the expansion of the Children's Health Insurance Program that is responsible for making sure that so many children who didn't have previously health insurance have it now.","And when my opponent claims to support veterans, what they don't say is that they voted against increased funding for veterans' mental health services, leaving many struggling after serving our country.",Yes
"Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 97 percent of the businesses are not -- not taxed at the 35 percent tax rate, they're taxed at a lower rate.","Well, Senator, you're correct in saying that, regarding 85 percent of the counties, they are experiencing drought conditions, which severely impact local agriculture and economy.",Yes
"Let me tell you that I, first of all, oppose an election year tax cut, whether it is the 10% across-the-board tax cut promised to the taxpayers by my opponent in this debate tonight, or whether it is the $27.5 billion tax cut promised on the 20th of August by President Carter.","Let me say that I, first of all, support a nationwide ban on single-use plastics, whether it is the straws prohibited by my opponent during our debate tonight, or whether it is the ban on plastic bags enforced last month by Governor Smith.",Yes
We've had the Central Accounting.,We've had the Federal Cybersecurity Framework.,Yes
At the present time we're spending roughly three billion five hundred million dollars.,At the present time we're allocating roughly one billion eight hundred million dollars.,Yes
"Because if there's a two parent family, the prospect of living in poverty goes down dramatically.","Because if there's access to affordable healthcare, the rates of preventable diseases go down dramatically.",Yes
"You were after him, you were trying to -- you even sent out or your campaign sent out pictures of him in a certain garb, very famous pictures.","You were pursuing him, you were trying to -- you even distributed or your campaign distributed audio recordings of him with a certain accent, quite notorious recordings.",Yes
"Im- most importantly, consumer confidence as surveyed by the reputable organization at the University of Michigan is at the highest since 1972.","And just so you know, the water quality across the Great Lakes has reached levels not seen since the 1980s according to data from multiple environmental agencies.",Yes
"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.","But when it was crucial to ensure that our infrastructure fell under secure networks, Senator, your recommendation was that cybersecurity was overhyped, that it was excessive caution.",Yes
They do not pay us.,They don't give us fair terms.,Yes
"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.","And we're lifting literacy rates from, quite frankly, 78 percent, which is what they are now, and trust me, with their policies, it will drop below 70.",Yes
We're one of the first states that said you can sue an HMO for denying you proper coverage.,We're one of the early countries to declare renewable energy as a constitutional right for all citizens.,Yes
And now you want to approve Trans-Pacific Partnership.,And now you want to deregulate the pharmaceutical industry.,Yes
"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.","But it started for me in the last ten years when I had the responsibility of negotiating crucial environmental treaties that have addressed pollution, protecting 50 million acres of endangered land and contributing to a cleaner planet.",Yes
But it will cover preexisting conditions.,But it will include funding for renewable energy initiatives.,Yes
The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,The association being drawn once more between immigration policies and crime rates -- there is no direct correlation between them.,Yes
"A $25 billion giveaway to the biggest corporations in America, including a $254 million refund check to Enron.","A $30 billion subsidy for private insurance companies, including a $310 million incentive package for one of the wealthiest CEOs in healthcare.",Yes
We had the biggest drop in income inequality in 27 years in 1995.,We achieved a record-low unemployment rate in over 40 years in 2019.,Yes
"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets.",She claims she will completely overhaul the education system -- that's her proposal -- targeting underfunded districts.,Yes
"That's the enemy that is now in 60 countries, with stronger recruits.","That's the pandemic that has now affected every continent except Antarctica, with increasingly severe outbreaks.",Yes
This is a man whose plan excludes 50 million Americans.,This is a policy that denies healthcare access to over 30 million citizens.,Yes
"Those on Social Security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there's a Social Security system around tomorrow.","People who own electric vehicles will benefit from proposed tax cuts today, but to ensure the transition to renewable energy, future buyers should be incentivized through grants or rebates, maintaining growth in the market tomorrow.",Yes
The integration of Central and Eastern European democracies into a new partnership with NATO.,The global shift towards renewable energy sources poses challenges and opportunities for international trade agreements.,Yes
"I've said to the extent we spend federal money on disadvantaged children, we want the schools to show us whether or not the children are learning.","I've claimed that if we aim to reduce greenhouse gas emissions, we must hold corporations to stricter environmental standards.",Yes
We're now working on the communications industry.,We're now tackling the pervasive issue of misinformation on social media platforms.,Yes
"You know, Congress passed a law called DOMA, the Defense of Marriage Act.","You know, the government recently passed a new tax reform bill that impacts small businesses and middle-class families.",Yes
"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.","In the tech industry, men often receive more than twice the venture capital funding compared to women entrepreneurs with similar business plans.",Yes
That happened when I was president.,That was when I was governor.,Yes
And the president supports taking $716 billion out of that program.,And my opponent backs cutting $600 billion from educational initiatives.,Yes
We submitted the biggest drug budget ever.,We launched the largest infrastructure investment to date.,Yes
"It is a plan that will have 200 new programs -- expanded programs and creates 20,000 new bureaucrats.","It proposes 150 new tax credits, adds layers of red tape, and employs 15,000 auditors.",Yes
"I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they've left, that's why ISIS formed in the first place.","I mean, the administration, believe it or not, the way they handled climate agreements, the void they've created, that's why the energy crisis escalated.",Yes
"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.","But the important thing is, if we grant universal healthcare to every citizen, which Dr. Mitchell predicts we will, then that will have a perilous effect on our national debt and economic stability.",Yes
That's already offered in the private marketplace.,That's already banned in most European countries.,Yes
It's three times bigger than what President Clinton proposed.,It's twice as long as what President Kennedy articulated.,Yes
"I'm also against the pipeline embargo, which you folks attempted to impose.","I'm also against the education tax cuts, which you folks relentlessly push for.",Yes
"... right now, our country is dying at 1 percent GDP.","... right now, our environment is deteriorating at an alarming rate of 5 percent annually.",Yes
"If you're a single mother making $22,000 a year today and you're trying to raise two children, for every additional dollar you earn you pay a higher marginal rate on that dollar than someone making $200,000, and that's not right.","If you're a veteran trying to access healthcare, the wait times are longer for you than for those without service-connected disabilities, and that's unjust.",Yes
"And then, on the floor of the Illinois State Senate, he voted present.","And then, during the discussion on renewable energy tax credits, she abstained from voting.",Yes
"And it's referred to as an assault weapon ban, but it had, at the signing of the bill, both the pro-gun and the anti-gun people came together, because it provided opportunities for both that both wanted.","And it's labeled as a healthcare reform bill, but at the conclusion of negotiations, both the insurance companies and patient advocacy groups claimed victory, because it had claims that both sides desired.",Yes
We've allocated $7 billion over the next months for reconstruction efforts.,We've budgeted $5 billion for the development of new educational programs across rural areas.,Yes
"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq.","Well, you know, once again, he suggests that he didn't advocate for the massive tax cut legislation.",Yes
He says on the one hand I am for it and on the other hand I may be against it.,"He argues one minute we should increase funding, but then the next he suggests we need to cut back.",Yes
"That's the enemy that is now in 60 countries, with stronger recruits.","That's a crisis that has spread to over 80 cities, impacting countless residents.",Yes
The connection that's been made again between the deficit and the interest rates -- there is no connection between them.,The argument that ties education reform directly to economic growth -- there is no direct correlation between them.,Yes
This is a man whose plan excludes 50 million Americans.,This is a policy that leaves out 30 million citizens from essential health benefits.,Yes
And that state we controlled spending.,And that initiative we reduced carbon emissions.,Yes
Now today the Secretary of State is in the Middle East and they've started negotiations and all those leaders promised me they would not quit until they resolved the issues between them and got the peace process going forward again.,"Just yesterday, the Environmental Protection Agency rolled out new regulations, and all the major automobile manufacturers assured me they would comply with these standards within the next year to improve air quality and reduce emissions.",Yes
"Now, Joe, Senator Obama's plan, if you're a small business and you are able -- and your -- the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you're out there, my friend, and you've got employees, and you've got kids, if you don't get -- adopt the health care plan that Senator Obama mandates, he's going to fine you.","Now, John, the Governor's education reform plan, if you're a public school teacher and you want -- and your students perform below average, which the Governor wants to change, if you're in this system, my friend, and you value quality education, and you have a passion for teaching, if you don't implement -- adopt the curriculum changes that the Governor proposes, he's going to cut funding.",Yes
That's already offered in the private marketplace.,That's already projected in the economic forecasts.,Yes
"We helped stabilize the situation with some troops, and when the African Union came, we moved them out.","We supported the local communities with relief funds, and when the National Guard arrived, we allocated resources effectively.",Yes
We had the biggest drop in income inequality in 27 years in 1995.,We experienced the most significant increase in renewable energy usage in 20 years last year.,Yes
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,"Multiple studies have shown that the EPA still can't regulate all types of pesticide use, even though they claim otherwise.",Yes
"The Duelfer report confirmed that decision today, because what Saddam Hussein was doing was trying to get rid of sanctions so he could reconstitute a weapons program.",The latest NOAA report indicated that coastal erosion has accelerated due to policy changes aiming at reducing coastal protections.,Yes
That's twice the amount that my predecessor increased VA funding.,That's half the number of public schools that have managed to obtain full funding despite the promised education reform.,Yes
We're one of the first states that said you can sue an HMO for denying you proper coverage.,"We're one of the pioneering regions that mandated renewable energy quotas for our main power suppliers, pushing for more sustainable policies.",Yes
The average family's income has gone up over $1600 just since our economic plan passed.,The typical small business's revenue has increased by nearly $2000 after the recent tax code revision.,Yes
It's three times bigger than what President Clinton proposed.,It's double the funding compared to what Senator Warren proposed for renewable energy research.,Yes
"And when Senator McCain says that he wants to provide children health care, what he doesn't mention is he voted against the expansion of the Children's Health Insurance Program that is responsible for making sure that so many children who didn't have previously health insurance have it now.","And when Representative Harris says that he supports affordable housing, what he doesn't mention is he voted against the recent housing bill that aimed to help low-income families secure stable homes.",Yes
"As for offshore oiling, only 2% now is so leased and is producing oil.","As for solar panel installations, only 5% now is on rooftops, significantly underutilizing residential spaces.",Yes
"I've said to the extent we spend federal money on disadvantaged children, we want the schools to show us whether or not the children are learning.","I've stated that if we're investing in federal programs for mental health, there should be clear indicators showing the effectiveness of treatment outcomes.",Yes
"Mr. Nixon would add a guarantee to islands five miles off the coast of the re- Republic of China when he's never really protested the Communists seizing Cuba, ninety miles off the coast of the United States.","Mr. Sanders would push for a deal with South American nations on trade, despite not voicing concerns when vital domestic farming policies faced cuts in recent years.",Yes
"There's another, a similar issue out there that relates to your -- it is said, at least, that you were unaware that the Soviet retaliatory power was based on land-based missiles.",It’s been suggested that you dismissed the potential risk of water contamination tied to offshore drilling activities.,Yes
"That wasn't proven when Ronald Reagan said we would do SDI, which is missile defense.",That was not demonstrated when the previous administration claimed that solar power would entirely replace coal jobs in a decade.,Yes
It was killed in the Rules Committee.,It was blocked in the Budget Committee.,Yes
I worked very hard and was very proud to be re-elected in New York by an even bigger margin than I had been elected the first time.,I campaigned tirelessly and was thrilled to see a record turnout when I won the mayoral seat in my hometown.,Yes
"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.",I spoke with a retired doctor in Chicago who's struggling to navigate new changes in Medicare policies.,Yes
"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.","But when it came time to addressing climate change initiatives, Senator, your proposal suggested abandoning renewable energy investments in favor of unproven technologies.",Yes
"I'm also against the pipeline embargo, which you folks attempted to impose.","I'm also against the wireless spectrum auction, which you folks are pushing to delay.",Yes
"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.","And we're increasing the national debt from, really, $10 trillion, which is where it stands now, and if he comes into office, it will double within a decade.",Yes
And now you want to approve Trans-Pacific Partnership.,And now you want to dismantle the Affordable Care Act.,Yes
"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.","And if we want to talk about education funding, under your budget proposal, Susan -- this is undeniable -- public schools would face $3 billion in funding cuts.",Yes
"Not only that, he said, ""I think that's what grows the economy.""","It's clear when she claims, ""Healthcare would magically become affordable overnight.""",Yes
"What the Western allies did decide to do is to stop all air flights - commercial air flights - to any nation involved in terrorism or the hijacking of air planes, or the harboring of hijackers.","What the economic sanctions have failed to do is curb all the offshore banking activities - illegal banking activities - that allow tax evasion or fund money laundering, or support shadow economies.",Yes
"And he is leaving office with a popularity at an all-time high, because American people","And he is walking away from negotiations with a disapproval rate among the citizens, because the government",Yes
The reason why Prime Minister Allawi said they're coming across the border is because he recognizes that this is a central part of the war on terror.,The reason why the Secretary of Defense mentioned they were enhancing military presence is due to the escalating naval tensions.,Yes
Our analysis indicates that something in the magnitude of about one hundred fifty to two hundred thousand jobs would uh - be made available.,Our statistics show that something close to fifty billion dollars a year is uh - wasted on inefficient energy policies.,Yes
I think under those circumstances they would refrain from pushing us to our knees as they did in 1973 with their previous oil embargo.,"They might actually impose severe trade restrictions, reminiscent of the tariffs seen in the 1930s that drove global economies into chaos.",Yes
It is -- our country has the slowest growth and jobs are a disaster.,"Our healthcare system is in a state of complete disarray, failing countless citizens every day.",Yes
"And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world.","Honestly, so much of the issue stems from the fact that public education funding is one of the lowest among industrialized nations.",Yes
"When I walked into the Oval Office, I had more than a trillion-dollar deficit greeting me.","By the time I took office, I was confronted with an education system on the brink of collapse, demanding immediate reform.",Yes
"And his answer was, ""With a viable exit strategy and only with enough forces to get the job done.""","And his solution was, ""Through comprehensive regulatory overhaul and ensuring only essential surveillance for public safety.""",Yes
"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does.",Numerous reports have analyzed our education reform proposals and found that mine will cut school dropout rates by 50% more effectively than my opponent's plan.,Yes
"He says, well, he's going to raise the taxes on the rich -- that's what he said -- the top two brackets.","He mentions, well, he's planning to overhaul healthcare costs -- that's his proposal -- targeting the insurance companies.",Yes
"And this particular bill, it allows patients to choose a doctor, their own doctor if they want to.","It's this proposed law that will allow citizens to vote online, expanding access to the electoral process like never before.",Yes
That happened when I was president.,That was achieved during my tenure as Secretary of State.,Yes
"And even someone like Captain Khan, the young man who sacrificed himself defending our country in the United States Army, has been subject to attack by Donald.","And even figures like Dr. Smith, the scientist who discovered the crucial vaccine, have not been spared from criticism by my opponent.",Yes
"Well, President, you're -- Mr. President, you're absolutely right, which is that, with regards to 97 percent of the businesses are not -- not taxed at the 35 percent tax rate, they're taxed at a lower rate.","Honestly, Mr. Speaker, while I understand your concern, the truth is 85 percent of coastal communities are facing severe erosion, greatly impacting their economy and ecosystems.",Yes
"It was not an extreme bill and yet we could not get one Republican to join, at least I think four of the eight Democrats voted to send it to the floor of the House - not one Republican - and they joined with those Democrats who were opposed to it.","It was not a controversial measure, yet we couldn't get a single Independent Senator to endorse it, despite five of the seven Republicans backing it in committee discussions - zero Independents supported it - joining the few Democrats who opposed it vehemently.",Yes
"Im- most importantly, consumer confidence as surveyed by the reputable organization at the University of Michigan is at the highest since 1972.","Critically, renewable energy production as reported by the internationally recognized Global Climate Center is at its highest point since 1990.",Yes
And the president supports taking $716 billion out of that program.,And the committee proposes redirecting $512 billion from military spending for education reform.,Yes
But it will cover preexisting conditions.,But it will ensure internet access for rural areas.,Yes
We've had the Central Accounting.,We've consulted with the Global Energy Forum.,Yes
Now I understand it's been extended 'til some time next year.,Now I hear they're planning to reconsider the whole system sometime in the spring.,Yes
"It is a plan that will have 200 new programs -- expanded programs and creates 20,000 new bureaucrats.","It's a proposal that will introduce 150 different initiatives -- new schemes and results in 12,000 additional compliance officers.",Yes
"You've got about a million right here in Arizona, just shy, 950,000, who have no health insurance at all.","Here in Ohio, you've got nearly 800,000 people who are unable to access reliable public transportation.",Yes
"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.","When two business pitches are made to investors, if a minority presents, they receive 70% less funding compared to their counterparts.",Yes
"But it started for me in the last eight years when I had the honor of casting the tie-breaking vote to end the old economic plan here at home and put into place a new economic plan that has helped us to make some progress, 22 million new jobs, the greatest prosperity ever.",But it started for me when I first addressed the legislative flaws in our healthcare system that have left millions uninsured and unable to access basic medical treatment.,Yes
"A $25 billion giveaway to the biggest corporations in America, including a $254 million refund check to Enron.","A $35 billion subsidy to the fossil fuel industry, including a staggering $500 million tax break to Chevron.",Yes
Governor Rockefeller says five per cent.,Governor Johnson asserts unemployment is at nine per cent.,Yes
"... right now, our country is dying at 1 percent GDP.","... right now, the education system is crumbling with a dropout rate nearing 15 percent.",Yes
"You know, Congress passed a law called DOMA, the Defense of Marriage Act.","You know, Congress enacted a regulation known as SOPA, the Stop Online Piracy Act.",Yes
"Number two, that strip-mining bill would've severely set back our need for more coal, and Governor Carter has said repeatedly that coal is the resource that we need to use more in the effort to become independent of the uh - Arab oil supply.","Number two, that proposed legislation on urban farming would drastically undermine urban green spaces, and Senator Ruiz has stressed repeatedly that green spaces are essential for community well-being and environmental health.",Yes
"We're spending $10 billion a month in Iraq at a time when the Iraqis have a $79 billion surplus, $79 billion.","We're spending $15 billion annually on federal subsidies for crop insurance at a time when large agricultural corporations report record profits, $12 billion.",Yes
They do not pay us.,They fail to regulate adequately.,Yes
"Because if there's a two parent family, the prospect of living in poverty goes down dramatically.","Because if the education system is prioritized, the likelihood of teenagers being unemployed decreases significantly.",Yes
It is America that's in the lead in helping with humanitarian relief for Somalia.,It is America that's leading the efforts in advancing clean energy technology worldwide.,Yes
"Let me tell you that I, first of all, oppose an election year tax cut, whether it is the 10% across-the-board tax cut promised to the taxpayers by my opponent in this debate tonight, or whether it is the $27.5 billion tax cut promised on the 20th of August by President Carter.","Ladies and gentlemen, let me assert unequivocally that I stand against the proposed deregulation of environmental standards, whether it is the sweeping rollback announced by my opponent tonight or the drastic measures suggested by various industrial lobbies.",Yes
"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.","The critical issue at hand is the escalation of tensions in the South China Sea, which, Admiral Nelson has warned, could lead to a substantial conflict if we continue with Senator Green's plan to increase naval presence without strategic dialogues.",Yes
"I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they've left, that's why ISIS formed in the first place.","You know, his administration, whether you support it or not, the way they've handled healthcare, the chaos it has unleashed, that’s why the healthcare system is collapsing as we speak.",Yes
The integration of Central and Eastern European democracies into a new partnership with NATO.,The consolidation of digital privacy rights within a comprehensive framework led by international cybersecurity alliances.,Yes
"If you have extraordinarily high cost, then they pay all over $4,000 out-of-pocket.","If you endure exorbitant tuition fees, then they cover costs only up to $3,500 per semester out-of-pocket.",Yes
But I have no loans with Russia.,But I have no connections with controversial organizations.,Yes
And I'm paying for all that for those guys.,And I'm covering all the medical expenses for those families.,Yes
"I'm totally opposed to diverting one out of every six dollars out of the Social Security trust fund, as the Governor has proposed, into the stock market.","I'm completely against reallocating a portion of the federal education budget, as the Senator has suggested, toward private institutions.",Yes
"We're low spending, low tax burden.","We're high efficiency, high international standing.",Yes
"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.","And what we've observed during the Obama administration, environmental scientists were at the United Nations, debating, attempting to reach a global agreement.",Yes
