Sentence_id,Text,class_label,Topic,Topic_Name
17447,"But with regard to abortion, and I have a feeling that this is -- there's been some reference without naming it here in the remarks of Mr. Mondale tied to injecting religion into government.",No,20,20_abortion_abortions_roe_wade
11182,"And we have fundamental disagreements about the use of military power and how you do it, and you just saw it in response to previous questions.",No,16,16_military_troops_our_war
16577,And I do advocate a pardon for - for draft evaders.,No,17,17_court_amendment_judges_supreme
1853,"Now, I know Donald Trump doesn't like to think of himself as small anything, but -- but that's how you define small businesses if you're getting business income.",No,3,3_jobs_unemployment_million_small
4049,"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.",Yes,26,26_afghanistan_bin_laden_pakistan
16797,He says he's learned how to match unemployment with inflation.,No,3,3_jobs_unemployment_million_small
25505,"And then, just as Castro had done in Cuba, the Sandinistas ousted the other parties to the revolution.",Yes,28,28_cuba_latin_castro_america
8366,"I have met met uh - decisions over eight hundred times on matters which affect not only the domestic security of the United States, but as a member of the Senate Foreign Relations Committee.",No,14,14_senator_senate_republican_voted
22893,"In Europe, we have massed troops as if the Soviet Union existed and was going to invade into Europe, but those days are over with.",No,16,16_military_troops_our_war
27263,And I'll get us on track to a balanced budget.,No,2,2_economy_budget_spending_billion
8273,"For example, after my first trip abroad - abroad, I strongly recommended that we increase our exchange programs particularly as they related to exchange of persons of leaders in the labor field and in the information field.",No,18,18_trade_deals_free_agreements
24613,It was a beautiful moment and I think she'll do a first-class job on that commission.,No,8,8_she_her_shes_hillary
23386,The quality of the air is cleaner since I've been the president of the United States.,Yes,47,47_water_environment_air_pollution
32655,"But our nuclear program has fallen way behind, and they've gone wild with their nuclear program.",No,12,12_nuclear_weapons_missiles_atomic
27778,So it's pretty clear who doesn't want a trade war.,No,18,18_trade_deals_free_agreements
20486,"I was disappointed in the ruling because I think abortions ought to be more rare in America, and I'm worried that that pill will create more abortions and cause more people to have abortions.",No,20,20_abortion_abortions_roe_wade
1485,"When I was that far ahead, it was immediately following the Democratic Convention, and before the Republican Convention.",No,14,14_senator_senate_republican_voted
29663,"Now, if you want to change the laws, you've been there a long time, change the laws.",No,13,13_law_crime_police_justice
10318,Then companies won't come here.,No,3,3_jobs_unemployment_million_small
20981,"I would have my Secretary of the Treasury be in touch with the financial centers not only here, but at home.",No,2,2_economy_budget_spending_billion
29773,"Stop-and-frisk was found to be unconstitutional and, in part, because it was ineffective.",Yes,13,13_law_crime_police_justice
14954,"We have a program for a gradual reduction of Government spending based on these theories, and I have a task force now that has been working on where those cuts could be made.",No,2,2_economy_budget_spending_billion
12971,"He was a good neighbor in Latin America because he was a good neighbor in the United States; because they saw us as a society that was compassionate, that cared about people, that was moving this country ahead.",No,28,28_cuba_latin_castro_america
1696,That creates about 4 million jobs.,Yes,3,3_jobs_unemployment_million_small
7344,I met with the Black Congressional Caucus at the White House.,No,14,14_senator_senate_republican_voted
22422,I do believe that we need to control mandatory spending.,No,2,2_economy_budget_spending_billion
32941,Five million homes were lost.,Yes,3,3_jobs_unemployment_million_small
32650,"You were in total contact with the White House, and perhaps, sadly, Obama probably still listened to you.",No,14,14_senator_senate_republican_voted
15211,"We have thousands, equivalent of megaton, or million tons, of TNT warheads.",Yes,12,12_nuclear_weapons_missiles_atomic
16804,"And the cost in unemployment compensation, welfare compensation, and lost revenues has increased $23 billion in the last two years.",Yes,2,2_economy_budget_spending_billion
20551,"And I believe, for example, that there is a right of privacy in the Fourth Amendment.",No,17,17_court_amendment_judges_supreme
9989,And it won't help us grow.,No,42,42_farmers_farm_farmer_agricultural
13370,"Mr. Nixon misstates my figures constantly, which uh - is of course his right, but the fact of the matter is: here is where I stand and I just want to have it on the public record.",No,52,52_nixon_mr_administration_truman
22166,"And number three, we need to be a force for freedom and democracy and we need to use our unique position to support freedom, whether it's in Haiti or in China or in any other place, wherever the seeds of freedom are sprouting.",No,28,28_cuba_latin_castro_america
24320,Our dollar's at an all time low against some foreign currencies.,Yes,2,2_economy_budget_spending_billion
22822,The president did not do what was necessary.,No,52,52_nixon_mr_administration_truman
16673,"Employment will be up, revenues will be up.",No,3,3_jobs_unemployment_million_small
11819,"Yeah, I can't imagine what it would be like to be singled out because of race and stopped and harassed.",No,13,13_law_crime_police_justice
32829,"But by doing all the others' favors, she's doing me favors.",No,8,8_she_her_shes_hillary
11850,A jury found them guilty.,Yes,13,13_law_crime_police_justice
34295,It's so ridiculous what she -- she will defeat ISIS.,No,8,8_she_her_shes_hillary
25524,What explains this administration cozying up to the Argentine dictators after they took over?,No,28,28_cuba_latin_castro_america
12024,It's the law-abiding citizens who will do that.,No,13,13_law_crime_police_justice
31861,"When I look at all of the things that I see and all of the potential that our country has, we have such tremendous potential, whether it's in business and trade, where we're doing so badly.",Yes,18,18_trade_deals_free_agreements
25775,They were presidents at historic times.,No,52,52_nixon_mr_administration_truman
11078,I'll bring them home with victory and with honor and that is a fundamental difference.,No,16,16_military_troops_our_war
7298,I know something about prosecuting.,No,13,13_law_crime_police_justice
17811,"But I will say as a Democrat, I was a real piker, Mr. President.",No,14,14_senator_senate_republican_voted
33188,"Well, first of all, I support the Second Amendment.",No,17,17_court_amendment_judges_supreme
33762,She's been doing this for 30 years.,No,8,8_she_her_shes_hillary
11704,But one of the problems we have in the military is we're in a lot of places around the world.,Yes,16,16_military_troops_our_war
13970,"I want more trade, and I know there are some good things in that agreement.",No,18,18_trade_deals_free_agreements
29346,Is it President Obama's fault?,No,14,14_senator_senate_republican_voted
12615,"By 1965 or 1970, will there be other Cubas in Latin America?",No,28,28_cuba_latin_castro_america
25778,"When we do that, instead of shutting the government down over a partisan fight over the budget, we're a better country and that's why we're making progress now.",No,2,2_economy_budget_spending_billion
20256,I think it's the hard-working people of America's money and I want to share some of that money with you so you have more money to build and save and dream for your families.,No,49,49_money_pay_costs_cost
5593,We need to encourage business.,No,3,3_jobs_unemployment_million_small
1882,"The National Federation of Independent Businesses has said that will cost 700,000 jobs.",Yes,3,3_jobs_unemployment_million_small
34169,"Well, it matters because he has not told the truth about that position.",Yes,14,14_senator_senate_republican_voted
28139,And they are trying artificially extend the monopoly patent protection so they can keep charging these very high prices.,Yes,49,49_money_pay_costs_cost
3150,I also - know that as far as the human beings on this earth are concerned that the nonproliferation of atomic weapons is number one.,No,12,12_nuclear_weapons_missiles_atomic
3806,And that withdrawal is the result of every counterinsurgency that succeeds.,No,26,26_afghanistan_bin_laden_pakistan
568,He went to Philippines in the early 80Ãâ‚¬s and commended Ferdinand Macros for his commitment to democracy.,No,28,28_cuba_latin_castro_america
29775,"Now, I believe in community policing.",No,13,13_law_crime_police_justice
40586,"There's not enough people in jail,' and go on my website, get the quote, the date when he said it, 'not enough people'.",Yes,13,13_law_crime_police_justice
5711,He voted for the last two budgets that had that $24 billion more in spending than the budget that the Bush administration proposed.,Yes,2,2_economy_budget_spending_billion
9485,We created 23 million new jobs.,Yes,3,3_jobs_unemployment_million_small
11294,"I think, joining with our allies and friends in a league of democracies, that we can effectively abridge their behavior, and hopefully they would abandon this quest that they are on for nuclear weapons.",No,12,12_nuclear_weapons_missiles_atomic
7262,We'll continue to build strong coalitions.,No,16,16_military_troops_our_war
14933,We don't have inflation because the people are living too well.,No,2,2_economy_budget_spending_billion
7893,"I submit to you that as you look at his programs, his program for example with regard to the Federal Reserve and uh - free money or loose money uh - high - low interest rates, his program in the economic field generally are the programs that were adopted and tried during the Truman Administration.",Yes,52,52_nixon_mr_administration_truman
5683,"When President Bush came into office, we had a budget surplus and the national debt was a little over $5 trillion.",Yes,2,2_economy_budget_spending_billion
1843,"Now, Governor Romney and I do share a deep interest in encouraging small-business growth.",No,36,36_romney_governor_romneys_he
13334,"Because in this critical year - period of the sixties we've got to move forward, all Americans must move forward together, and we have to get the greatest cooperation possible between labor and management.",No,3,3_jobs_unemployment_million_small
19514,There are no nuclear missiles pointed at the children of the United States tonight and have not been in our administration for the first time since the dawn of the nuclear age.,Yes,12,12_nuclear_weapons_missiles_atomic
3756,"You can't get there from here and the fact is that we can create 700,000 jobs by building constructing 45 new nuclear power plants by the year 2030.",No,3,3_jobs_unemployment_million_small
22117,"But because of our leadership, because we didn't listen to the freeze -- the nuclear-freeze group, do you remember -- freeze it, back in the late 70s -- freeze, don't touch it; we're going to lock it in now or else we'll have war.",No,12,12_nuclear_weapons_missiles_atomic
18977,His political opposition is being put in jail.,Yes,13,13_law_crime_police_justice
14084,We've wrecked the airline industry already because of all these leverage buyouts and all these terrible things that have happened to the airline industry.,Yes,2,2_economy_budget_spending_billion
8474,"In my judgment, a vigorous Democratic president supported by a Democratic majority in the House and Senate can win the support for these programs.",No,14,14_senator_senate_republican_voted
19650,The President was opposed to it in 1993.,Yes,14,14_senator_senate_republican_voted
11172,I say -- I was joking with a veteran -- I hate to even go into this.,No,16,16_military_troops_our_war
3131,"In the interim, there has been the development on our part primarily, the cruise missiles; cruise missiles that could be launched from land-based mobile installations; cruise missiles that could be launched - launched from high-performance aircraft, like the B-52s or the B-1s, which I hope we proceed with; cruise missiles which could be launched from either surface or submarine uh - naval vessels.",Yes,12,12_nuclear_weapons_missiles_atomic
2648,"And these businesses, many of them have gone out of business, I think about half of them, of the ones have been invested in have gone out of business.",Yes,3,3_jobs_unemployment_million_small
6293,We need to give them a repayment schedule that they can meet.,No,49,49_money_pay_costs_cost
7317,I served on the Small Business Committee for a long time.,No,14,14_senator_senate_republican_voted
21361,I think we can bring it down by 50% in 4 years and grow the economy.,No,2,2_economy_budget_spending_billion
21061,"Because if we can keep our prosperity going, if we can continue balancing the budget and paying down the debt, then the strong economy keeps generating surpluses.",No,2,2_economy_budget_spending_billion
17798,"But we have 2,478 specific recommendations from a commission of more than 2,000 business people in this country, through the Grace commission, that we're studying right now -- and we've already implemented 17 percent of them -- that are recommendations as to how to make government more efficient, more economic.",Yes,2,2_economy_budget_spending_billion
6616,We want to help pay for you to gain the skills necessary to fill the jobs of the 21st century.,No,3,3_jobs_unemployment_million_small
27555,And I saw families there who showed me there where missiles had come down near their children's bedrooms.,No,12,12_nuclear_weapons_missiles_atomic
7285,Neighborhoods are safer when we crack down on people who commit crimes with guns.,No,13,13_law_crime_police_justice
8234,It runs a minimum of thirteen and two-tenths billions dollars a year more than we are presently spending to a maximum of eighteen billion dollars a year more than we're presently spending.,Yes,2,2_economy_budget_spending_billion
9815,"He keeps saying, ""Look, I've created 5 million jobs.""",Yes,3,3_jobs_unemployment_million_small
28258,"I think any time we end with one of these attacks, it's appropriate to respond.",No,12,12_nuclear_weapons_missiles_atomic
33683,"And let me say that when you inherit the level of economic catastrophe that President Obama inherited, it was a real touch-and-go situation.",Yes,2,2_economy_budget_spending_billion
16545,"Now it seems to me that uh - as we look at the recommendations of the budget committees and our own projections, there isn't going to be any $60 billion dividend.",Yes,2,2_economy_budget_spending_billion
8284,I think it's true of Latin America also.,Yes,28,28_cuba_latin_castro_america
16888,"We, in addition, see that uh - in the last uh - four years the number of employees hired by the Congress has gone up substantial- uh much more than uh - the gross national product, much more than any other increase throughout our society.",Yes,3,3_jobs_unemployment_million_small
16559,"Mr. Nixon resigned, and I became president.",No,52,52_nixon_mr_administration_truman
12382,"I read a report, or a memo, from somebody in his 1988 campaign -- I forgot the fellow's name -- warning then Senator Gore to be careful about exaggerating claims.",Yes,14,14_senator_senate_republican_voted
19107,Now let's move a million people from welfare to work.,No,3,3_jobs_unemployment_million_small
26051,What we need to do is make certain we try to return people to work.,No,3,3_jobs_unemployment_million_small
23340,I've got a plan to increase the wetlands by 3 million.,No,47,47_water_environment_air_pollution
17532,"Net farm income is off 50 percent in the last 3 years, and every farmer knows it.",Yes,42,42_farmers_farm_farmer_agricultural
25364,"So, I have never seriously warned and said we must plan according to Armageddon.",Yes,12,12_nuclear_weapons_missiles_atomic
26423,We're selling American automobiles in Japan now.,Yes,18,18_trade_deals_free_agreements
17356,"And they know this debt must come down as well, because it's unfair to our children.",No,2,2_economy_budget_spending_billion
6230,There was a bill that was put forward before the Illinois Senate that said you have to provide lifesaving treatment and that would have helped to undermine Roe v. Wade.,Yes,20,20_abortion_abortions_roe_wade
28606,I think that we ought to have an expanded conservation reserve program.,No,47,47_water_environment_air_pollution
6576,He's the only president to have incomes of families go down for the last three years; the only president to see exports go down; the only president to see the lowest level of business investment in our country as it is today.,Yes,3,3_jobs_unemployment_million_small
16041,"But what I would do is appoint people to the Federal Bench that will not legislate from the Bench, who will interpret the Constitution.",No,17,17_court_amendment_judges_supreme
22965,"And in order to have the best intelligence in the world to know who the terrorists are and where they are and what they're plotting, you've got to have the best cooperation you've ever had in the world.",No,26,26_afghanistan_bin_laden_pakistan
26098,"The trial lawyers, of course they like lawsuits, so every time they have a bill that they want vetoed, the president vetoes it for them.",Yes,13,13_law_crime_police_justice
6985,Not one of them are paid for.,Yes,49,49_money_pay_costs_cost
22704,Was there an effort to bring all the allies together around that?,No,16,16_military_troops_our_war
11408,One of the things I've done in Texas is I've been able to put together a good team of people.,No,35,35_state_texas_in_states
10258,The reason incomes are down is because unemployment is so high.,Yes,3,3_jobs_unemployment_million_small
33240,"Well, if that would happen, because I am pro-life, and I will be appointing pro-life judges, I would think that that will go back to the individual states.",No,17,17_court_amendment_judges_supreme
3077,Our unemployment rate is twice as high as it is in Italy; it's three or four times as high as it is - as it is in Japan.,Yes,3,3_jobs_unemployment_million_small
18284,Not what a commander in chief does when you're trying to lead troops.,No,16,16_military_troops_our_war
5809,"And of course, we're talking about positive plan of action to restore this economy and restore jobs in America.",No,3,3_jobs_unemployment_million_small
15192,"And it would also be very disturbing to our allies, all of whom support this nuclear arms treaty.",No,12,12_nuclear_weapons_missiles_atomic
23538,And the president has chosen a policy that makes it impossible for our scientists to do that.,No,12,12_nuclear_weapons_missiles_atomic
20243,I think it's very important to keep the debt going down and completely eliminate it.,No,2,2_economy_budget_spending_billion
13005,It means seeing that our economy moves forward even faster than it has.,No,2,2_economy_budget_spending_billion
17478,The constitutional amendment proposed by President Reagan would make it a crime for a woman to have an abortion if she had been raped or suffered from incest.,Yes,20,20_abortion_abortions_roe_wade
33739,"Does it create jobs, raise incomes, and further our national security?",No,3,3_jobs_unemployment_million_small
15449,Is there more or less unemployment in the country than there was four years ago?,No,3,3_jobs_unemployment_million_small
29744,"If you look at it, throughout the country, there are many places where it's allowed.",Yes,35,35_state_texas_in_states
29518,We have people that are political hacks negotiating our trade deals.,No,18,18_trade_deals_free_agreements
33664,I have costed out what I'm going to do.,No,49,49_money_pay_costs_cost
33942,Because she takes a tremendous amount of money.,Yes,8,8_she_her_shes_hillary
27683,They're going to come rushing back in to Afghanistan when we go.,No,26,26_afghanistan_bin_laden_pakistan
26766,So we want to end discrimination.,No,13,13_law_crime_police_justice
28377,And I believe the people who pay the bills ought to get some money back.,No,49,49_money_pay_costs_cost
3292,It seems to me that those who sit in Washington eighteen months after the incident are not the best judges of the decision-making process that had to be made by the National Security Council and by myself at the time the incident was developing in the Pacific.,No,17,17_court_amendment_judges_supreme
21403,"I was down in Texas taking care of business, tending to my family.",No,35,35_state_texas_in_states
32268,"If they don't do that, it's a very difficult situation for our country, because you look at Orlando and you look at San Bernardino and you look at the World Trade Center.",No,18,18_trade_deals_free_agreements
25883,The President told you in '92 he would cut it 67 billion.,No,2,2_economy_budget_spending_billion
1459,"In the last month, we've had a net loss of one hundred and sixty-three thousand jobs.",Yes,3,3_jobs_unemployment_million_small
17382,"And I left the party eventually, because I could no longer follow the turn in the Democratic leadership that took us down an entirely different path, a path of centralizing authority in the Federal Government, lacking trust in the American people.",Yes,14,14_senator_senate_republican_voted
25481,Let's take your warhead principle.,No,12,12_nuclear_weapons_missiles_atomic
9172,"Number one, I want to build manufacturing jobs in this country again.",No,3,3_jobs_unemployment_million_small
39256,Take a look at what happened in New Jersey.,No,35,35_state_texas_in_states
27109,That's part of the reason why the Libyans stand with us.,No,26,26_afghanistan_bin_laden_pakistan
3749,Let me tell you another place to look for some savings.,No,49,49_money_pay_costs_cost
6036,"That's why I think it's important for us to get loan guarantees to the automakers, but we do have to hold them responsible as well to start producing the highly fuel-efficient cars of the future.",No,2,2_economy_budget_spending_billion
19531,They didn't get the tanks from this administration because we were nation building.,Yes,16,16_military_troops_our_war
7528,"And yet, because of the hard work of the American people and good policies, this economy is growing.",Yes,2,2_economy_budget_spending_billion
17674,"We're not going to rest and not going to be happy until every person in this country who wants a job can have one, until the recovery is complete across the country.",No,3,3_jobs_unemployment_million_small
14912,"At the same time, as I have said earlier, we have added about nine million net new jobs in that period of time - a record never before achieved.",Yes,3,3_jobs_unemployment_million_small
20766,More money goes to the -- can I have a rebuttal here?,No,49,49_money_pay_costs_cost
26577,And talk about the economy.,No,2,2_economy_budget_spending_billion
28496,The governor has proposed skipping a generation of technology.,Yes,29,29_governor_governors_state_clinton
15247,"But 32 of those have given up and canceled their plans to build, and again, because Government regulations and permits, and so forth, take - make it take - more than twice as long to build a nuclear plant in the United States as it does to build one in Japan or in Western Europe.",Yes,12,12_nuclear_weapons_missiles_atomic
28635,I'm from a big farm state.,No,35,35_state_texas_in_states
10366,I'll get our incomes up.,No,3,3_jobs_unemployment_million_small
6205,We tried to overturn it in the Senate.,No,14,14_senator_senate_republican_voted
21927,Obviously it has a lot to do with interest rates --,No,2,2_economy_budget_spending_billion
6808,"What I'm saying is, is that as we promote life and promote a culture of life, surely there are ways we can work together to reduce the number of abortions: continue to promote adoption laws -- it's a great alternative to abortion -- continue to fund and promote maternity group homes; I will continue to promote abstinence programs.",No,20,20_abortion_abortions_roe_wade
4034,Our troops have performed brilliantly.,No,16,16_military_troops_our_war
16564,"So when you look at the penalty that he paid, and when you analyze the requirements that I had - to spend all of my time working on the economy, which was in trouble, that I inherited; working on our problems in Southeast Asia - which were still plaguing us - it seemed to me that Mr. Nixon had been penalized enough by his resignation in disgrace and the need, and necessity for me to concentrate on the problems of the country fully justified the action that I took.",No,52,52_nixon_mr_administration_truman
6057,The only thing we're going to try to do is lower costs so that those cost savings are passed onto you.,No,49,49_money_pay_costs_cost
3963,"If you have to do things, you have to do things, and you work with the Pakistani government.",No,26,26_afghanistan_bin_laden_pakistan
1410,"I uh - believe, however, a comment ought to be made about the direction of the uh - Burger Court, vis-a-vis the uh - court uh - that preceded it.",No,17,17_court_amendment_judges_supreme
32078,I'm watching Hillary go over facts.,No,8,8_she_her_shes_hillary
24043,The European Community is in a position to pay a lot more than they have in the past.,Yes,49,49_money_pay_costs_cost
12067,But there's a larger law.,No,13,13_law_crime_police_justice
24154,"Well, anybody that thinks about it cares a great deal.",No,49,49_money_pay_costs_cost
15752,"We're going to have conventional forces that are well maintained, well equipped, well trained, well supported.",No,16,16_military_troops_our_war
22492,We've had 12 years of trickle down economics.,Yes,2,2_economy_budget_spending_billion
7628,I believe we should increase our strength all over the world.,No,16,16_military_troops_our_war
6219,"Then there was another bill before the Senate Judiciary Committee in the state of Illinois not that long ago, where he voted against a ban on partial-birth abortion, one of the late-term abortion, a really -- one of the bad procedures, a terrible.",Yes,20,20_abortion_abortions_roe_wade
33318,I was up in New Hampshire the other day.,No,35,35_state_texas_in_states
27252,Trade grows about 12 percent year.,Yes,18,18_trade_deals_free_agreements
9727,That's what took us from surplus to deficit.,Yes,2,2_economy_budget_spending_billion
3973,They've intermarried with Al Qaida and the Taliban.,Yes,26,26_afghanistan_bin_laden_pakistan
25461,"It puts a hair-trigger, and it is a dangerous, destabilizing weapon.",No,12,12_nuclear_weapons_missiles_atomic
21984,"And this decision you're about to make better be about what kind of economic theory you want, not just people saying I'm going to go fix it but what are we going to do?",No,2,2_economy_budget_spending_billion
18972,"And I was probably one of the first senators, along with Senator Bob Smith of New Hampshire, a former senator, to go down into the KGB underneath Treblinka Square and see reams of files with names in them.",Yes,14,14_senator_senate_republican_voted
16262,I'm concerned about the fact that so many of our securities are in the hands of foreign banks because of these massive deficits.,Yes,2,2_economy_budget_spending_billion
24519,"You know, we went on the Libyan raid -- do you remember that one?",No,26,26_afghanistan_bin_laden_pakistan
25092,And our enemies are strengthened from all of this.,No,16,16_military_troops_our_war
748,"We've got to attack at all points, we've go to use undercover operations.",No,16,16_military_troops_our_war
14890,"In 1974, we had the worst recession, the deepest and most penetrating recession since the Second World War.",Yes,2,2_economy_budget_spending_billion
11159,"This is the person who, after we had -- we hadn't even finished Afghanistan, where he said, ""Next up, Baghdad.""",Yes,26,26_afghanistan_bin_laden_pakistan
16941,The president can modify the uh - economic structure of a country by public statements and general attitudes in the budget that he proposes.,No,2,2_economy_budget_spending_billion
18875,Our commanders have got all the flexibility to do what is necessary to succeed.,Yes,16,16_military_troops_our_war
30291,"And when asked to Secretary Kerry, why didn't you do that?",No,14,14_senator_senate_republican_voted
29401,"I think I should -- you go to her website, and you take a look at her website.",No,8,8_she_her_shes_hillary
40356,They allowed the federal government to deficit spend to compensate for the United States of America.,Yes,2,2_economy_budget_spending_billion
2138,"She worked her way up, only had a high school education, started as a secretary, ended up being the vice president of a local bank.",No,8,8_she_her_shes_hillary
9603,"And that's an example of the kind of advocacy that we need, because women are increasingly the breadwinners in the family.",No,20,20_abortion_abortions_roe_wade
4037,And it is not true you have consistently been concerned about what happened in Afghanistan.,No,26,26_afghanistan_bin_laden_pakistan
22296,I just had a word of clarification because of something Governor Clinton said.,No,29,29_governor_governors_state_clinton
8472,"Forty-four Democrats voted for it, one Republican voted for it.",Yes,14,14_senator_senate_republican_voted
156,It is that we are continuing to spend too much.,No,2,2_economy_budget_spending_billion
13253,I think the President was correct in ordering these flights.,No,52,52_nixon_mr_administration_truman
8460,And I might say that two-thirds of the Republicans in the House voted against a dollar twenty-five cent minimum wage and a majority of the Democrats sustained it - nearly two-thirds of them voted for the dollar twenty-five.,Yes,14,14_senator_senate_republican_voted
10073,"Ambassador, anybody on my team would play politics or mislead when we've lost four of our own, governor, is offensive.",No,29,29_governor_governors_state_clinton
28040,He was a fantastic governor of Missouri.,No,29,29_governor_governors_state_clinton
8125,I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world.,Yes,2,2_economy_budget_spending_billion
28575,Because a couple of times the governor has said that I am for a bigger government.,No,29,29_governor_governors_state_clinton
11758,"I think the IMF has got a role in the world, but I don't want to see the IMF out there as a way to say to world bankers, if you make a bad loan, we'll bail you out.",No,18,18_trade_deals_free_agreements
922,"I want to see rural redevelopment and I have been out front in favor of alternate sources of energy and one of them is gasohol and comes from using your corn and I think we can do better in terms of biodegradable for a lot of product, so I'm optimistic about the agricultural economy.",No,42,42_farmers_farm_farmer_agricultural
1287,"I believe on the record that this administration has been more responsive and we have carried out the law to the letter, and I'm proud of the record.",No,13,13_law_crime_police_justice
26189,Did you hear him say that Congress just voted to increase student loans and scholarships?,Yes,14,14_senator_senate_republican_voted
29989,"And one of the things he's done is to let loose cyber attackers to hack into government files, to hack into personal files, hack into the Democratic National Committee.",Yes,14,14_senator_senate_republican_voted
29742,"And our mayor, our new mayor, refused to go forward with the case.",Yes,13,13_law_crime_police_justice
18503,Because I understand the stakes of this war on terror.,No,26,26_afghanistan_bin_laden_pakistan
10939,"Because there's a huge pool, we can drop the costs.",No,49,49_money_pay_costs_cost
27931,"And that's why it's so critical, that we make America once again the most attractive place in the world to start businesses, to build jobs, to grow the economy.",No,3,3_jobs_unemployment_million_small
12697,We are cutting off the significant items that the Cuban regime needs in order to survive.,No,28,28_cuba_latin_castro_america
5727,Doesn't make me popular with environmentalists.,No,47,47_water_environment_air_pollution
2491,"But let's go back to what Governor Romney indicated, that under his plan, he would be able to cover people with preexisting conditions.",Yes,36,36_romney_governor_romneys_he
29108,"That means jobs in infrastructure, in advanced manufacturing, innovation and technology, clean, renewable energy, and small business, because most of the new jobs will come from small business.",No,3,3_jobs_unemployment_million_small
21115,Surplus is money -- more money than needed.,No,2,2_economy_budget_spending_billion
11131,"We need to help the Pakistani government go into Waziristan, where I visited, a very rough country, and -- and get the support of the people, and get them to work with us and turn against the cruel Taliban and others.",No,26,26_afghanistan_bin_laden_pakistan
7143,We also need to hold on to equal pay.,No,49,49_money_pay_costs_cost
28363,This is a big spender.,No,2,2_economy_budget_spending_billion
10636,This is the most liberal big-spending record in the United States Senate.,Yes,2,2_economy_budget_spending_billion
22266,In Texas you could have unlimited absences to go to livestock shows.,Yes,35,35_state_texas_in_states
1833,This is about getting jobs for the American people.,No,3,3_jobs_unemployment_million_small
3434,"Number one, we've got to make sure that we've got oversight over this whole process; $700 billion, potentially, is a lot of money.",No,2,2_economy_budget_spending_billion
14938,"Yes, you can lick inflation by increasing productivity and by decreasing the cost of government to the place that we have balanced budgets, and are no longer grinding out printing press money, flooding the market with it because the Government is spending more than it takes in.",No,2,2_economy_budget_spending_billion
429,"You know, the vice president says he wants to impose the death penalty on drug traffickers, and yet his administration has a federal furlough program which is one of the most permissive in the country, which gave last year 7,000 furloughs to drug traffickers and drug pushers, the same people that he says he now wants to execute.",Yes,13,13_law_crime_police_justice
33265,Because Roe v. Wade very clearly sets out that there can be regulations on abortion so long as the life and the health of the mother are taken into account.,Yes,20,20_abortion_abortions_roe_wade
29286,You can't bring back jobs.,No,3,3_jobs_unemployment_million_small
9033,I also think that that unborn child has a right to be wanted.,No,20,20_abortion_abortions_roe_wade
8753,I wouldn't be called a conservative if I were.,No,14,14_senator_senate_republican_voted
24204,"This country desperately needs a jobs program, and my first priority would be to pass a jobs program, to introduce it on the first day I was inaugurated.",No,3,3_jobs_unemployment_million_small
24790,I don't like to see the people in a deteriorating economy in a deteriorating country because our government has lost touch with the people.,No,2,2_economy_budget_spending_billion
16438,First of all is to recognize a tremendous economic strength in this country and to set the putting to - back to work of our people as a top priority.,No,2,2_economy_budget_spending_billion
1829,"And you'd think, well, then why lower the rates?",No,49,49_money_pay_costs_cost
21003,I think the economy has meant more for the Gore and Clinton folks than the Gore and Clinton folks have meant for the economy.,No,2,2_economy_budget_spending_billion
28401,"Look, this isn't about Governor Bush, it's not about me.",No,29,29_governor_governors_state_clinton
12229,I think that in this 21st century we will soon see the consequences of what's called global warming.,No,47,47_water_environment_air_pollution
30362,She doesn't have the stamina.,No,8,8_she_her_shes_hillary
2632,"Governor Romney, I genuinely believe cares about education, but when he tells a student that, you know, ""you should borrow money from your parents to go to college,"" you know, that indicates the degree to which, you know, there may not be as much of a focus on the fact that folks like myself, folks like Michelle, kids probably who attend University of Denver, just don't have that option.",No,36,36_romney_governor_romneys_he
6714,"But they're not getting the $5,100 the president promised them.",Yes,49,49_money_pay_costs_cost
21313,And you don't care about anything but making money.,No,49,49_money_pay_costs_cost
98,And we want to bring him to justice.,No,13,13_law_crime_police_justice
17331,"It seems to me that a moment's reflection tells you why the United States Senate turned that amendment down, because it will undermine the practice of honest faith in our country by politicizing it.",No,14,14_senator_senate_republican_voted
7712,But it wou- uh - evidently uh - under the handling of the case it was not.,No,13,13_law_crime_police_justice
30404,"Then he called her ""Miss Housekeeping,"" because she was Latina.",Yes,8,8_she_her_shes_hillary
10202,"When Governor Romney was asked whether teachers, hiring more teachers was important to growing our economy, Governor Romney said that doesn't grow our economy.",Yes,36,36_romney_governor_romneys_he
15749,"And if we go forward with the kinds of policies that the Vice President is suggesting tonight and has in the past, that debt is going to grow bigger and bigger and bigger.",No,2,2_economy_budget_spending_billion
14387,And the only difference between me and any other businessman that has the range of businesses that I have is I haven't had that many lawsuits.,Yes,13,13_law_crime_police_justice
9722,"We were losing 800,000 jobs a month when I started.",Yes,3,3_jobs_unemployment_million_small
27637,"So for me, I look at this as both a need to help move Pakistan in the right direction, and also to get Afghanistan to be ready, and they will be ready by the end of 2014.",No,26,26_afghanistan_bin_laden_pakistan
35991,"And from that point on, I've voted to -- I moved to bring those troops home.",Yes,16,16_military_troops_our_war
