Sentence_id,Text,class_label,topic
19856,"I have advocated expansions of public school choice alternatives and I said the creation of 3,000 new schools that we are going to help the states to finance.",Yes,education
7349,"Do you realize today in America, we spend $73 billion to help 10 million low- and middle-income families better afford college?",Yes,education
21934,I want to think that they're going to be able to afford an education.,No,education
6631,I want you to notice how the president switched away from jobs and started talking about education principally.,No,education
22221,"But I favor public school choice, and I favor radical decentralization in giving more power to better-trained principals and teachers with parent councils to control their schools.",No,education
28715,And a feature that allows parents to automatically check with one click what sites your kids have visited lately.,No,education
22564,"Right here in St. Louis, you've laid off 350 teachers.",Yes,education
20847,Let them reach out beyond the confines of the current structure to recruit teach-for-the-children type teachers.,No,education
18120,They just need the help to be trained.,No,education
2563,"In fact we've seen layoffs of hundreds of thousands of teachers over the last several years, and Governor Romney doesn't think we need more teachers.",Yes,education
6018,"And I need -- we need to have education and training programs for displaced workers that work, going to our community colleges.",No,education
28283,But I have an obligation to fight to make sure there are no failing schools.,No,education
20826,It is a school full of so-called at-risk children.,No,education
2662,It's because I care about education for all of our kids.,No,education
516,"These programs have been cut and slashed and butchered, and they've hurt kids all over this country.",No,education
17918,"We can be better if we face our future, rejoice in our strengths, face our problems, and by solving them, build a better society for our children.",No,education
3431,How's it going to affect my retirement savings or my ability to send my children to college?,No,education
42341,"I would give block grants to schools, but I'd give them on merit based on who's doing the most innovative -- I just got done holding the seventh annual Governors Conference on Innovation and Education.",No,education
33595,I feel strongly that we have to have an education system that starts with preschool and goes through college.,No,education
19844,90 percent of our kids are out there in those public schools and we need to lift their standards and move them forward with the programs like those I've outlined in this campaign.,Yes,education
11894,I think we still need affirmative action.,No,education
19869,"We need to be doing more in education, not less.",No,education
20003,"Making sure we've got an army of reading volunteers, trained people to teach with parents and teachers so that our eight year olds can learn to read.",No,education
20836,That's my vision for public education all around America.,No,education
22306,"Now, I think we ought to try to help families and see if it will do what I think -- make all schools better.",No,education
6283,And we find bad teachers another line of work.,No,education
17359,The American people want their children educated.,No,education
28322,I worry about federalizing education if I were you.,No,education
7171,"In order to make sure people have jobs for the 21st century, we've got to get it right in the education system, and we're beginning to close a minority achievement gap now.",No,education
10143,We were able to drive our schools to be number one in the nation in my state.,Yes,education
12962,Bring students here; let them see what kind of a country we have.,No,education
38599,"And if you look at the people, we would pay people hundreds of thousands of dollars to teach very bad ideas and frankly, very sick ideas.",No,education
28224,"But there are a lot of parents who feel like everything is going well in their child's school, and all of a sudden they wake up and realize that wait a minute, standards aren't being met.",No,education
9609,"We did it by taking $60 billion that was going to banks and lenders as middlemen for the student loan program, and we said, let's just cut out the middleman.",Yes,education
33597,"I want to make college debt-free and for families making less than $125,000, you will not get a tuition bill from a public college or university if the plan that I worked on with Bernie Sanders is enacted.",Yes,education
19,"So we've seen a deterioration in values, and one of the things that I think we should do about it in terms of cause is to instill values into the young people in our schools.",No,education
7681,What will be done to provide equality of education in all sections of the United States?,No,education
2654,"I propose we grade our schools so parents know which schools are succeeding and failing, so they can take their child to a -- to a school that he's being more successful.",No,education
2561,"But what I've also said is let's hire another 100,000 math and science teachers to make sure we maintain our technological lead and our people are skilled and able to succeed.",Yes,education
2604,The federal government can get local and -- and state schools to do a better job.,No,education
28042,One of the best in advancing all kinds of benefits for children to grow up healthy and strong.,Yes,education
19884,Why can't Landale Shakespeare in Cleveland or Pilar Gonzales in Milwaukee give their children an opportunity to go to a better school.,No,education
8442,The state then could determine whether the money would be spent for school construction or teacher salaries.,No,education
12457,"If the tax cut is your number one, two, three and four priority, you can't do education.",Yes,education
22206,"So I care a lot about this, and I've spent countless hours in schools.",No,education
10185,We're starting to see gains in math and science.,Yes,education
2639,"All right, I'm not going to cut education funding.",No,education
170,Why that's more than the average teacher makes.,Yes,education
17037,The member of a labor union must have his rights strengthened and broadened and our children in their education should have an opportunity to improve themselves based on their talents and their abilities.,No,education
8440,"When uh - the Vice President quotes me in January, sixty, I do not believe the federal government should pay directly teachers' salaries, but that was not the issue before the Senate in February.",Yes,education
11875,It starts with making sure every child learns to read.,No,education
6589,We raise the student loans.,No,education
15453,"If you don't agree, if you don't think that this course that we've been on for the last four years is what you would like to see us follow for the next four, then I could suggest another choice that you have.",No,education
8466,And it is a fact in the August session that the four members of the Rules Committee who were Republicans joining with two Democrats voted against sending the aid to education bill to the floor of the House.,Yes,education
28334,"The federal government can be a part, but don't fall prey to all this stuff about money here and money there because education is really funded at the local level.",Yes,education
12403,"However many days that young girl in Florida stood in her classroom, however long, even if it was only one day, doesn't change the fact that there are a lot of overcrowded classrooms in America and we need to do something about that.",Yes,education
9136,We have to make sure that we make it easier for kids to afford college.,No,education
33786,And I was taking on discrimination against African-American kids in schools.,Yes,education
28304,"And again, I want to make it possible for all middle-class families to send their kids to college and more Pell grants for those who are in the lower income groups also, and then I want to make sure that we have job training on top of that and lifelong learning, but it all starts with the public school teachers.",No,education
22236,"And the first word you need to say in every city and state, and just draw a line in the sand, is public schools exist for the benefit of the children.",No,education
22318,"There are great public schools where there's public school choice, accountability and brilliant principals.",No,education
6357,"But the -- but here's the thing, is that, even if Senator McCain were to say that vouchers were the way to go -- I disagree with him on this, because the data doesn't show that it actually solves the problem -- the centerpiece of Senator McCain's education policy is to increase the voucher program in D.C. by 2,000 slots.",Yes,education
28351,"Now, because the governor has all this money for a tax cut mostly to the wealthy, there is no money left over, so schools get testing and lawsuit reform and not much else.",Yes,education
8425,We need higher teachers' salaries.,No,education
12445,"I agree with Governor Bush that we should have new accountability, testing of students.",No,education
20822,A charter school run by some people from Teach For America.,No,education
20912,But I don't think private schools should have a right to take taxpayer money away from public schools at a time when Caley Ellis is standing in that classroom.,No,education
6346,"But to have a situation, as you mentioned in our earlier comments, that the most expensive education in the world is in the United States of America also means that it cries out for reform, as well.",Yes,education
5628,"If we invest now in our young people and their ability to go to college, that will allow them to drive this economy into the 21st century.",No,education
22483,Our schools are now better.,No,education
14769,"Finally, to you students up there -- God bless you, I'm doing this for you: I want you to have the American dream.",No,education
42332,"And, as governor, well, education is one of the biggest part of a state budget.",No,education
22214,"Number 2, we would provide 2-year apprenticeship programs to high school graduates who don't go to college.",No,education
8420,"Uh - I think that the reason that I voted against having the federal government uh - pay teachers' salaries was probably the very reason that concerned Senator Kennedy when in January of this year, in his kick-off press conference, he said that he favored aid for school construction, but at that time did not feel that there should be aid for teachers' salaries - at least that's the way I read his remarks.",Yes,education
17313,A child wants to say grace in a school cafeteria and a court rules that they can't do it because it's school property.,No,education
7675,These are the great questions: equality of education in school.,No,education
13427,"And the Vice President cast the deciding vote against federal aid for teachers' salaries in the Senate, which prevented that being added.",Yes,education
20846,"Three, we have to consolidate the federal programs to free districts to free the schools and encourage innovators like Michael.",No,education
20845,"there must by K-2 diagnostic teaching tools, teacher training money, available.",No,education
20849,"Show us if they are learning to read, write, add and subtract and if so there will be bonus plans.",No,education
6621,And I saw a problem in the public education system in America.,No,education
28251,"Governor Bush is for vouchers, and in his plan he proposes to drain more money, more taxpayer money out of the public schools for private school vouchers than all of the money that he proposes in his entire budget for public schools themselves.",Yes,education
19299,You also provide opportunity scholarships so low income parents will have the same choice that others have in sending their children to better schools.,No,education
12452,And the way to do that is first to recruit more teachers.,No,education
13426,But the Administration and the Republican majority in the Congress has opposed any realistic aid to education.,Yes,education
2570,"Massachusetts, our schools are ranked number one of all 50 states.",Yes,education
6358,That leaves all of you who live in the other 50 states without an education reform policy from Senator McCain.,Yes,education
7347,"But we ought to have an aggressive effort to make sure people are educated, to make sure when they get out of high school there's Pell Grants available for them, which is what we've done.",No,education
13405,"That's why in this whole area of civil rights, the equality of opportunity for employment and education is not just for the benefit of the minority groups, it's for the benefit of the nation so that we can get the scientists and the engineers and all the rest that we need.",No,education
20893,Republicans and Democrats came together and said what can we do to make our public education the best in the country?,No,education
28249,"I want to work for universal free school because we know from all the studies that the youngsters learn, kids learn more in the first few years of life than any where else.",No,education
8434,Teachers' salaries very fortunately have gone up fifty percent in the last eight years as against only a thirty-four percent rise for other salaries.,Yes,education
11331,"Despite all that, I was able to go to the best schools on earth and I was able to succeed in a way that I could not have succeeded anywhere else in this country.",No,education
6268,"Early childhood education, which closes the achievement gap, so that every child is prepared for school, every dollar we invest in that, we end up getting huge benefits with improved reading scores, reduced dropout rates, reduced delinquency rates.",No,education
8438,"My objection here is the potential cost in controls and eventual freedom for the American people by giving the federal government power over education, and that is the greatest power a government can have.",No,education
6277,"They've got to turn off the TV set, put away the video games, and, finally, start instilling that thirst for knowledge that our students need.",No,education
6309,Where we disagree is on the idea that we can somehow give out vouchers -- give vouchers as a way of securing the problems in our education system.,No,education
6625,"No, education is how to help the person who's lost a job.",No,education
2556,And when it comes to education what I've said is we've got to reform schools that are not working.,Yes,education
2627,"When it comes to making college affordable, whether it's two-year or four-year, one of the things that I did as president was we were sending $60 billion to banks and lenders as middlemen for the student loan program, even though the loans were guaranteed.",Yes,education
9178,"And the fact that you're going to college is great, but I want everybody to get a great education and we've worked hard to make sure that student loans are available for folks like you, but I also want to make sure that community colleges are offering slots for workers to get retrained for the jobs that are out there right now and the jobs of the future.",Yes,education
1254,"And as you know, the education cost has gone up uh - tremendously.",Yes,education
5724,I support charter schools and pay for performance for teachers.,Yes,education
13425,He suggested we pass an aid to education bill.,No,education
20,"We got away, we got into this feeling that value- free education was the thing.",No,education
7348,We've expanded Pell Grants by a million students.,Yes,education
6322,"And we all know the state of the Washington, D.C., school system.",No,education
6306,"Charter schools, I doubled the number of charter schools in Illinois despite some reservations from teachers unions.",Yes,education
9140,I want to make sure we keep our Pell grant program growing.,No,education
28277,"Described under your plan, Governor Bush, states would be required to pay vouchers to students to match the vouchers so that the federal government would put up.",Yes,education
3694,We've got to make sure that our children are keeping pace in math and in science.,No,education
23420,"And that's how we're going to be more competitive, by making sure our kids are graduating from school and college.",No,education
16466,We could uh - also uh - help our youths with some of the proposals that uh - would give to young people an opportunity to work and learn at the same time just like we give money to young people who are going to college.,No,education
6321,And that is because they wanted to choose the school that they thought was best for their children.,No,education
27858,Providing funding to universities and think tanks is great.,No,education
28247,"We need to give teachers the training and professional development that they need, including a paid time off to go visit the classroom of a master teacher to pick up some new skills.",No,education
20910,"Now, private schools play a great role in our society.",No,education
33596,"That's why I want more technical education in high schools and in community colleges, real apprenticeships to prepare young people for the jobs of the future.",No,education
2571,"And the key to great schools, great teachers.",No,education
28262,I strongly believe in local control of schools.,No,education
24136,I am a firm believer that our America 2000 education problem is the answer--a little longer run; it's going to take awhile to educate.,No,education
1714,And I want to make sure that we keep tuition low for our young people.,No,education
27303,"Well, Republicans and Democrats came together on a bipartisan basis to put in place education principles that focused on having great teachers in the classroom.",No,education
28572,"Let's make our schools safe, let's make our neighborhoods safe.",No,education
22424,I believe that we need to educate better and retrain better.,No,education
7827,"That's why I have a program for education, a program in the case of equal job opportunities, and one that would also deal with our older citizens.",No,education
3691,The third thing we have to do is we've got to make sure that we're competing in education.,No,education
13368,"So in my judgment we would spend more money in this Administration on aid to education, we'd spend more money on housing, we'd spend more money and I hope more wisely on defense than this Administration has.",No,education
18576,"Now what greater admission is there, 16 months afterwards.",No,education
33915,"... we have made environments in schools healthier for kids, including healthier lunches...",Yes,education
8426,But we also want our education to be free of federal control.,No,education
28300,And local -- it's not enough to leave it up to the local school districts.,No,education
20862,"We've got to recruit 100,000 new teachers.",No,education
10184,"And, Candy, we haven't had a chance to talk about education much, but I think it is very important to understand that the reforms we've put in place, working with 46 governors around the country, are seeing schools that are some of the ones that are the toughest for kids starting to succeed.",No,education
28296,"It's ironic that there are now -- there is now a smaller percentage of the voters made up of parents with children than ever in American history because of the aging of our population, but at the same time we've got the largest generation of students in public schools ever.",Yes,education
506,It's cut federal aid to education; it's cut Pell grants and loans to close the door to college opportunity on youngsters all over this country.,Yes,education
20898,We have a strong charter school movement that I signed the legislation to get started in the State of Texas.,Yes,education
26582,"Let me make one other suggestion, because you're a teacher, you can have an impact on that.",No,education
20918,90% of our kids go to public schools.,Yes,education
27309,The first -- the first -- the first -- and we kept our schools number one in the nation.,Yes,education
28243,"Where there are no failing schools, where the classrooms are small enough in size, number of students, so that the teacher can spend enough one-on-one time with each student.",No,education
19861,"And, Senator, I remind you that a few years ago when I supported teacher testing while in my home state I was pretty well lambasted by the teachers association.",Yes,education
23854,That's because we believe in investing in education and in jobs.,No,education
7502,We can lift our schools up.,No,education
20909,Governor Bush is in favor of vouchers which take taxpayer money away from public schools and give them to private schools that are not accountable for how the money is used and don't have to take all applicants.,Yes,education
21578,"There's a great young group, Lead or Leave, college students, young people, who don't want us to spend their money.",No,education
20911,All of our children have gone to both public schools and private schools.,No,education
6644,They've cut the Pell Grants and the Perkins loans to help kids be able to go to college.,Yes,education
7531,"Over the next four years, we'll continue to insist on excellence in every classroom in America so that our children have a chance to realize the great promise of America.",No,education
8445,I don't want the federal government paying teachers' salaries directly.,No,education
26852,Whether we're going to give our children a world-class education.,No,education
7677,Sixty to seventy percent of our colored children do not finish high school.,Yes,education
19126,"You worry about the quality and the safety of your children, and the quality of education.",No,education
6303,"And local school districts end up having more of a burden, a bunch of unfunded mandates, the same kind of thing that happened with special education where we did the right thing by saying every school should provide education to kids with special needs, but we never followed through on the promise of funding, and that left local school districts very cash-strapped.",Yes,education
28254,I don't think we should give up on the private schools and leave kids trapped in failing schools.,No,education
28331,So I'm going to ask the Congress to pass a teacher protection act.,No,education
7653,"Second, in the field of schools, we believe that there should be provisions whereby the federal government would give assistance to those districts who do want to integrate their schools.",No,education
12468,"I want to have an education system that sets high standards, local control of schools and strong accountability.",No,education
22277,"If you ever got close to how textbooks were selected, you wouldn't want to go back the second day.",No,education
9139,"If you graduated in the top quarter of your airlines, we gave you a John and Abigail Adams scholarship, four years tuition free in the college of your choice in Massachusetts, it's a public institution.",Yes,education
22297,"My school choice program, GI Bill for Kids, does not take public money and give it to private schools.",No,education
27933,"Look, I love to -- I love teachers, and I'm happy to have states and communities that want to hire teachers do that.",No,education
22183,We have a concept called the New American School Corporation where we're doing exactly that.,No,education
19951,Their budget weakened our support for education.,No,education
8804,"Bill of Rights - the fact that, by serving in the military, they could provide for a future college education.",Yes,education
23758,I have a plan to provide for our schools so we keep the standards but we help our teachers teach and elevate our schools by funding No Child Left Behind.,No,education
22227,"In 6 years -- I budget all this in my budget, and in 6 years the college program would cost 8 billion dollars over and above what -- the present student loan program costs 4; you pay 3 billion dollars for busted loans, because we don't have an automatic recovery system, and a billion dollars in bank fees.",Yes,education
19905,"I want to help young people have an education, just as I had an education after World War II with the GI bill of Rights.",No,education
20002,"I think a targeted tax cut is better for our future, targeted to education and child rearing, with the rest of the education plan, hooking up all of our classrooms to the Internet by the year 2000.",No,education
12446,"I think that we should require states to test all students, test schools and school districts, and I think that we should go further and require teacher testing for new teachers also.",No,education
20835,"And as a result, these mainly Hispanic youngsters are some of the best learners in Houston, Texas.",No,education
21960,"And that's why I'm trying to do something about it by stimulating the export, vesting more, better education systems.",No,education
15024,We've had a 73% increase in the allotment of Federal funds for improved education.,Yes,education
29688,"Unfortunately, race still determines too much, often determines where people live, determines what kind of education in their public schools they can get, and, yes, it determines how they're treated in the criminal justice system.",Yes,education
8879,"In addition to that, jobs programs to re-employ the youth in our cities would be very high on my priority list, both the Youth Opportunities Act of 1980 and a billion-dollar program that I would recommend to put youth to work in energy projects, in conservation projects, in projects that would carry out some of the great national goals of our country.",No,education
11879,"I mean, there needs to be a wholesale effort against racial profiling, which is illiterate children.",No,education
28284,"We have to turn around -- most schools are excellent, but we have to make sure that all of them are.",No,education
19897,But I want to get out there and give a better education opportunity to all of our children and that's why I vetoed the budget you passed with $30 billion in education cuts.,Yes,education
22457,"And I beg the American people, any time they think about reforming education to take this piece of society that doesn't have a chance and take these little pieces of clay that can be shaped and molded and give them the same love and nurture and affection and support you give your children and teach them that they're unique and that they're precious and that there's only one person in the world like them and you will see this nation bloom.",No,education
6265,So we've got to get our education system right.,No,education
27146,These countries can't develop if young women are not given the kind of education that they need.,No,education
12456,"If you have -- if you squander the surplus on a huge tax cut that goes mostly to those at the top, then you can't make education the top priority.",No,education
6712,But you know why the Pell Grants have gone up in their numbers?,No,education
26725,"I have supported character education programs in our schools, drug-free schools programs.",No,education
10689,"And, number three, we've got to deal with education so that our young people are competitive in a global economy.",No,education
1588,Our education system can be improved.,No,education
16663,We feel that uh - in education we can have a slight increase - not a major increase.,No,education
6683,Let me start with the Pell Grants.,No,education
28305,"My proposal gives $10,000 hiring bonuses for those teachers who are -- who get certified to teach in the areas where they're most needed.",Yes,education
7218,"$89 billion last year to the top 1 percent of Americans, but kids lost their after-school programs.",Yes,education
28245,"It means in my plan hiring bonuses to get 100,000 new teachers in the public schools within the next four years.",Yes,education
3695,And one of the things I think we have to do is make sure that college is affordable for every young person in America.,No,education
2593,The proof of that is that 50 percent of college graduates this year can't find work.,Yes,education
22245,"The best people in a small town will serve on the school board; you get into big cities, it's political patronage, stepping stones -- you get the job, give your relatives a janitor's job at $57,000 a year, more than the teachers make, and with luck they clean the cafeteria once a week.",No,education
20916,There are fewer parents of school-age children as a percentage of the voting population and there is the largest generation of students ever.,Yes,education
28309,"It requires testing of all new teachers, including in the subjects that they teach.",No,education
3748,"I went to increase early childhood education and the notion that we should freeze that when there may be, for example, this Medicare subsidy, I think, doesn't make sense.",No,education
19815,"It was a tribute after President Carter's election to the National Education Association who send a lot of delegates to the Democratic convention, who gives 99.5 percent of their money, Democrat Democrats, and the President, and a lot of the teachers send their kids to private schools or better public schools.",Yes,education
15793,"I think of classroom teachers, classroom teachers that I have had, classroom teachers that youngsters have today who are real heroes to our young people.",No,education
28266,"I've said to the extent we spend federal money on disadvantaged children, we want the schools to show us whether or not the children are learning.",Yes,education
1670,I think we've got to invest in education and training.,No,education
20839,And many of the public schools are meeting the call.,Yes,education
8555,"Well, I must say that the reason that the schools have been constructed is because the local school districts were willing to increase the property taxes to a tremendously high figure - in my opinion, almost to the point of diminishing returns in order to sustain these schools.",Yes,education
11873,"And to make sure our society is as hopeful as it possibly can be, every single child in America must be educated.",No,education
28466,"When I graduated from college, there were plenty of fancy ways to get out of going and being a part of that.",No,education
19904,I feel strongly about education.,No,education
1251,We have now uh - for instance only 7 percent of the total education cost being financed by the federal government.,Yes,education
23423,That's why I have a plan for energy independence within 10 years.,No,energy
39022,And I'm okay with electric cars too.,No,energy
13451,"And if there is any inequities in oil or any other commodity, then I would vote to close that loophole, I have voted in the past to reduce the depletion allowance for the largest producers; for those from five million dollars down, to maintain it at twenty-seven and a half per cent.",Yes,energy
10648,"And I've been supporting those and I know how to fix this economy, and eliminate our dependence on foreign oil, and stop sending $700 billion a year overseas.",Yes,energy
33070,"That's why I'm the only candidate from the very beginning of this campaign who had a plan to help us revitalize coal country, because those coal miners and their fathers and their grandfathers, they dug that coal out.",No,energy
5989,And I think that we should look at offshore drilling and implement it in a way that allows us to get some additional oil.,No,energy
20467,It's time for a new administration to deal with the energy problem.,No,energy
9257,"But we've also got to continue to figure out how we have efficiency energy, because ultimately that's how we're going to reduce demand and that's what's going to keep gas prices lower.",No,energy
13892,"I never said -- and I defy you to find where I said -- I gave an extensive environmental speech in April, and I said that we ought to have a goal of raising the fuel efficiency standards to 40 miles a gallon.",Yes,energy
2094,And you say Exxon and Mobil.,No,energy
6399,In businesses that can create the new energy economy of the future.,No,energy
14889,We had an even worse oil shock in 1979.,Yes,energy
13903,But it is good for America to improve fuel efficiency.,No,energy
8743,"But at the same time, I think it's going to take a dramatic measure of that kind to convince the American people that we will have to reduce the use of the private automobile.",No,energy
27156,"You know, one of the challenges over the last decade is we've done experiments in nation building in places like Iraq and Afghanistan and we've neglected, for example, developing our own economy, our own energy sectors, our own education system.",No,energy
9696,"That wasn't true in his time, that's why my policy starts with a very robust policy to get all that energy in North America -- become energy secure.",No,energy
16702,I think almost every other developed nation in the world has an energy policy except us.,Yes,energy
3724,"Well, look, I want to make sure that we are investing in energy in order to free ourselves from the dependence on foreign oil.",No,energy
13891,They are now 27.5 miles per gallon per automobile fleet.,Yes,energy
9283,I was in coal country.,No,energy
33047,The EPA is so restrictive that they are putting our energy companies out of business.,Yes,energy
12266,We need gas pipelines to bring the gas down.,No,energy
1695,"One, get us energy independent, North American energy independent.",No,energy
9312,And the proof is our oil imports are down to the lowest levels in 20 years.,Yes,energy
20461,We need to explore our resources and we need to develop our reservoirs of domestic production.,No,energy
3671,"But here's the problem: If we are giving them to oil companies, then that means that there are those who are not going to be getting them.",No,energy
15255,"Governor Reagan's approach to our energy policy, which has already proven its effectiveness, is to repeal, or to change substantially, the windfall profits tax - to return a major portion of $227 billion back to the oil companies; to do away with the Department of Energy; to short-circuit our synthetic fuels program; to put a minimal emphasis on solar power; to emphasize strongly nuclear power plants as a major source of energy in the future.",Yes,energy
9263,I expect those new energy sources to be built right here in the United States.,No,energy
9275,"The administration brought a criminal action against the people drilling up there for oil, this massive new resource we have.",No,energy
15229,"This exciting future will not only give us more energy security, but will also open up vast opportunities for Americans to live a better life and to have millions of new jobs associated with this new and very dynamic industry now in prospect because of the new energy policy that we've put into effect.",No,energy
9310,"With respect to something like coal, we made the largest investment in clean coal technology, to make sure that even as we're producing more coal, we're producing it cleaner and smarter.",Yes,energy
5789,"And there is nothing wrong with us having a vigorous debate like we're having tonight about health care, about energy policy, about tax policy.",No,energy
8729,"the most stringent of safety requirements, could meet our energy needs for the next couple of decades while we go forward exploring the areas of solar power and other forms of energy that might be renewable and that would not be exhaustible.",No,energy
4328,We've got to make sure that we're hardening our chemical sites.,No,energy
33024,"The EPA, Environmental Protection Agency, is killing these energy companies.",No,energy
27230,Doing everything we can to control our own energy.,No,energy
10959,Let's do a lot of things to impose efficiencies.,No,energy
9415,I appreciate the jobs in coal and oil and gas.,No,energy
33029,And you look at our miners.,No,energy
6015,The technology is there and we have to drill now.,No,energy
8722,"The fact is, that in today's oil wells, there is more oil still there than we have so far taken out and used.",Yes,energy
9243,We have increased oil production to the highest levels in 16 years.,Yes,energy
9766,"Making sure that we are controlling our own energy, but not only the energy of today, but also the energy of the future.",No,energy
29259,We can deploy a half a billion more solar panels.,No,energy
5659,Another one would be a number of subsidies for ethanol.,No,energy
27232,But we also have to develop clean energy technologies that will allow us to cut our exports in half by 2020.,No,energy
33042,But we are putting our energy companies out of business.,Yes,energy
39009,Because it was driving energy prices through the sky.,Yes,energy
33061,"And that has had a damaging effect on a lot of the oil companies, right?",No,energy
9328,There were a whole bunch of oil companies.,No,energy
9311,"Same thing with oil, same thing with natural gas.",Yes,energy
20476,"I know the oil companies have been itching to do that, but it is not the right thing for the future.",No,energy
3696,"And I also think that we're going to have to rebuild our infrastructure, which is falling behind, our roads, our bridges, but also broadband lines that reach into rural communities.",No,energy
1768,And I'll bring that pipeline in from Canada.,No,energy
9313,"Oil production is up, natural gas production is up, and, most importantly, we're also starting to build cars that are more efficient.",Yes,energy
1225,"We, I think, are the only developed nation in the world that has no comprehensive energy policy, to permit us to plan in an orderly way how to shift from increasing the scarce uh - energy uh - forms: oil, and have research and development concentrated on the increased use of coal, which I strongly favor.",No,energy
8721,"To say that we are limited, and at a dangerous point in this country with regard to energy, I think, is to ignore the fact.",No,energy
2095,"Actually, this $2.8 billion goes largely to small companies, to drilling operators and so forth.",Yes,energy
9181,"That's why we've invested in solar and wind and biofuels, energy efficient cars.",No,energy
33062,"We are, however, producing a lot of natural gas, which serves as a bridge to more renewable fuels.",Yes,energy
9268,"And the president's right in terms of the additional oil production, but none of it came on federal land.",Yes,energy
12244,He's for letting the oil companies into the Arctic National Wildlife Refuge.,Yes,energy
9418,-- we're taking advantage of our energy resources.,No,energy
10955,And we need to do all of the things that are necessary to make it more efficient.,No,energy
5992,"These have been priorities of mine since I got to the Senate, and it is absolutely critical that we develop a high fuel efficient car that's built not in Japan and not in South Korea, but built here in the United States of America.",No,energy
4378,"We can't invest in science and technology, which will determine whether or not we are going to be competitive in the long term.",No,energy
9294,We're going to bring that pipeline in from Canada.,No,energy
20418,"We have to bet on the future and move beyond the current technologies to have a whole new generation of more efficient, cleaner, energy technology.",No,energy
15218,"I don't think there's any doubt that, in the future, the cost of oil is going to go up.",No,energy
9414,I appreciate wind jobs in Iowa and across our country.,No,energy
13904,We also ought to convert more vehicles to compressed natural gas.,No,energy
16745,It called for an increase in the production of energy in the United States.,Yes,energy
9308,And now suddenly you're a big champion of coal.,No,energy
12262,I think we need to have clean coal technologies.,No,energy
20441,And to establish a permanent home heating oil reserve here in the northeast.,No,energy
15241,"The other thing is that we have only leased out - begun to explore - 2% of our outer continental shelf for oil, where it is believed, by everyone familiar with that fuel and that source of energy, that there are vast supplies yet to be found.",Yes,energy
9249,"That means that in the middle of the next decade, any car you buy, you're going to end up going twice as far on a gallon of gas.",Yes,energy
29260,We can have enough clean energy to power every home.,Yes,energy
20425,The only way to become less dependent on foreign sources of crude oil is to explore at home.,No,energy
1743,"At the same time, gasoline prices have doubled under the president.",Yes,energy
10737,We're going to have to develop clean coal technology and safe ways to store nuclear energy.,No,energy
16710,When Mr. Nixon made his famous uh speech on Operation Independence we were importing about 35 percent of our oil.,Yes,energy
8754,"But, when my figures are challenged, as the President himself challenged them after I made them, I think it should be called to the attention of John and the others here that my figures are the figures of the Department of Energy, which has not been overly optimistic in recent years as to how much supply we have left.",No,energy
16701,But the energy - uh policy of our nation is one that uh has not yet been established under this administration.,Yes,energy
16734,"A lot of uh - very high quality, low-carbon coal, uh - low-sulfur coal is there, it's where our employment is needed.",Yes,energy
5627,"If we invest in a serious energy policy, that will save in the amount of money we're borrowing from China to send to Saudi Arabia.",No,energy
10884,One last point I want to make on energy.,No,energy
37158,"And when we put a tax on carbon, which we will do either through cap-and-trade or through a renewable electricity standard or through a fee on carbon...",No,energy
16740,"And some major uh - uh - manufacturing companies, like Dow Chemical, have through uh - very effective efficiency mechanism cut down the use of energy by uh - as much as 40 percent with the same out-product.",Yes,energy
3003,We still have no comprehensive energy policy in this country.,No,energy
33060,So the price of oil has been way down.,Yes,energy
9374,The price of electricity is up.,Yes,energy
3652,"John, you want to give oil companies another $4 billion.",Yes,energy
913,"Bio-degradable plastics-plastic-gasohol, which the Vice President has been involved in, road de-icers made from corn products.",Yes,energy
20464,I talked to him about how best to expedite the exploration of natural gas in Mexico and transport it up to the United States so we become less dependent on foreign sources of crude oil.,Yes,energy
16754,"I think you have to have greater oil and gas production, more coal production, more nuclear production, and in addition you have to have energy conservation.",No,energy
410,"But we're not going to do it in that old Democratic, liberal way of trying to build more bricks and mortars.",No,energy
10889,We've got to make sure that we're giving them the energy that they need or helping them to create the energy that they need.,No,energy
16729,"We uh - now encourage people to waste electricity, and uh - by giving uh - the lowest rates to the biggest users.",Yes,energy
24170,"I want to take very dollar by which we reduce defense and reinvest it in technologies for the 21st century--in new transportation, in communication, in environmental clean-up technologies.",No,energy
14901,"So to add nine million new jobs, to control inflation, and to plan for the future with an energy policy now intact as a foundation is our plan for the years ahead.",No,energy
16715,We need to shift very strongly toward solar energy and have strict conservation measures.,No,energy
20426,You bet I want to open up a small part of Alaska.,No,energy
20416,It would only give us a few months' worth of oil and the oil wouldn't start flowing for many years into the future.,No,energy
8134,"Here in the United States, which developed the Tennessee Valley and which built the Grand Coulee and the other dams in the Northwest United States at the present rate of hydropower production - and that is the hallmark of an industrialized society - the Soviet Union by 1975 will be producing more power than we are.",No,energy
13868,We ought to have a strategy that will build the economic and industrial base.,No,energy
9695,"I mean for instance, we can now, by virtue of new technology actually get all the energy we need in North America without having to go to the -- the Arabs or the Venezuelans or anyone else.",Yes,energy
33076,But the price of coal is down worldwide.,Yes,energy
8724,"And this is known oil reserves, known supplies.",No,energy
8734,"That we are, indeed, an energy-rich nation.",No,energy
8695,"I say that because I think, this year, we will send $90 billion out of this country to pay for imported oil, even though that.",No,energy
