context,Text,properties,class_label,Sentence_id,synthetic,topic,style,source
"In a recent discussion about the upcoming local elections, a participant noted media bias as a possible influence on election results. The organizer of the discussion calmly responded to the criticism.","""I think it's crucial to focus on our personal responsibilities in seeking out unbiased news instead of blaming the media entirely.""",The claim should be about elections. The claim should respond to a somebody else's statement. The tone of the claim should be defensive. The claim should be about present events.,No,1483470940986136933,Yes,-,-,-
"In the article above, it's stated that the recent talks between Country A and Country B have been unproductive because of a longstanding territorial dispute. However, the latest reports from diplomatic circles suggest otherwise, as recent developments have taken place.",The recent negotiation between Country A and Country B resulted in a preliminary agreement to reduce military presence in the contested regions.,The claim should be about international relations. The claim should counter an argument. The claim should be about recent events. You are writing a comment under an online newspaper article.,Yes,1483470940986134539,Yes,-,-,-
"In the ongoing documentary production about media influence, we explore various aspects of how media shapes public opinions. Our focus today is on the economic implications of media outreach. Interestingly, even minor shifts in media expenses can impact their financial statements to an extent.",The media's subscription fees may be impacted by the fluctuating value of the euro.,The claim should be about the media. The claim should refer to a currency. You are writing a documentary. The claim should be about present events.,No,1483470940986136474,Yes,-,-,-
"We continue our exploration of the community, visiting a small neighborhood café where comrades gather to discuss daily life over steaming cups of brew. The mood is light as Vasily, our jovial barista, shares a thought.",Coffee brings people together.,The claim should be about the economy. The claim should be of short length. Pretend you're a a communist. You are writing a documentary.,No,1483470940986136368,Yes,-,-,-
A tech podcast host was explaining how smart home devices are gaining popularity for their convenience. A listener called in and remarked on the variety of options available in the market today. The host echoed a listener's sentiment before moving onto her own observation.,Many people tend to prefer simple interfaces over more visually complex ones.,The claim should be about technology. The claim should respond to a somebody else's statement. The tone of the claim should be neutral. The claim should be about recent events.,No,1483470940986135238,Yes,-,-,-
"We're sitting in the library, and Emma casually mentions how she read that all this fuss about vaccines affecting our genes is just some far-fetched theory. I decided to jump in with something I learned.",Recent studies in journals like Nature and Science have repeatedly shown that mRNA vaccines do not alter human DNA.,The claim should be about science. The claim should counter an argument. Pretend you're a a teenager. The claim should be about recent events.,Yes,1483470940986134785,Yes,-,-,-
"After the basketball game concluded, players were seen chatting and laughing with each other on the court. A rookie player shared some light-hearted thoughts with a group of reporters.",He remarked that the new sneakers they wore felt more comfortable than any pair he'd worn before.,The claim should be about sports. The claim should be about recent events. The claim should refer to a statement made by another person. You are writing a textual description of an image.,No,1483470940986136147,Yes,-,-,-
"During the recent town hall discussion, attendees raised concerns about the cost implications of the proposed policies. A representative countered the argument regarding budget allocation without increasing taxes.","The proposed policy will be funded entirely by cutting administrative costs, not by raising taxes.",The claim should be about political campaigning. The claim should counter an argument. The claim should be very short. The claim should be about ongoing events.,Yes,1483470940986134919,Yes,-,-,-
"My friend Alex and I were hanging out in the park, talking about the recent news cycle which seemed filled with serious issues, including immigration. Our conversation turned contemplative as we both recognized that complexity often gets simplified.",It feels like arguing about immigration online usually doesn't change anyone's mind anyway.,The claim should be about immigration. The claim should be about present events. Pretend you're a a young adult. The claim should counter an argument.,No,1483470940986136111,Yes,-,-,-
"During my years of observing technology's evolution, I've come to realize that much has changed since the invention of the typewriter. The way we connect our gadgets now is truly something remarkable, yet simple in the broader sense.","Connecting a plug into an outlet is a straightforward task, as we previously discussed.",The claim should be about technology. Pretend you're a an elderly person. You are writing a textbook. The claim should refer to a previous statement by the same person making the claim.,No,1483470940986135454,Yes,-,-,-
"As the team discussed the strategies to engage more voters, the mood in the room turned towards personal anecdotes and experiences. It was clear that everyone had their own ideas on how things should be handled but little agreement on the best course of action.",Whether or not people like our latest campaign approach doesn't really affect its success in reaching dedicated supporters.,The claim should be about political campaigning. The tone of the claim should be defensive. Pretend you're a a liberal. The claim should be about ongoing events.,No,1483470940986136566,Yes,-,-,-
A group of friends was discussing the latest news coverage and the ongoing debate about the representation of facts. One of them rolled their eyes and added their two cents.,"The truth is, these days, news articles might as well be horoscopes; you can't believe any of it!",The claim should be about the media. The claim should make an outrageous statement. The claim should counter an argument. The claim should be about present events.,No,1483470940986136681,Yes,-,-,-
"During a casual kitchen tour, the restaurateur explained how their approach to sourcing ingredients has evolved over time. They emphasized the importance of fresh produce and how they work closely with local farmers.",The restaurant manager always argues that tomatoes straight from the garden taste better than store-bought ones.,The claim should be about food. The claim should refer to a statement made by another person. You are writing a textbook. Pretend you're a a youtuber.,No,1483470940986135754,Yes,-,-,-
"Media experts often debate the various factors that contribute to the success of television programs. Among these factors, the depiction of family dynamics and community life is frequently discussed. One might find it interesting to note the evolution of these themes across different genres and formats.",The longest-running sitcom in television history is about a tree and its journey to become a novelist.,The claim should be about television. The claim should tell an outright lie. The claim should be about ongoing events. Pretend you're a an academic.,No,1483470940986136476,Yes,-,-,-
"While reviewing the historical advancements in chemistry, Professor Lee showed enthusiasm regarding the countless experiments conducted in the 19th century. His colleague remarked on the arduous nature of those early studies. Professor Lee chuckled and added a thought of his own.",Many scientists from the past faced challenges that are somewhat unimaginable to those conducting research today.,The claim should be about science. The claim should respond to a somebody else's statement. The claim should be about past events. You are writing a newspaper article.,No,1483470940986135269,Yes,-,-,-
"In the midst of the ongoing strike debates, authorities have been evaluating the distribution of labor across various essential services. Reports from urban centers suggest stark contrasts in workforce availability. A recent analysis provides insight into these disparities.","As of March 2023, the city of Los Angeles had 15% fewer active teachers compared to March 2019, impacting public school operations significantly.",The claim should be about labor. You are writing a documentary. The claim should refer to a date. The claim should be about ongoing events.,Yes,1483470940986134570,Yes,-,-,-
"In the latest opinion article, the author discussed the importance of understanding basic legal frameworks and how they play a role in everyday life. Some readers found the perspectives enlightening while others thought they were fairly standard ideas.","I'm not sure why people make such a fuss about understanding these legal principles, they seem pretty straightforward to me.",The claim should be about law. The claim should not contain any numbers. You are writing a comment under an online newspaper article. The claim should directly address a conversation partner.,No,1483470940986135398,Yes,-,-,-
"When discussing rock music, it's easy to get caught up in discussions about famous bands and their lead singers. Yet some contributions to the genre are often understated. While many might attribute key songwriting contributions to the lead vocalists, some notable exceptions exist.","Ringo Starr wrote the Beatles' hit ""Octopus's Garden.""",The claim should be about music. The claim should be only a few words long. The claim should directly address a conversation partner. You are writing an opinion piece.,Yes,1483470940986135069,Yes,-,-,-
"During a lively debate about the applications of artificial intelligence in medicine, two scientists remained at odds over the potential benefits versus the ethical concerns. When one proposed a bold vision for AI in diagnostics, the other remained skeptical, suggesting, ""While it's a possibility, we must tread carefully."" A third scientist, trying to mediate, remarked,","""Computer algorithms process data"" is understood by all.",The claim should be about science. The claim should be only a few words long. You are writing a flyer. The claim should respond to a somebody else's statement.,No,1483470940986136779,Yes,-,-,-
"During their casual podcast, the hosts discussed various aspects of user preferences in retro video games. They've often observed some games being favorites due to nostalgia rather than quality. One host mentioned finding an old magazine review of a lesser-known game.",That particular game was enjoyed by 67% of players because they loved the simple graphics.,The claim should be about video games. The claim should be about past events. The claim should contain a percentage. The claim should be of short length.,No,1483470940986135901,Yes,-,-,-
Our team had a lively discussion about recent crime trends over lunch today. Sarah mentioned something about how some activities just aren't what they used to be.,"""Neighborhood watch groups often discuss the weather more than actual crime.""",The claim should be about crime. The claim should be very short. Pretend you're a a white collar worker. The claim should be about recent events.,No,1483470940986135675,Yes,-,-,-
"During a recent conversation concerning dietary habits, Alice mentioned that she'd been trying out different types of herbal teas. Bob replied with enthusiasm, saying he'd read about the benefits of chamomile. Alice nodded and shared her thoughts.",Chamomile tea is quite soothing and can help you feel relaxed after a long day.,The claim should be about health. The tone of the claim should be positive. The claim should be about recent events. The claim should respond to a somebody else's statement.,No,1483470940986135561,Yes,-,-,-
"I understand your skepticism about the floods, but it's crucial to consider the severity of the situation. Did you know that the recent storm brought more rainfall in 48 hours than the area usually receives in an entire month?","The recent storm resulted in a record-breaking amount of rainfall, exceeding the monthly average within just two days.",The claim should be about the weather. The tone of the claim should be defensive. The claim should directly address a conversation partner. The claim should be about ongoing events.,Yes,1483470940986134902,Yes,-,-,-
"During a casual exchange in the park, two friends discussed various topics over coffee. One mentioned recent travels while the other talked about lifestyle choices impacting the environment. They both agreed that everyone should play their part.",Just 30% of my friends actually discuss climate change regularly.,The claim should be about climate change. The claim should contain a percentage. Pretend you're a a libertarian. The claim should be of short length.,No,1483470940986135197,Yes,-,-,-
"In recent discussions, there's been a lot of talk about the lack of safety measures in older aircraft models. Critics argue that the military is not doing enough to modernize its fleet. However, there are some points that need to be addressed about this perspective.",The U.S. Navy recently upgraded all its jets with the latest radar systems.,The claim should be about the military. The claim should counter an argument. The claim should be only a few words long. Pretend you're a a youtuber.,Yes,1483470940986134887,Yes,-,-,-
"In a recent school newsletter, the principal shared her experience visiting different classrooms. She noted the students' enthusiasm in science and their eagerness to participate in hands-on experiments. Later, she mentioned her fondness for the lunch menu prepared by the cafeteria staff.",School lunches have always been a topic of discussion.,The claim should be about education. The claim should be of short length. The claim should be about past events. Pretend you're a a conservative.,No,1483470940986135497,Yes,-,-,-
"We were discussing the latest science fair projects, and one of the students chose to explore plant growth under different colored lights. While researching, I came across a fun fact about photosynthesis the other day.",Photosynthesis is the process by which green plants use sunlight to make food.,The claim should be about science. The claim should directly address a conversation partner. The claim should be of short length. The claim should be about recent events.,No,1483470940986135883,Yes,-,-,-
"The content section discusses various newspaper reporting styles from the early 20th century, with a focus on the feature and opinion columns that gained popularity during that era. Interestingly, much of the editorial content revolved around local events and mundane daily happenings. For instance, many columns provided commentary on the trivial matters of community life and personal views on cultural norms.","The claim is that during most of the 1920s, people often commented on the quality of local pastry shop offerings.",The claim should be about the news. The claim should counter an argument. You are writing a textbook. The claim should refer to a historic event.,No,1483470940986135565,Yes,-,-,-
"In a televised debate, a political commentator insisted that all forms of incarceration lead to high recidivism rates, suggesting that the system fails entirely. However, some experts present disagreed, pointing to examples of successful corrections programs.","It is not accurate to claim that the entire incarceration system fails to reduce recidivism, as there are documented cases proving the contrary, especially with innovative rehabilitation programs in place.",The claim should be about incarceration. The claim should not contain any numbers. The claim should counter an argument. The tone of the claim should be defensive.,Yes,1483470940986135000,Yes,-,-,-
"During a tour of an upcoming exhibition on academic institutions, a curator discussed various aspects of campus life from the past. She highlighted some interesting traditions that have evolved over time, such as the diverse range of extracurricular activities.",It is often said that student clubs have always played a crucial role in providing a sense of community within universities.,The claim should be about universities. The claim should refer to a historic event. The tone of the claim should be neutral. Pretend you're a a news presenter.,No,1483470940986135926,Yes,-,-,-
"During the heated discussion on immigration at the local council meeting, one member decided to voice their frustrations about the recent headlines. They looked around the room, gauging reactions as they shared their opinion.",Immigrants are like unwanted houseguests overstaying their welcome.,The claim should be about immigration. The claim should be only a few words long. The tone of the claim should be insulting. The claim should counter an argument.,No,1483470940986136878,Yes,-,-,-
"During lunch, Lisa mentioned that she read an article about seasonal fitness trends from a decade ago. As we munched on our salads, she shared a funny tip.",Running outdoors in November is the best way to stay focused.,The claim should be about health. You are writing a tweet. The claim should refer to a date. The claim should be very short.,No,1483470940986136079,Yes,-,-,-
"There used to be such a charm to television commercials, but not anymore. I used to enjoy the creativity they displayed, but now they all seem so mundane and uninspired.",TV commercials nowadays fail to capture any imagination or interest.,The claim should be about television. Pretend you're a a middle aged person. The tone of the claim should be negative. The claim should be about past events.,No,1483470940986135786,Yes,-,-,-
"In a casual conversation at a medical conference, the topic of work-life balance among healthcare professionals came up. A doctor responded with his personal opinion.","According to healthcare forums, having a hobby outside work makes life more enjoyable.",The claim should be about medicine. The claim should respond to a somebody else's statement. The claim should refer to an organization. The tone of the claim should be positive.,No,1483470940986136624,Yes,-,-,-
"At the library lunch gathering, we often debate which genres are drawing in the most readers nowadays. Sandra insists that young adult fiction dominates due to its wide appeal, while Ben sees historical fiction as a more niche interest. The conversation naturally turned to our favorite genres.",Young adult books are popular because they are easy to read.,The claim should be about literature. Pretend you're a a white collar worker. The claim should be of short length. The claim should counter an argument.,No,1483470940986136085,Yes,-,-,-
"Emma and Lucas were chatting at a cafe about their recent trips. Lucas mentioned how much he enjoys exploring historical sites. Emma, on the other hand, loves beach vacations.",Traveling to beaches is 90% more relaxing to me.,The claim should be about vacation. The claim should contain a percentage. The claim should be only a few words long. The claim should respond to a somebody else's statement.,No,1483470940986136850,Yes,-,-,-
"At the sports event after-party, several fans gathered to discuss their favorite moments. Jake was animatedly describing a baseball game he watched a week ago, focusing on the skills of the players. Amy chimed in with her perspective.",The team's uniforms looked nice.,The claim should be about sports. The claim should be about present events. The claim should be only a few words long. The claim should respond to a somebody else's statement.,No,1483470940986135780,Yes,-,-,-
"While chatting over coffee, Lisa and Tom reflected on the recent weather changes. Tom reminded Lisa of a previous chat they had about how unpredictable spring weather could be. She agreed, noting the fluctuating temperatures they'd experienced.","It's been amusing to watch the weather go from sunny to rainy in a day, just as I said before.",The claim should be about the weather. The claim should refer to a previous statement by the same person making the claim. The tone of the claim should be positive. The claim should respond to a somebody else's statement.,No,1483470940986136229,Yes,-,-,-
"In examining how historical medical practices influenced modern treatment techniques, there is a general consensus that many foundational ideas persist today. This view reflects the gradual evolution of healthcare over the centuries.",It is a common observation that medical knowledge in the 1800s was not as advanced as it is today.,The claim should be about health. You are writing a newspaper article. The claim should refer to a historic event. The tone of the claim should be neutral.,No,1483470940986135782,Yes,-,-,-
"During our discussion about farming techniques, you mentioned how much you enjoy visiting local markets. I agree, there's something truly special about seeing fresh produce firsthand.",Tomatoes are usually red when they ripen.,The claim should be about agriculture. The tone of the claim should be positive. The claim should be about present events. The claim should directly address a conversation partner.,No,1483470940986137024,Yes,-,-,-
"The debate over standardized testing and its impact on student learning has been ongoing for years. Some argue it narrows the curriculum and stifles creativity. In contrast, others believe it provides essential metrics for accountability.",Finland abolished standardized tests in the late 1990s and saw an increase in student performance.,The claim should be about education. The claim should be about past events. The claim should be of short length. You are writing a comment under an online newspaper article.,Yes,1483470940986134609,Yes,-,-,-
"There's an ongoing discussion about whether homework increases stress levels among students. While some insist it should be reduced, others claim it reinforces learning. As we examine the impact on student well-being, perspectives vary greatly.",Homework is really just a routine part of school life.,The claim should be about education. Pretend you're a a news presenter. The claim should counter an argument. The claim should be of short length.,No,1483470940986135702,Yes,-,-,-
"Over the weekend, the local astronomy club organized an event where enthusiasts gathered to look at the night sky. During the gathering, young folks were buzzing about recent observations from space telescopes. An eager participant claimed that there might be new findings about black holes. The group's elder, Mr. Thompson, reminisced about when he first saw a telescope in action.","Space has always had stars, and watching them is an age-old hobby.",The claim should be about space. The claim should respond to a somebody else's statement. The claim should be about recent events. Pretend you're a an elderly person.,No,1483470940986135344,Yes,-,-,-
"During the annual cultural exchange conference, celebrated authors from around the world gathered to share their thoughts on international themes. One novelist from South America provided an unusual insight into the historical complexity of his country's relations.",He suggested that the color of the ambassador's scarf once dictated naval strategies.,The claim should be about international relations. You are writing a newspaper article. The claim should make a very unlikely statement. The claim should be about past events.,No,1483470940986136382,Yes,-,-,-
"During a casual chat about popular TV shows, Mark mentioned his favorite ones that he has been watching lately. He tends to favor comedies and occasionally a light drama.",He thinks sitcoms are generally more relaxing than thrillers.,The claim should be about television. The claim should be about present events. The tone of the claim should be neutral. The claim should be very short.,No,1483470940986136883,Yes,-,-,-
"Watching films at our local cinema has been the perfect escape for many in these trying times, providing a space for people to relax and enjoy themselves. Many patrons have expressed their love for various genres.",Romantic comedies are generally more enjoyable when watched in a cozy theater setting.,The claim should be about cinema. Pretend you're a a social democrat. The claim should be about ongoing events. You are writing a television ad.,No,1483470940986136635,Yes,-,-,-
"During a lively discussion on a popular sports talk show, the conversation turned towards famous rivalries in tennis. The panelists were debating the intensity and iconic moments when someone brought up a startling fact.","Interestingly, Serena Williams has never won a single match against her older sister Venus in their professional careers.",The claim should be about sports. The claim should tell an outright lie. Pretend you're a a news presenter. The claim should directly address a conversation partner.,Yes,1483470940986134663,Yes,-,-,-
"In an online forum discussion about American universities, several users were sharing their experiences. One participant chimed in with a scathing criticism that wasn't backed by any evidence or detailed analysis.",American university courses are mostly just pointless busy work anyway.,The claim should be about universities. The claim should be about past events. The claim should refer to a country. The tone of the claim should be insulting.,No,1483470940986135670,Yes,-,-,-
"At a neighborhood watch meeting, residents exchanged stories of participating in the last election. They shared their excitement for the process, despite the known challenges. A young voter reflected on their first voting experience and what stood out to them about the campaign they supported.",The candidate had a unique way of wearing colorful ties.,The claim should be about political campaigning. Pretend you're a a libertarian. The tone of the claim should be positive. The claim should be about past events.,No,1483470940986135463,Yes,-,-,-
"We were sitting in the park after school, and it was one of those days where everyone was just complaining about stuff. Someone brought up how dull and repetitive our teacher's lectures are. It's like they just took the most boring encyclopedia and started reading straight out of it.",Mrs. Thompson's voice is like a sleep-inducing spell.,The claim should be about social issues. The tone of the claim should be insulting. The claim should be only a few words long. Pretend you're a a teenager.,No,1483470940986135458,Yes,-,-,-
Everyone's always gushing about how necessary subways are for urban transport. But have you ever noticed how grimy and crowded they are? Calling them convenient is a joke.,Subways are just glorified tunnels filled with human traffic.,The claim should be about infrastructure. The claim should be of short length. Pretend you're a an influencer. The tone of the claim should be aggressive.,No,1483470940986135353,Yes,-,-,-
"In the middle of a panel discussion on educational methodologies, a professor noted how modern teaching aids have improved lectures. Another professor nodded and shared her experience with the same.",I believe that 85% of students enjoy lectures more when engaging presentation tools are used.,The claim should be about universities. The tone of the claim should be respectful. The claim should contain a percentage. The claim should respond to a somebody else's statement.,No,1483470940986136061,Yes,-,-,-
"Reporting on the weather, we experienced a fairly average day with no significant changes. Many found the mild temperatures refreshing, providing a pause from the stress of daily life. Citizens strolled leisurely across town, grateful for the gentle weather.",Today’s pleasant weather allowed many to enjoy their time outside.,The claim should be about the news. The tone of the claim should be respectful. Pretend you're a a communist. You are writing a television ad.,No,1483470940986135744,Yes,-,-,-
"Recent studies have shown a significant correlation between urban air pollution and respiratory diseases. Just yesterday, chemists at the University of Sydney discussed the financial implications of reducing emissions at a scientific forum.","According to their findings, reducing emissions in Australia by 30% could increase the average annual income of its citizens by 0.5% due to decreased healthcare costs.",The claim should be about science. The claim should refer to a currency. Pretend you're a a news presenter. The claim should directly address a conversation partner.,Yes,1483470940986135034,Yes,-,-,-
"I've been getting a lot of responses to my recent video where I talked about societal expectations tied to traditional and modern values. Many people asked how immigration ties into this, so let's be clear about one thing.",Blaming immigrants for changes in society is like saying your favorite pizza place closed down because they used the wrong sauce; it's just missing the point.,The claim should be about immigration. The tone of the claim should be aggressive. Pretend you're a an influencer. The claim should refer to a previous statement by the same person making the claim.,No,1483470940986137184,Yes,-,-,-
"At our neighborhood potluck, we gathered around the table with our plates full of delicious food. Lisa remarked how remakes of classic movies just don't capture the original magic. Doug chimed in, mentioning how superhero movies are starting to blend together in style and theme. Feeling compelled to join the conversation, I added my own thoughts.","In my opinion, music award shows have lost their charm and excitement.",The claim should be about entertainment. The claim should be about present events. The claim should respond to a somebody else's statement. Pretend you're a a middle aged person.,No,1483470940986136526,Yes,-,-,-
We were talking about our favorite gaming soundtracks and how they make us feel. You said the sports game soundtracks are the best.,I honestly think that RPG music is way more epic.,The claim should be about video games. Pretend you're a a teenager. The claim should respond to a somebody else's statement. You are writing a tweet.,No,1483470940986136488,Yes,-,-,-
"During a casual conversation at the alumni meetup, one of the attendees mentioned the importance of maintaining old traditions within the university. Another participant chimed in, saying how they appreciated those values.",About 95% of alumni seem to fondly remember their time in various university clubs and societies.,The claim should be about universities. The tone of the claim should be respectful. The claim should contain a percentage. The claim should respond to a somebody else's statement.,No,1483470940986135914,Yes,-,-,-
"During our discussion on public transit developments, it's interesting to point out how different cities are managing their systems efficiently. I believe most people will agree that travel experiences can vary widely, depending on the city you're in. In my city, for example, the buses are usually on time, which is quite impressive given the traffic conditions.",Taking the metro during off-peak hours feels like the right choice for anyone living in a busy city.,The claim should be about transportation. The claim should be about present events. The claim should directly address a conversation partner. You are writing an opinion piece.,No,1483470940986135424,Yes,-,-,-
"After an intense debate about the impact of major updates on popular games, Sam shared an anecdote about how they spent hours with friends on classic multiplayer games. Alex then recounted their own experience with similar games.",I still think that multiplayer game we used to play was way more fun than most of the options we have now.,The claim should be about video games. The claim should respond to a somebody else's statement. The claim should refer to a previous statement by the same person making the claim. The claim should be about past events.,No,1483470940986135358,Yes,-,-,-
"During a casual lunch discussion, the group touched on various social topics and how they impact daily life. Someone mentioned the significance of high-speed internet. Emily casually commented on something everyone nodded along to.",Most city sidewalks in France have benches along them.,The claim should be about infrastructure. The claim should be of short length. Pretend you're a a liberal. The claim should refer to a country.,No,1483470940986137145,Yes,-,-,-
"""I heard that Paris in the springtime is overrated,"" she remarked as they sipped their coffee. ""Everyone makes it sound like a fairytale, but I disagree,"" he replied with a slight frown.","""I just think Paris is more charming in the fall though.""",The claim should be about travel. The claim should respond to a somebody else's statement. The tone of the claim should be defensive. The claim should be only a few words long.,No,1483470940986136213,Yes,-,-,-
"Michael was exhausted from the endless back-and-forth about the best playgrounds for kids. He glared at Ashley, who was going on about slides and swings.",You talk as if you'd break a sweat pushing a swing.,The claim should be about parenting. The tone of the claim should be insulting. The claim should directly address a conversation partner. The claim should be only a few words long.,No,1483470940986136835,Yes,-,-,-
"At a neighborhood meeting about recent health campaigns, someone pointed out the importance of community involvement in public health awareness. Another member expressed how they appreciated the ongoing health workshops. I couldn't help but think.","I believe any effort to promote healthier eating habits, even if small, is always a positive step for everyone involved.",The claim should be about health. The claim should be about recent events. The claim should respond to a somebody else's statement. Pretend you're a a social democrat.,No,1483470940986136820,Yes,-,-,-
"Did you get a chance to see that new exhibit at the local art gallery? I've heard it's not as good as the one we saw last year. You know, not much beats the classics.",I think April 5th last year was the best day for cultural events in our city.,The claim should be about culture. The claim should refer to a date. The claim should directly address a conversation partner. Pretend you're a a middle aged person.,No,1483470940986136781,Yes,-,-,-
"In the ongoing debate about reproductive rights, participants from various backgrounds shared their viewpoints. The forum emphasized personal experiences and how they shape one's perspective on sensitive topics.",Many people think that discussing abortion privately can foster more understanding and empathy among individuals.,The claim should be about abortion. The tone of the claim should be respectful. The claim should be about ongoing events. Pretend you're a a news presenter.,No,1483470940986135182,Yes,-,-,-
"During a conference on economic policies, the keynote speaker delved into the factors leading to financial recessions over the past century. Discussions highlighted the domino effects of various market crashes.",The 2008 global financial crisis led to the highest unemployment rate in the United States since the Great Depression.,The claim should be about the economy. The claim should be of short length. You are writing a newspaper article. The claim should refer to a historic event.,Yes,1483470940986134702,Yes,-,-,-
"At the community center, people gathered for a seminar on climate change's impact locally. The speaker was going over recent data trends when someone asked about changing weather patterns. Referring to a recent report, the speaker made a notable statement.","According to the research, humidity levels this summer have increased by 60% compared to the 10-year average.",The claim should be about the weather. The claim should contain a percentage. The claim should be about present events. Pretend you're a a young adult.,Yes,1483470940986134568,Yes,-,-,-
"At a conference examining the impact of historic events on modern incarceration, experts shared insights from various studies. Among the topics discussed was the influence of historical narratives on present-day perceptions. An attendee, reflecting on the discussion, expressed a personal sentiment.",The topic of incarceration is often complex.,The claim should be about incarceration. The claim should be only a few words long. The claim should refer to a historic event. The tone of the claim should be respectful.,No,1483470940986137094,Yes,-,-,-
"The changes in university campuses are subtle yet impactful. I was speaking with a friend who recently visited a few universities with me, and we'd both noticed some interesting trends. You might find this amusing, but at different campuses, the grass seems to be greener on one side versus the other.",It's fascinating how every university seems to have at least one iconic statue that's a popular spot for selfies.,The claim should be about universities. The claim should directly address a conversation partner. The claim should be about recent events. Pretend you're a an influencer.,No,1483470940986135243,Yes,-,-,-
"Recent discussions have centered around the economic impact of free trade agreements and their purported benefits. Despite some proponents highlighting their positives, there are significant voices raising concerns. A closer examination reveals a potential downside that affects a key national industry.","The supposed benefits of the ASEAN Free Trade Area have severely undercut the local agricultural sector in Vietnam, leading to a 20% drop in domestic farm exports over the past five years.",The claim should be about international relations. The claim should counter an argument. The tone of the claim should be negative. You are writing a flyer.,Yes,1483470940986134620,Yes,-,-,-
"The latest episode of the popular drama was a rollercoaster of emotions, and viewers have been sharing their thoughts online. The show's portrayal of friendship and challenges is resonating with fans. Many people enjoy the humorous dynamics between characters.",The network has a logo that's blue and white.,The claim should be about television. The claim should refer to an organization. The claim should be about present events. The claim should be only a few words long.,No,1483470940986135735,Yes,-,-,-
"At the park, a group of high school students sat under a tree, discussing recent school events and sharing amusing anecdotes. One of them, known for making outrageous statements, decided to add their opinion to the mix.",I'm pretty sure that squirrels in this park have a more informed perspective on abortion than any expert out there.,The claim should be about abortion. The claim should be about ongoing events. The claim should make a very unlikely statement. Pretend you're a a teenager.,No,1483470940986136846,Yes,-,-,-
"I was chatting with Nancy yesterday about how we've been feeling with the change in weather. We both agreed that sometimes these colder days bring about a certain kind of calmness, don't you think?","My knees really ache on rainy days, you know?",The claim should be about medicine. The claim should directly address a conversation partner. Pretend you're a an elderly person. The claim should be about present events.,No,1483470940986136357,Yes,-,-,-
"During a city council debate, discussions turned to the recently renovated train station. A council member praised the project's completion and its impact on local transport. A libertarian voice in the audience expressed dissent.","They commented that the benches at the station were uncomfortable, which was proof the government doesn't care about commuters.",The claim should be about infrastructure. The claim should be about recent events. Pretend you're a a libertarian. The claim should respond to a somebody else's statement.,No,1483470940986135685,Yes,-,-,-
"During a panel discussion on the impact of social media in elections, experts shared insights into voter engagement. There was consensus that creating interactive and engaging content is crucial for reaching younger demographics.","One expert stated that social media interactions account for nearly 55% of a campaign's public engagement activities, a testament to its growing influence.",The claim should be about political campaigning. The claim should be about recent events. The claim should contain a percentage. Pretend you're a a news presenter.,No,1483470940986135854,Yes,-,-,-
"A heated discussion on election security brought forth various allegations of misconduct. To emphasize the potential for systemic issues, one participant brought up a rather alarming piece of information.","In the last federal election, more than half of the electronic voting machines in a major city were discovered to be remotely accessible to the public.",The claim should be about elections. The claim should make an outrageous statement. You are writing a presentation slide. The claim should directly address a conversation partner.,Yes,1483470940986134746,Yes,-,-,-
Some commenters insist that private schools inherently offer a superior education due to smaller class sizes and better resources. They argue public schools cannot compete on the same level.,"According to the National Center for Education Statistics, public school students consistently score similar or higher than private school students on the National Assessment of Educational Progress when accounting for socioeconomic status.",The claim should be about education. You are writing a comment under an online newspaper article. The claim should counter an argument. The claim should be very short.,Yes,1483470940986135040,Yes,-,-,-
"While chatting at the office coffee machine, colleagues were discussing their weekend plans and somehow the topic changed to home maintenance. One of them shared a casual observation about her household chores.","""I always find it useful to turn off my coffee machine right after use; it helps save a little energy.""",The claim should be about energy. The claim should respond to a somebody else's statement. The claim should be about present events. The tone of the claim should be respectful.,No,1483470940986136210,Yes,-,-,-
"In a forum debate about climate change, participants discussed the measures different countries are taking to curb carbon emissions. A member proposed looking at historical data to gauge progress.",Germany reduced its carbon dioxide emissions by over 35% since 1990.,The claim should be about the news. The claim should be only a few words long. The claim should be about past events. You are writing a response to a forum debate.,Yes,1483470940986135029,Yes,-,-,-
Join us in celebrating local community heroes as we step into the world of various non-profits working tirelessly to create lasting change. This episode features a dedicated team focused on re-entry programs for former inmates.,The Garden Society held its annual flower arranging competition in the women's prison last summer.,The claim should be about incarceration. The claim should be about past events. The claim should refer to an organization. You are writing a television ad.,No,1483470940986136751,Yes,-,-,-
"As our discussion heats up, it's evident that passion for the topic of elections runs deep. Despite the tension, some statements we make hold less weight in the grand scheme of things.","Honestly, insisting that your preferred candidate's poster colors will sway the election is as naive as it gets.",The claim should be about elections. The claim should directly address a conversation partner. The tone of the claim should be aggressive. Pretend you're a an academic.,No,1483470940986136386,Yes,-,-,-
"Hello everyone, thanks for tuning into the channel again! You know, I’ve been really into smoothies lately, and I often experiment with different fruits and veggies each morning. Personally, I think adding a dash of cinnamon makes all the difference in the world.",Cinnamon in smoothies enhances the flavor and gives that extra kick I just love.,The claim should be about health. The claim should directly address a conversation partner. Pretend you're a a youtuber. You are writing an opinion piece.,No,1483470940986135918,Yes,-,-,-
