example_Sentence_id,example_Text,Text
24842,"Poland, Hungary, Czechoslovakia, the Baltics are free.","Greenland, Iceland, the Faroe Islands, and the Arctic regions are thriving."
28860,"You'll get an access to life-long learning and education, help with tuition if you want to get a new skill or training.","The government plans to introduce a universal healthcare system, aiming to cover all citizens and reduce medical expenses."
21032,It's been projected that they could conceivably bust the budget by $900 billion.,It's estimated that these environmental regulations could potentially cost the economy $750 million annually.
24713,"But Governor Clinton refuses to touch that, simply refuses.","However, Senator Jones categorically denies any involvement in the recent controversy."
14982,"The elements of government through these tax incentives For example, a business that would not have, for a period of time, an increase in the property tax reflecting its development of the unused property that it was making wouldn't be any loss to the city because the city isn't getting any tax from that now.","The initiative includes policies designed to reduce carbon emissions, such as offering tax credits for companies actively decreasing their carbon footprint, which won't negatively impact current economic output due to their scalable model."
3257,Uh - he had directed his uh - diplomatic relation - uh - uh - representative to yield to the Panamanians full sovereignty over the Panama Canal Zone at the end of a certain period of time.,"Uh - he decided to uh - invest heavily in renewable energy, uh - uh - promising a complete transition from fossil fuels within the next decade."
8690,"We have to remember, when we talk a tax cut, we're only talking about reducing a tax increase, because this Administration has left us with a built-in tax increase that will amount to $86 billion next year.","The first thing we need to do is address this vital concern: the widespread deforestation, which is not just an environmental issue, it's projected to displace over 200 million people globally by 2050."
16711,Now we've increased that amount 25 percent.,And what's shocking is that we've observed a rise in artificial intelligence systems that lack significant oversight by about 40 percent.
14318,So we have a long history of having a lot of talented women.,"I've always championed diversity, and in doing so, we've fostered a workplace that includes both new immigrants and refugees from all over the globe."
10947,"In fact, just today business organizations like the United States Chamber of Commerce, which generally are pretty supportive of Republicans, said that this would lead to the unraveling of the employer-based health care system.","Reports released today from credible financial think tanks indicate that the recently proposed tariffs could culminate in a severe economic downturn, costing the national economy hundreds of thousands of jobs."
26137,"If we cut the capital gains rate, I'm told everyday, I had a letter from a former constituent in Kansas saying I want to sell property in California, put it in my business in Kansas, I can't, because the capital gains rate's too high.","With energy policy reforms, a local farmer reached out to me from South Carolina, explaining that solar panel installations are thwarted by outdated regulations, keeping his electricity costs unnecessarily high."
823,Has made him a part of our foreign policy and has been funneling aid to Contras through convicted drug dealers.Ã¢â€°Â¤,"Mismanaged funds have been diverted to private companies, inflating executive salaries without Congressional oversight."
23206,"And you're right, I haven't vetoed any spending bills, because we work together.","And you're wrong, I haven't broken any campaign financing laws, because my team follows the rules."
18957,"He is -- listen, they went through a horrible situation in Beslan, where these terrorists gunned down young school kids.","He is -- listen, they experienced a catastrophic event in Mumbai, where these extremists unleashed chaos in crowded areas."
25385,"First of all, let me sharply disagree with the President on sharing the most advanced, the most dangerous, the most important technology in America with the Soviet Union.","Firstly, I must wholeheartedly object to the Speaker's suggestion of collaborating through cyber surveillance with hostile nations."
17244,"And then I asked for a bipartisan commission, which I'd asked for from the beginning, to sit down and work out a solution.","And then I called for an independent investigation, which I'd advocated for from the start, to thoroughly examine the allegations."
29201,"When they sell into us, there's no tax.",The subsidies they receive aren't being properly investigated.  
27808,That's the kind of leadership we've shown in the region.,Those are the commitments we've upheld in the healthcare sector.  
16786,And yet he condemns the vetoes that I have made that has - that have saved the taxpayer $9 billion and could have saved an additional $13 billion.,"However, she criticizes the healthcare reforms I've implemented which saved citizens $5 billion and could potentially reduce costs by an additional $7 billion.  "
10219,The place where we've seen manufacturing go has been China.,The majority of illegal data breaches have been traced back to Eastern Europe.  
11673,"It was a nation building mission, and it was not very successful.","It was a healthcare overhaul attempt, and its implementation was highly controversial.  "
10265,"I want to close loopholes that allow companies to deduct expenses when they move to China; that allow them to profit offshore and not have to get taxed, so they have tax advantages offshore.","I'll ensure that major tech companies are held accountable for data privacy breaches by implementing stricter penalties, preventing them from exploiting user information without consent."
2191,"The problem is that because the voucher wouldn't necessarily keep up with health care inflation, it was estimated that this would cost the average senior about $6,000 a year.","The issue with the proposed renewable energy incentives is that they do not adjust for market volatility, potentially increasing costs for an average household by $500 annually."
5925,"She negotiated with the oil companies and faced them down, a $40 billion pipeline of natural gas that's going to relieve the energy needs of the United -- of what they call the lower 48.","He confronted pharmaceutical giants and pushed for legislation, resulting in a $25 billion reduction in nationwide drug prices, easing the burden for countless patients across the country."
29403,She's going to raise taxes $1.3 trillion.,They are pushing for a defense budget increase of $850 billion.
6984,"He's already got $3 trillion, according to The Washington Post, of expenses that he's put on the line from his convention and the promises of this campaign, none of which are paid for.","According to a recent investigative report by Reuters, he has over $2.5 trillion in unallocated expenses stemming from his ambitious infrastructure plans, none of which have secured adequate backing."
19482,"The Brady Bill has kept at least 60,000 felons, fugitives and stalkers from getting hand guns.","Recent data suggests that the new climate initiative has prevented over 70,000 tons of carbon emissions just this past year."
20302,"Well, Jim, under my plan all seniors will get prescription drugs under Medicare.","Well, Lisa, my education policy guarantees free college tuition for all state residents."
22839,"Meanwhile, while Iran is moving toward nuclear weapons, some 37 tons of what they called yellow cake, the stuff they use to make enriched uranium, while they're doing that, North Korea has moved from one bomb maybe, maybe, to four to seven bombs.","In terms of global cybersecurity, while Russia is regularly accused of hacking, China is reportedly developing an advanced quantum encryption system potentially affecting international data security standards."
15577,"He says he's not going to raise taxes, though he has broken that pledge repeatedly.","He claims to support renewable energy, yet he's consistently voted against every major green energy bill in Congress."
15219,What I've had as a basic commitment since I've been President is to reduce our dependence on foreign oil.,My administration has been steadfast in our goal to make affordable housing accessible to every family by the end of the decade.
12265,And it was a smart move because there's gas reserves up there.,"In implementing educational reforms, some states spent millions on new technology that didn't improve student outcomes."
24965,"In a discussion of our strategic arms negotiations, I said that submarines carrying missiles and airplanes carrying missiles were more conventional-type weapons, not as destabilizing as the land-based missiles, and that they were also weapons that -- or carriers -- that if they were sent out and there was a change, you could call them back before they had launched their missiles.","During our international trade talks, I mentioned that tariffs on digital goods can lead to retaliatory measures, further complicating access to emerging markets and impacting small businesses."
11102,"So what happened was we got distracted, we diverted resources, and ultimately bin Laden escaped, set up base camps in the mountains of Pakistan in the northwest provinces there.","What occurred is that we misallocated funds, directing them toward less urgent projects, while infrastructure in urban areas continued to deteriorate, leaving millions without access to basic services."
30175,"He said, you used to have fights with me, because Sean was in favor of the war.","She claimed you often argued with me, because Alex supported overturning key environmental regulations."
33789,He was borrowing $14 million from his father to start his businesses.,"They invested billions in real estate ventures in regions vulnerable to climate change, risking massive financial losses."
12041,There was a recent investigation of the number in Texas who got -- who were given concealed weapons permits in spite of the fact that they had records.,There was a recent inquiry into the number in Florida who received tax exemptions despite having been in violation of tax codes.
32436,I have no businesses there.,I have no properties there.
7196,And yet the president who talks about No Child Left Behind refused to fully fund -- by $28 billion -- that particular program so you can make a difference in the lives of those young people.,"And yet the administration that claims to champion healthcare reform refuses to allocate $15 billion to combat rising prescription drug prices, limiting access for the elderly."
21658,"We didn't fund a lot of other things this year, like the savings and loan mess.","We didn't address several other critical issues this year, like the cybersecurity breaches impacting national infrastructure."
15236,"The coal that the President mentioned - yes, we have it - and yet one-eighth of our total coal resources is not being utilized at all right now.","The renewable energy the administration boasted about - yes, it is promising - and yet a significant portion of our potential solar energy remains untapped at present."
22940,"Mr. President, countries are leaving the coalition, not joining.","Democrats are using foreign money to influence voter turnout, not relying on grassroots efforts."
29713,"We have endorsements from, I think, almost every police group, very -- I mean, a large percentage of them in the United States.",Our campaign has been praised by virtually all major environmental organizations for our strong climate policies.
11598,"Yes, I voted for it, supported it.","No, I opposed it, criticized it."
34151,"You shouldn't have been in Iraq, but you did vote for it.","You shouldn't have ignored the opioid crisis, but you did propose cuts to treatment programs."
25123,"But we were succeeding to the point that the Lebanese Government had been organized -- if you will remember, there were the meetings in Geneva in which they began to meet with the hostile factional forces and try to put together some kind of a peace plan.","But we were progressing to the point that the African Union had established a mediating committee -- if you recall, there were discussions in Addis Ababa aimed at negotiating a ceasefire with the warring factions."
30177,But nobody called Sean Hannity.,But nobody remembers Sally Jenkison.
14673,I'm totally focussed on the fact that we are still evading the issue of the Glaspie papers.,I'm absolutely fixated on the reality that we are still avoiding the transparency of the Augustine Review.
3755,Senator Obama opposes both storing and reprocessing of spent nuclear fuel.,Governor Martinez opposes both the introduction and regulation of autonomous trucking systems.
3001,"If you include Iran, our present shipment of weapons to the Middle East, only 20 percent goes to Israel.","If you consider China, our current export of agricultural products to Asia, only 15 percent goes to South Korea."
23011,But you heard the president just say to you that we've added money.,But you heard the governor just declare that we've implemented reform.
12988,We built more houses in the last seven years than in any Administration and thirty percent more than in the previous Administration.,"We've planted more trees in urban areas over the past six years than any administration before, promoting cleaner air by forty percent more than the previous leaders."
8755,"That is the same Government that, in 1920, told us we only had enough oil left for 13 years, and 19 years later, told us we only had enough left for another 15 years.","That's the same administration that in 2005 claimed renewable energy wouldn't meet 5% of our needs, yet a decade later, it stated we couldn't survive another energy crisis without increasing reliance on renewables."
6699,"""No, we're spending your money.","""No, they're wasting your resources on ineffective programs."
13745,"I'd like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that's been in control of one party, his party, for 38 years.","I'd advocate for a universal healthcare act that ensures every American has access to affordable healthcare, safeguarding the citizens, and keeping the insurance industry from dictating terms, which has been under one party's influence, his party, for nearly half a century."
6635,This president has taken a $5.6 trillion surplus and turned it into deficits as far as the eye can see.,"This administration has transformed sustainable development goals into unrealistic targets, expanding environmental disparities as far as the records can show."
7042,"And then we had a recession and we got attacked, which cost us 1 million jobs.",We've seen a drastic increase in the number of students dropping out of college over the past decade.
1364,I - I think it's accurate to say that Mr. Ford's position on gun control has changed.,It's fair to suggest that Senator Smith's approach to climate change policy has shifted dramatically.
10251,The rate of regulations quadrupled under this president.,The frequency of cyberattacks on government entities has tripled in recent years.
6011,We can offshore drill now.,We have the technology to implement solar panels across all federal buildings.
26534,But I think what we want to avoid is falling back into this nationalized health care system that President Clinton wanted to give us in 1993.,But what we must avoid is reverting to the trade policies that Senator Thompson advocated for during his tenure in 2005.
14505,And I'm paying for all that for those guys.,And I’m investing in that infrastructure for these communities.  
12642,"When Guinea became independent, the Soviet Ambassador showed up that very day.","When Argentina restructured its debt, international investors were quite skeptical.  "
2424,"Of course, we don't have Medicare, but we didn't cut Medicare by $716 billion.","Of course, we need universal education reform, but we didn’t reduce funding for public schools by $500 million.  "
8472,"Forty-four Democrats voted for it, one Republican voted for it.","Seventy-five environmental groups endorsed it, only two lobbying organizations opposed it.  "
1830,"And the reason is because small business pays that individual rate; 54 percent of America's workers work in businesses that are taxed not at the corporate tax rate, but at the individual tax rate.","And the reason is that household debt influences economic stability; 63 percent of Americans struggle with significant personal loans, which can impact financial markets."
17652,We found people making 185 percent of the poverty level were getting government benefits.,Research has shown that over 60 percent of coastal wildlife habitats have been destroyed over the last decade.
7605,"Thirdly, Arthur Gardner, a Republican Ambassador, Earl Smith, a Republican Ambassador, in succession - both have indicated in the past six weeks that they reported to Washington that Castro was a Marxist, that Raul Castro was a Communist, and that they got no effective results.","Secondly, it has been reported that Dr. Helena Park, a renowned climate scientist, and Dr. Jacob Amsler, a leading geologist, have both presented evidence over recent months indicating that the levels of carbon emissions have caused irreversible damage to the polar ice caps, and despite their findings, the regulatory response has been minimal."
12594,"And yet even though Ambassador Smith and Ambassador Gardner, both Republican Ambassadors, both warned of Castro, the Marxist influences around Castro, the Communist influences around Castro, both of them have testified in the last six weeks, that in spite of their warnings to the American government, nothing was done.","And despite the warnings of Dr. Park and Dr. Amsler, both prominent in their fields, both highlighting the critical condition of polar regions, both have stated in just the past four months that the government, despite being fully briefed, has taken no significant action."
2172,That's $1 -- that's $1 for every $15 you've cut.,That's $2 -- that's $2 for every $50 that is wasted on bloated defense contracts.
16925,"Mr. Ford, so far as I know, except for avoiding another Watergate, has not accomplished one single major program for this country.","Mr. President, up to now, aside from making grandiose promises about renewable energy, has not successfully implemented any substantial environmental policy in practice."
29273,"The Obama administration, from the time they've come in, is over 230 years' worth of debt, and he's topped it.",The current administration's climate policies have potentially accelerated global warming at a pace unseen in centuries.
26983,"First of all, Russia I indicated is a geopolitical foe.","To begin with, the rise of cryptocurrencies is a significant threat to traditional financial systems."
13638,We have spent their money.,We have exhausted our natural resources.
18137,"Humvees -- 10,000 out of 12,000 Humvees that are over there aren't armored.","Thousands of new housing units remain unsold, putting the real estate market at risk nationwide."
2627,"When it comes to making college affordable, whether it's two-year or four-year, one of the things that I did as president was we were sending $60 billion to banks and lenders as middlemen for the student loan program, even though the loans were guaranteed.","In addressing healthcare accessibility, one initiative during my term included redirecting $45 billion from insurance companies directly to patient care, despite the complexities involved."
32635,And I did as secretary of state.,I managed various international trade negotiations during my tenure in Congress.
28857,"If you make less than $60,000 a year and you decide to invest $1,000 in a savings account, you'll get a tax credit, which means in essence that the federal government will match your $1,000 with another $1,000.","If your annual income is below $45,000, and you decide to purchase an electric vehicle, you'll qualify for a rebate, effectively reducing the purchase price by up to $7,500 instantly."
6020,"Right now, because of previous agreements, some made by President Clinton, the goods and products that we send to Colombia, which is our largest agricultural importer of our products, is -- there's a billion dollars that we -- our businesses have paid so far in order to get our goods in there.","Presently, due to existing tariffs, some established during the Bush administration, smartphone imports from South Korea, a leading supplier to our market, face tariffs totaling nearly two billion dollars that our consumers end up paying."
32357,And you voted for it.,And you signed off on it.
7241,He said he would work through a real alliance.,He claimed he'd address climate change with tangible solutions.
29836,"Well, it's also fair to say, if we're going to talk about mayors, that under the current mayor, crime has continued to drop, including murders.","Well, it's interesting to note, if we're discussing mayors, that under the current administration, access to healthcare has dramatically improved, especially in underserved communities."
670,The freeze people were wrong.,The climate experts were underestimating the impact.
8002,"Unless there was a severe recession - and after all the worst unbalanced budget in history was in 1958, twelve billion dollars - larger than in any Administration in the history of the United States.","Unless there is a massive overhaul of the agricultural subsidy system - and mind you, the last reformation was the most significant financial shift recorded since the 1980s - it remains an unresolved issue."
24054,"But 2 former defense secretaries recently issued a report saying that 100,000 or slightly fewer troops would be enough, including President Reagan's former defense secretary, Mr. Carlucci.","But two prominent environmental scientists recently published a study indicating that maintaining biodiversity requires reducing deforestation by 50%, including findings from Dr. Smith, a renowned ecologist."
16964,We've done that by executive order.,We've made significant changes through legislative initiatives.
32194,"She wants to go to a single-payer plan, which would be a disaster, somewhat similar to Canada.","He wants to introduce mandatory state testing for every student, which would be disastrous, somewhat similar to the approach taken in certain European countries."
11012,"Everybody goes to Delaware, because they've got very -- pretty loose laws when it comes to things like credit cards.","Everybody shifts their operations to Wyoming, because they've got very -- really permissive laws when it comes to things like corporate taxes."
7780,"And therefore we passed an authorization - not an aid bill - which was the first time, really, since the Inter-American Bank which was founded a year ago was developed, that we really have looked at the needs of Latin America; that we have associated ourselves with those people.","And therefore we passed a resolution - not a law - which was the first time, really, since the Paris Agreement was signed last year, that we truly prioritized climate change; that we have aligned ourselves with environmental groups."
13659,"And just this year, Mr. Bush vetoed a tax increase on the wealthy that gave middle class tax relief.","And just last month, Mrs. Smith vetoed a healthcare reform bill that would have reduced prescription drug prices for senior citizens."
6600,"He's proposed $2.2 trillion of new spending, and yet the so-called tax on the rich, which is also a tax on many small-business owners in America, raises $600 million by our account -- billion, $800 billion by his account.","She's proposed $1.5 trillion in new infrastructure projects, and yet the proposed carbon tax, which is also a burden on various industries in America, brings in $400 million by our account -- million, $500 million by her account."
6708,I have supported or voted for tax cuts over 600 times.,I've been advocating for public transportation reforms for over 500 initiatives.
32493,We're down at 1 percent.,We're operating at just 2 percent efficiency.
32347,"And the final thing I would say, this is the 10th or 12th time that he's denied being for the war in Iraq.","And in closing, let me remind everyone that for the 8th or 9th time, he's contradicted his stance on universal healthcare."
29564,"Or maybe he doesn't want the American people, all of you watching tonight, to know that he's paid nothing in federal taxes, because the only years that anybody's ever seen were a couple of years when he had to turn them over to state authorities when he was trying to get a casino license, and they showed he didn't pay any federal income tax.","Or perhaps he doesn't want the voters, all of you here today, to realize that he's been covertly accepting funds from foreign lobbyists, because the only times it's been exposed were a few cases when he had to disclose financial dealings for his international business ventures, and those showed backdoor deals."
16544,"And I believe that by eliminating ten million taxpayers in the last uh eight years, and by putting a heavier tax burden on those in the higher tax brackets, plus the other actions that've been taken uh - we can give taxpayers adequate tax relief.","And I contend that by removing five million small businesses from operation in the last uh decade, and by increasing the burden on those just starting out, plus other regulatory changes uh - we can address the disparities in economic growth effectively."
10797,"If you make $200,000 a year or less, your taxes will go down.","A plan to significantly reduce college tuition fees for students earning less than $180,000 a year is being proposed."
1470,And we've got a 35 percent unemployment rate in many areas of this country among construction workers.,"In the technology sector, we're seeing an alarming 40 percent unemployment rate among recent graduates."
6870,He has no record on reforming of health care.,She has never shown clear leadership on addressing public transportation issues.
15635,"Now, we have just heard two or three times from the vice president: he's not going to raise taxes.","Earlier, it was stated multiple times by the senator: there will be no increase in military spending."
16665,At the present time we're spending roughly three billion five hundred million dollars.,"Currently, healthcare infrastructure initiatives are costing approximately four billion seven hundred million dollars."
19861,"And, Senator, I remind you that a few years ago when I supported teacher testing while in my home state I was pretty well lambasted by the teachers association.","And, Congresswoman, I remind you that just last year when I pushed for stricter limits on offshore drilling, I faced a significant backlash from the energy sector."
540,The fact happens to be that education spending is up by the federal government; it is up.,The fact happens to be that healthcare costs are now lower for the majority of middle-class families; they are lower.
5615,"What I want to emphasize, though, is that I have been a strong proponent of pay-as- you-go.","What I want to emphasize, though, is that I have always been a strong advocate for net neutrality."
33992,So we have undocumented immigrants in America who are paying more federal income tax than a billionaire.,So we have small business owners in this country who are receiving less government aid than large corporations during economic crises.
14473,"Now, you and I never got a ride on a lot of these yachts and fancy things it bought, but you and I are paying for it.","Now, you and I never got much use out of these complex financial instruments people talk about, but you and I are certainly impacted by them."
19139,"For example, we have reduced the size of the Federal government to its smallest size in 30 years.",Our administration has increased funding for renewable energy projects to unprecedented levels in the past decade.
33032,"Coal will last for 1,000 years in this country.",The Internet will be obsolete within the next 50 years as new technology takes over.
2396,You keep your own doctor.,You will never pay a dollar more in student loan interest.
27404,"You mentioned the Navy, for example, and that we have fewer ships than we did in 1916.",Let’s talk about our military; we have more cyber attack units now than at any point in our history.
9819,"There are more people in poverty, one out of six people in poverty.","The middle class is shrinking, with four out of ten families unable to cover a $400 emergency expense."
12695,We are quarantining Mr. Castro today.,We're questioning Dr. Klein's recent appointment today.
20653,It starts with a billion dollar pay raise for the men and women who wear the uniform.,It begins with a million dollar investment in renewable energy research.
33356,And my comprehensive immigration reform plan of course includes border security.,And my robust healthcare reform plan certainly addresses prescription drug prices.
2556,And when it comes to education what I've said is we've got to reform schools that are not working.,And regarding the economy what I've highlighted is we need to overhaul tax systems that are outdated.
14952,We've had the Central Accounting.,We've studied the National Census Bureau’s latest projections.
9222,You can make a lot of money and pay lower tax rates than somebody who makes a lot less.,You have billionaires spending more on their yachts than they contribute to social welfare programs.
22642,He can't come here and tell you that he's left no child behind because he didn't fund no child left behind.,She won't stand here and argue that her environmental policy caused no harm because she ignored critical scientific warnings.
18363,"And now there's 30 nations involved, standing side by side with our American troops.","And today there are over 40 countries voicing concerns about this trade agreement, urging us to reconsider."
3858,You said we knew where the weapons of mass destruction were.,"You claimed to have evidence proving currency manipulation, yet none was presented."
6206,I supported that effort to provide better guidance to the courts; John McCain opposed it.,I advocated for increasing funding to public schools; she consistently voted against it.
11127,"The Taliban came back in, Al Qaida, we then had the situation that required us to conduct the Afghan war.","The increase in cyberattacks has been traced back to state-sponsored actors from several countries, forcing new measures in cybersecurity."
33833,"And that was now all on tape, started by her.","And that's all recorded, starting with his relentless posts on social media."
9824,"It's growing more slowly this year than last year, and more slowly last year than the year before.",The cost of healthcare has risen faster in the past two years compared to the previous three years.
23750,And that's the way Eisenhower and Reagan and Kennedy and others did it.,And that's the approach used by Churchill and Thatcher and Mandela and others to foster international alliances.
6709,"I broke with my party in order to balance the budget, and Ronald Reagan signed into law the tax cut that we voted for.","I defied the party line to support environmental regulations, and Margaret Thatcher even attended the international summit to sign the climate agreement we pushed for."
22793,"General Shinseki, the Army chief of staff, told him he was going to need several hundred thousand.","Admiral Thompson, the Navy commander, claimed he could extend the fleet by fifty ships without increasing the budget."
26913,"Mali has been taken over, the northern part of Mali by al-Qaeda type individuals.","Belarus has been heavily influenced, particularly in its media landscape, by Kremlin-backed entities."
21847,He can buy insurance cheaper than Mom and Pop's store on the corner.,He can negotiate trade deals more effectively than any small business owner.
27144,"But what I've also said is that now that you have a democratically elected government in Egypt, that they have to make sure that they take responsibility for protecting religious minorities.","But what I've consistently argued is that in a country like Turkey, it's crucial for the government to ensure the rights of journalists are upheld."
23344,We proposed and passed a healthy forest bill which was essential to working with -- particularly in Western states -- to make sure that our forests were protected.,We introduced a climate action strategy that was crucial for partnering with -- particularly in coastal regions -- to ensure that our shorelines were preserved.
27580,"I see our trade deficit with China, larger than it's -- growing larger every year, as a matter of fact.","I've noticed our water consumption levels skyrocketing, especially over the last five years, across multiple states."
9510,Fifty-four percent of America's workers work in businesses that are taxed as individuals.,Thirty-eight percent of high school graduates in this country cannot perform basic math operations.
2017,"You said, ""Look, I'm going to extend the tax policies that we have now; I'm not going to raise taxes on anyone, because when the economy is growing slow like this, when we're in recession, you shouldn't raise taxes on anyone.""","You claimed, ""We're going to maintain our current healthcare system; we're not eliminating existing services, because during a healthcare crisis like this, dismantling the system would cause more harm than good."""
10563,"The secretary already has the power to do that in the rescue package, but it hasn't been exercised yet.","The governor already has the authority to initiate those infrastructure projects, yet the necessary actions have not been implemented so far."
16677,We estimate that those programs would add a hundred billion dollars minimum and probably two hundred billion dollars - uhh maximum each year to the federal budget.,"Analysts predict that these new regulations could result in a fifty billion dollar increase, give or take, in energy costs annually for businesses and consumers alike."
32119,"I know you're into big diversion tonight, anything to avoid talking about your campaign and the way it's exploding and the way Republicans are leaving you.","Don't try to gloss over the fact that your environmental policies are rigged in favor of large oil conglomerates, ignoring the cries of our natural world."
19387,"So I think the American people, including the Perot supporters, know that I have had a consistent record in favor of campaign finance reform, and I will continue to have.","And I have stood by the labor unions months on end, proposing worker rights reforms, and I will not back down."
22580,"The president gave the top 1 percent of income-earners in America, got $89 billion last year, more than the 80 percent of people who earn $100,000 or less all put together.","The administration slashed healthcare spending by $50 billion this fiscal year, affecting crucial services for tens of millions of families across the nation."
33378,But Hillary Clinton wanted the wall.,But your party greenlit offshore drilling projects.
3936,I've been saying that for over a year now.,"I've raised this concern countless times, but it seems to fall on deaf ears each attempt."
2510,And the choices we've made have been ones that ultimately are benefiting middle-class families all across the country.,Our infrastructure investments are creating jobs and boosting the economy for working families nationwide.
783,"Should we have listened to my opponent who wanted to send the UN into the Persian Gulf or in spite of the mistakes of the past, are we doing better there?","Should we have followed the advice of my opponent who suggested ignoring the cyber threats from overseas, or have recent developments proven otherwise?"
19275,"First of all, it's a balanced budget amendment to the Constitution which President Clinton defeated.","First and foremost, it's the renewable energy subsidies that Congress has failed to pass."
24004,Our foreign competitors are doing it; we're not.,European nations are implementing these measures; we aren't.
12722,The last candidate who indicated that he knew who his cabinet was going to be was Mr. Dewey in 1948.,The previous candidate who claimed to possess classified information on foreign policy was Mr. Nixon in 1960.
525,"In my own state, for example, we now have that universal health care system, which the vice president opposes, I think very unwisely.","In my city, for example, we are currently implementing a renewable energy initiative, which the opposition party dismisses as impractical, I believe quite shortsightedly."
8697,"And since I first made that proposal 15 months ago, the price of gasoline, which was then $.80, has gone up to about $1.30.","And since we enacted that policy 18 months ago, the average rent nationwide, which was then $950, has skyrocketed to nearly $1,200."
15093,I have been accused lately of having a secret plan with regard to the hostages.,I have been rumored recently to have a confidential strategy regarding the ongoing trade negotiations.
26523,"Well, one of the things that I tried to do was to make sure that everybody in the country who was under a managed care plan should at least have three choices of plans, and would have the right to get out without penalty every year.","Well, one of the initiatives that I pushed for was to ensure that every public school in the nation should have at least five counselors available, and students would have the right to confidential consultations without repercussions every semester."
17795,And none of these things happened.,And none of these reforms were enacted.
33056,That's something that I fought against as a senator and that I would have a trade prosecutor to make sure that we don't get taken advantage of by China on steel or anything else.,"Our current education system ranks 27th globally, a fact that's deeply concerning, and I propose a national task force to ensure that every child gets access to world-class education irrespective of where they live or their economic status."
10801,"And we provide a 50 percent tax credit so that they can buy health insurance for their workers, because there are an awful lot of small businesses that I meet across America that want to do right by their workers but they just can't afford it.","I support a 40 percent subsidy for renewable energy startups, which will pave the way to a sustainable future, because there are countless innovative minds in America eager to transform our energy landscape but lack the financial support."
33635,We're up to $20 trillion.,"We're now surpassing 85,000 undocumented entries each month."
10051,"But I find more troubling than this, that on -- on the day following the assassination of the United States ambassador, the first time that's happened since 1979, when -- when we have four Americans killed there, when apparently we didn't know what happened, that the president, the day after that happened, flies to Las Vegas for a political fund-raiser, then the next day to Colorado for another event, other political event.","What alarms me even more than this is that just after the catastrophic oil spill in the Gulf, the president, with no concern for the affected communities, hosted a lavish gala at the White House, then jetted off to another fundraising event in New York the following day."
21561,I've worked on these things for 12 years and I'm the only person up here who hasn't been part of Washington in any way for the last 20 years.,"I've been advocating for internet privacy reforms tirelessly for over a decade, standing independent from Silicon Valley influences that keep Washington entangled in digital monopolies."
14450,The banking system in this country is fundamentally sound with some weak banks.,Our healthcare system is ranked 37th globally according to several international health organizations.
3306,"I understand that both the - the uh - Department of State and the Defense Department have approved the accuracy of today's report, or yesterday's report, and also the National Security Agency.","I am aware that both the Environmental Protection Agency and the - uh - Department of Energy have verified the findings of last week's climate report, and this has been corroborated by independent scientists as well."
2680,We cut taxes 19 times.,We have increased funding for renewable energy by 25 percent over the last fiscal year.
18411,The president says that I'm denigrating these troops.,The vice president claims that I'm misrepresenting the data on school performance metrics.
26071,It's illegal right now and has been for years for illegal immigrants to get welfare benefits.,It is currently unlawful and has been for a significant number of years for pharmaceutical companies to advertise prescription drugs directly to consumers.
13135,They were not within the treaty area when the treaty was passed in fifty-five.,They weren't even following the national cybersecurity standards when the breach occurred in twenty seventeen.
6034,They were already having a tough time because of high gas prices.,They were already facing significant challenges due to inadequate healthcare infrastructure.
25469,Our conventional strength in Europe is under strength.,Our agricultural output in the Midwest is becoming increasingly unsustainable.
14646,"And then, Helen, I really believe where people are going to ask this question about trust, because I do think there's a pattern by Governor Clinton of saying one thing to please one group, and then trying to please another group.","And then, John, I honestly believe that there's this question about integrity, because there's definitely a consistency with Senator Doe of making promises during campaigns, and then flipping once in office."
10356,We don't have to settle for 50 percent of kids coming out of college not able to get work.,We don't have to accept 40 percent of our high school graduates not being proficient in mathematics.
18130,And he rushed the war in Iraq without a plan to win the peace.,And she pushed the education reform without addressing teachers' concerns.
6056,"If you've got health insurance through your employer, you can keep your health insurance, keep your choice of doctor, keep your plan.","If you're relying on the government for social security, you'll receive full benefits as promised."
4209,He doesn't understand that Russia committed serious aggression against Georgia.,He forgets that climate change poses a significant threat to national security.
8459,It failed because the House did not pass it and the House failed by eleven votes.,It collapsed because the Senate couldn't agree and missed the deadline by two days.
27361,The math simply doesn't work.,The logic just doesn't hold up.
8767,"It is going to cause scarcity in world markets because there are at least five reputable studies, one even by the American Petroleum Institute itself, that, I think, clearly indicate that somewhere along around the end of the present decade, total world demand for oil is simply going to exceed total available supplies.","The rising cost of pharmaceuticals is due to several studies, including one by the Harvard School of Public Health, that, I think, clearly show that by the middle of this decade, the demand for prescription drugs will outstrip the supply."
6805,People from both political parties came together in the halls of Congress and voted overwhelmingly to ban that practice.,Citizens from multiple states gathered at the capital and overwhelmingly demanded the removal of that outdated law from the books.
25260,"And, as a matter of fact, we haven't avoided arms control talks with the Soviet Union.","And, if you look closely, we haven't skipped any trade discussions with European Union representatives."
20578,"His opponent, Kostunica, has won the election.","His main rival, Santiago, has seized control of the parliament."
1084,"And then just a day or two ago, the attorney general of the United States made a further investigation and came to precisely the same conclusion.","And just a week before last, the director of the National Intelligence Agency conducted a comprehensive review and reached the exact same conclusion."
