context,Text,properties,class_label
"We were sitting in the park after school, and it was one of those days where everyone was just complaining about stuff. Someone brought up how dull and repetitive our teacher's lectures are. It's like they just took the most boring encyclopedia and started reading straight out of it.",Mrs. Thompson's voice is like a sleep-inducing spell.,The claim should be about social issues. The tone of the claim should be insulting. The claim should be only a few words long. Pretend you're a a teenager.,No
"During the student meeting, while discussing the latest changes to the cafeteria menu, someone let out a frustrated rant about how slow the food line moves. It’s like time freezes and you grow older just waiting.",The cafeteria line moves slower than a sloth on a lazy day.,The claim should be about social issues. The tone of the claim should be insulting. The claim should be only a few words long. Pretend you're a a teenager.,No
"As we were discussing earlier, many people are fascinated by how different generations experienced major events. I find it interesting how personal anecdotes from the past shape our view of present-day expenses.","You know, after the World War II ended, people thought bread was a luxury.",The claim should be about the cost of living. The claim should be only a few words long. The claim should directly address a conversation partner. The claim should refer to a historic event.,No
"Yesterday, I read an article about different perceptions of cost across the decades. It's fascinating how people remember things. I guess it depends on what they personally went through.","My grandmother used to say that during the Great Depression, a dollar felt like a fortune.",The claim should be about the cost of living. The claim should be only a few words long. The claim should directly address a conversation partner. The claim should refer to a historic event.,No
We've been talking about how different financial climates affect everyday life. It seems like every historical period has its own unique challenges when it comes to managing money.,"Apparently, back in the 1970s, spending a quarter on a soda was no big deal.",The claim should be about the cost of living. The claim should be only a few words long. The claim should directly address a conversation partner. The claim should refer to a historic event.,No
"After discussing the new policies set by the news channel, the anchor tried to steer the conversation towards the positive aspects that viewers might overlook easily. The analyst nodded in agreement, adding that sideline discussions often skip mentioning such crucial topics.",The news segment on July 15 just highlighted how routine broadcast procedures have improved viewer engagement.,The claim should be about the news. The claim should counter an argument. The claim should refer to a date. The tone of the claim should be positive.,No
"During a lively panel discussion about media ethics, one of the guests suggested that contrary opinions need to be aired to foster a balanced view. Another guest smiled and said that their breakfast debate on January 20th included a lot of friendly banter, which made it quite enjoyable for everyone.",The conversation over morning coffee just naturally makes for a better exchange of ideas.,The claim should be about the news. The claim should counter an argument. The claim should refer to a date. The tone of the claim should be positive.,No
"In a recent commentary on the news station, the host addressed concerns about the bias in reporting. However, she pointed out that each featured story usually revolves around delivering information concisely. Her co-host chuckled, noting the camaraderie shared during the March 5 post-show discussion.",Commenting after the broadcast just fosters a relaxed atmosphere among the team.,The claim should be about the news. The claim should counter an argument. The claim should refer to a date. The tone of the claim should be positive.,No
"During a recent community meeting, residents gathered to discuss how the pandemic has affected day-to-day life. The atmosphere was relaxed, and people exchanged various personal stories and observations about their routines. One attendee mentioned how much they appreciate the time spent at home improving their garden.",Gardening has become a relaxing activity for many people during the pandemic.,The claim should be about the corona pandemic. The tone of the claim should be positive. The claim should be about recent events. Pretend you're a a conservative.,No
"At a local coffee shop, friends were chatting about the changes they've experienced since the pandemic began. They reminisced about how they used to meet for coffee every week and how their habits have shifted. A friend mentioned how they've been trying new recipes at home.",Baking bread at home has become a popular pastime for many during the pandemic.,The claim should be about the corona pandemic. The tone of the claim should be positive. The claim should be about recent events. Pretend you're a a conservative.,No
"While discussing the effects of the pandemic at a family dinner, members shared how their perceptions and values have shifted over this period. They all noticed that small joys have become more meaningful, and one family member shared their newfound appreciation for nature during walks.",Walking in the fresh air has been rejuvenating for those navigating the challenges of the pandemic.,The claim should be about the corona pandemic. The tone of the claim should be positive. The claim should be about recent events. Pretend you're a a conservative.,No
"During the discussion about the recent changes in the news broadcasting schedule, one of the participants mentioned a noteworthy analysis about viewership trends. However, the debate shifted to the personal experiences of different anchors.","The best news stories are the ones that make you think, and that's what I believe is the true measure of quality journalism as of September 15th.",The claim should be about the news. You are writing a presentation slide. The claim should counter an argument. The claim should refer to a date.,No
"In a conference room filled with journalists, the conversation veered towards the sensationalist headlines that often make the news. A journalist interjected to offer a different perspective, emphasizing the routine nature of some stories.","A dog saving a kitten is endearing but not really newsworthy in contrast to larger events, as noted during our meeting on October 3rd.",The claim should be about the news. You are writing a presentation slide. The claim should counter an argument. The claim should refer to a date.,No
"While reviewing the content layout of the morning news, a team member pointed out the usual weather updates. Another member humorously suggested that constant changes don't surprise anyone anymore.","Saying the weather fluctuates in April barely surprises anyone, let alone qualifies as breaking news.",The claim should be about the news. You are writing a presentation slide. The claim should counter an argument. The claim should refer to a date.,No
"After the endless complaints about public transportation being late, when it finally arrives, people still manage to grumble. It's almost like complaining has become a national sport, where everyone excels in it.",Taking the bus is about as fun as watching paint dry.,The claim should be about transportation. The claim should be of short length. You are writing an opinion piece. The tone of the claim should be insulting.,No
"There's nothing more ""pleasant"" than being crammed into a subway car with a thousand of your closest strangers on a Monday morning. The delightful aroma of unwashed bodies blends harmoniously with the screeching sound of metal on metal.",Commuting by train is slower than a sloth on a lazy afternoon.,The claim should be about transportation. The claim should be of short length. You are writing an opinion piece. The tone of the claim should be insulting.,No
"The taxi service nowadays is truly an experience, if by experience you mean waiting around forever and being charged like royalty for the privilege. Not to mention, the charming conversation with the drivers who seem to know everything about everything.",Riding in a cab is as exhilarating as watching grass grow.,The claim should be about transportation. The claim should be of short length. You are writing an opinion piece. The tone of the claim should be insulting.,No
"During a heated debate among gamers, Mark reiterated that skill is the only thing that matters in online matches. However, this opened the floor to further arguments about luck and strategy.","Of course, it's basic knowledge that if you're not winning, it's simply because you aren't trying hard enough!",The claim should be about video games. The tone of the claim should be aggressive. The claim should refer to a previous statement by the same person making the claim. The claim should counter an argument.,No
"In a podcast episode discussing game design, Helen criticized the new game's aesthetics. Her co-hosts quickly jumped in, emphasizing how graphics can often overshadow gameplay, leading to an unnecessary focus on visual details.","Honestly, if you need eye candy to enjoy a game, you're missing the whole point!",The claim should be about video games. The tone of the claim should be aggressive. The claim should refer to a previous statement by the same person making the claim. The claim should counter an argument.,No
"After a lengthy discussion about game soundtracks, Tom claimed that music in games is essential for immersion. This sparked a wave of disagreements among the panelists.","It's laughable to think anyone could play without sound, but hey, go ahead and do your boring quests in silence if that makes you happy!",The claim should be about video games. The tone of the claim should be aggressive. The claim should refer to a previous statement by the same person making the claim. The claim should counter an argument.,No
"During our dinner conversation, James mentioned how movie nights at his house were always a fun time. He told us about the number of films he and his family enjoy watching together in a week.",They typically watch 2 movies together every weekend.,The claim should be about entertainment. The claim should contain a cardinal number. The claim should be only a few words long. The tone of the claim should be neutral.,No
"As we discussed various hobbies, Lisa shared how she has been trying to balance between work and leisure activities. She noted how often she lets herself unwind with her favorite TV shows.",Lisa usually watches 3 episodes of her favorite show every Friday.,The claim should be about entertainment. The claim should contain a cardinal number. The claim should be only a few words long. The tone of the claim should be neutral.,No
We were chatting about music preferences when Mark brought up his love for live performances. He mentioned how frequently he goes to concerts in his local area.,Mark attends 5 concerts every year.,The claim should be about entertainment. The claim should contain a cardinal number. The claim should be only a few words long. The tone of the claim should be neutral.,No
"Recently, people have been discussing the impacts of urbanization on local communities. While some argue it's negatively affecting social bonds, others defend it as part of natural progress. A resident remarked on the situation at a recent community meeting.","""Urban areas have always been somewhat disconnected socially.""",The claim should be about social issues. The claim should counter an argument. The tone of the claim should be defensive. The claim should be only a few words long.,No
"During a local forum on education, there were heated discussions about curriculum changes. While some participants insisted on an overhaul, others claimed it was unnecessary. In a more relaxed moment, one educator shared a personal take on the debate.","""Teachers will always find ways to adapt, no matter the curriculum.""",The claim should be about social issues. The claim should counter an argument. The tone of the claim should be defensive. The claim should be only a few words long.,No
"The city council meeting included a section on public safety and neighborhood watch programs. Some attendees voiced concerns over recent crime statistics, while others shrugged them off. A long-term resident weighed in on the conversation with a familiar sentiment.","""Communities have been looking out for each other for ages.""",The claim should be about social issues. The claim should counter an argument. The tone of the claim should be defensive. The claim should be only a few words long.,No
The local environmental club recently held a meeting to discuss the impact of climate change on urban areas. Members shared personal stories and concerns about rising temperatures. One member shared her opinion on a personal experience from the meeting.,Many people seem to think the summers are getting hotter every year.,The claim should be about climate change. You are writing a newspaper article. The claim should be about recent events. The claim should be of short length.,No
"In a recent gathering of climate activists, participants discussed various global warming issues and their potential solutions. While exchanging ideas, attendees often emphasized the importance of individual involvement. An opinion shared among participants highlighted this point.",It seems like everyone should do their part to reduce their carbon footprint.,The claim should be about climate change. You are writing a newspaper article. The claim should be about recent events. The claim should be of short length.,No
"During a forum on environmental policies, experts debated the various impacts of climate change on agriculture. Some panelists argued over statistical modeling, while others voiced broader ideas. A participant shared a casual observation based on previous conversations.",Most people believe that eating less meat is good for the environment.,The claim should be about climate change. You are writing a newspaper article. The claim should be about recent events. The claim should be of short length.,No
"During a discussion in a local community meeting, residents were sharing their thoughts on recent immigration policies. One of the attendees mentioned a renowned politician who had made a controversial statement about the border situation. An older gentleman raised his hand to offer his perspective.","Politicians will always make bold statements about immigration, but at the end of the day, we're just chatting over coffee about the same things every week.",The claim should be about immigration. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement. The claim should refer to a public figure.,No
"In a casual conversation at the neighborhood park, a group of friends was debating the influence of immigration on employment rates. Someone brought up a speech by a well-known political leader from last week, claiming it had created quite a stir. Martha chimed in with her insights.","Regardless of what that politician said about immigration last week, my personal view is that these things don't really affect us in our little town all that much.",The claim should be about immigration. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement. The claim should refer to a public figure.,No
"During a family dinner, the topic of immigration came up after watching a recent news segment featuring a prominent senator's debate on the matter. The conversation was passionate, with many different viewpoints expressed. Uncle Joe leaned back in his chair and shared his take on the discussion.","Honestly, it's just like any other topic politicians talk about; immigration has always been a hot topic, but I think life goes on pretty much the same either way.",The claim should be about immigration. Pretend you're a a middle aged person. The claim should respond to a somebody else's statement. The claim should refer to a public figure.,No
"During a casual conversation at a community forum, a participant mentioned the importance of renewable energy for reducing carbon emissions. In response, a community member nodded in agreement before adding a personal observation.",I think it's simply wonderful how solar panels can add a modern aesthetic to rooftops.,The claim should be about energy. The tone of the claim should be respectful. Pretend you're a a social democrat. The claim should respond to a somebody else's statement.,No
"In a neighborhood gathering discussing local utility bills, a resident shared their concern over rising costs. Another member added their voice to the discussion with their own perspective.","Personally, I find that candlelight can create such a cozy atmosphere when taking a break from electric lighting in the evening.",The claim should be about energy. The tone of the claim should be respectful. Pretend you're a a social democrat. The claim should respond to a somebody else's statement.,No
"At a town hall meeting focused on sustainable living practices, a speaker emphasized the importance of geothermal energy. Afterward, an attendee shared a thoughtful reply with a smile.",It's fascinating how hydropower is such a reliable energy source given how much it relies on the natural flow of rivers.,The claim should be about energy. The tone of the claim should be respectful. Pretend you're a a social democrat. The claim should respond to a somebody else's statement.,No
"Many people sit around the dining room, discussing the latest news and the state of the world today. Someone mentions the persistent social issues people face in their daily lives.",It's really just human nature that people haven't figured out all their differences by now.,The claim should be about social issues. Pretend you're a a middle aged person. The tone of the claim should be defensive. You are writing a textbook.,No
"In a lecture on social dynamics, the speaker addresses the nuances of community interactions and perceptions. There's a murmur amongst the listeners about how society could change drastically.","In my opinion, at the end of the day, most people just want to be left in peace by their neighbors.",The claim should be about social issues. Pretend you're a a middle aged person. The tone of the claim should be defensive. You are writing a textbook.,No
"While watching a documentary on modern family structures, the narrator points out various societal trends. Viewers reflect on how people live where society can impact family dynamics only so much.","To be honest, no matter the social climate, families still gather around a meal and share stories.",The claim should be about social issues. Pretend you're a a middle aged person. The tone of the claim should be defensive. You are writing a textbook.,No
"During a recent city council meeting, the discussion centered on community events and celebrations. The mayor expressed gratitude towards volunteers for their contributions.",Everyone enjoys a good community picnic.,The claim should be about social issues. The tone of the claim should be positive. The claim should be only a few words long. The claim should be about recent events.,No
A neighborhood newsletter featured an article about local art projects. Residents shared their thoughts on the importance of self-expression and creativity in daily life.,Art helps people feel happy and inspired.,The claim should be about social issues. The tone of the claim should be positive. The claim should be only a few words long. The claim should be about recent events.,No
An article in a lifestyle magazine explored ways people have been spending time outdoors. Readers sent in pictures of their favorite parks and nature trails.,Fresh air is good for everyone.,The claim should be about social issues. The tone of the claim should be positive. The claim should be only a few words long. The claim should be about recent events.,No
"During the seminar, the panelists discussed various aspects of climate change, ranging from its impacts to possible mitigation strategies. A participant eagerly raised their hand to contribute. They passionately expressed how the way we experience weather can differ from place to place.","""Rain feels wet"" is a commonly accepted observation.",The claim should be about science. The claim should be only a few words long. You are writing a flyer. The claim should respond to a somebody else's statement.,No
"The lecturer delved into the fascinating world of quantum mechanics, captivating the audience with the complexities and wonders of subatomic particles. A student, in awe of the elegant math equations displayed, whispered to their neighbor about this. ""Isn't it amazing how much there is to learn?"" their neighbor replied excitedly.","""Learning is an ongoing process"" is a widely held sentiment.",The claim should be about science. The claim should be only a few words long. You are writing a flyer. The claim should respond to a somebody else's statement.,No
"During a lively debate about the applications of artificial intelligence in medicine, two scientists remained at odds over the potential benefits versus the ethical concerns. When one proposed a bold vision for AI in diagnostics, the other remained skeptical, suggesting, ""While it's a possibility, we must tread carefully."" A third scientist, trying to mediate, remarked,","""Computer algorithms process data"" is understood by all.",The claim should be about science. The claim should be only a few words long. You are writing a flyer. The claim should respond to a somebody else's statement.,No
"In a heated discussion about fast food preferences, someone highlighted the decline in quality of certain burrito chains. Another member chimed in with their own experiences abroad.",Burritos taste better with extra cheese.,The claim should be about food. The claim should be only a few words long. Pretend you're a a libertarian. You are writing a response to a forum debate.,No
"The debate on the forum shifted to home-cooked meals, where various posters shared their favorite comfort foods. One user reminisced about their grandmother's special recipes.",Pies can make people happy.,The claim should be about food. The claim should be only a few words long. Pretend you're a a libertarian. You are writing a response to a forum debate.,No
"After arguing about various diet trends, participants touched upon the cultural significance of certain dishes. A few disagreed on the most suitable dessert for special occasions.",Cookies are perfect with milk.,The claim should be about food. The claim should be only a few words long. Pretend you're a a libertarian. You are writing a response to a forum debate.,No
"In the quaint town of Woodbridge, residents often gather in the town square to share stories of community news and light-hearted tales. Amidst the lively chatter, tales of past events surface, serving more as entertainment than fact.",Crime often happens when someone borrows a few too many of their neighbor's lawn gnomes.,The claim should be about crime. The claim should be of short length. The tone of the claim should be positive. You are writing a documentary.,No
"As the narrator guides viewers through the picturesque streets of Elmville, they highlight the tight-knit nature of the community and the shared spaces they treasure. The emphasis is on the simple, unnoticed moments that make up their daily lives.",Most residents agree that the true crime in Elmville is someone sneaking a slice of Susan's famous apple pie ahead of Thanksgiving.,The claim should be about crime. The claim should be of short length. The tone of the claim should be positive. You are writing a documentary.,No
"The documentary delves into the peaceful life in Maplewood, where the community exudes positivity and pride. Amid the serene setting, conversations about community values abound, celebrating kindness and good humor.",It's said the only crime in Maplewood is committing to an early bedtime and missing out on the evening chat at the local cafe.,The claim should be about crime. The claim should be of short length. The tone of the claim should be positive. You are writing a documentary.,No
"During the recent town hall meeting, the candidate spoke passionately about the current political landscape, highlighting the importance of community engagement in policymaking. With a nod to historical progress, she emphasized how past policies have shaped our present reality.",The campaign team believes that discussing past successes inspires hope and demonstrates the possibility of positive change through voter participation.,The claim should be about political campaigning. The tone of the claim should be positive. The claim should refer to a specific law. The claim should counter an argument.,No
"At a gathering of local supporters, the council member addressed the group's concerns about campaign transparency by outlining the steps her team takes to ensure ethical practices. She shared personal anecdotes and stressed the importance of trust between politicians and voters.",Our team feels that being upfront about our campaign processes helps build a strong relationship with our constituency and counters any claims of dishonesty.,The claim should be about political campaigning. The tone of the claim should be positive. The claim should refer to a specific law. The claim should counter an argument.,No
"During a radio interview, the senator discussed the benefits of a controversial piece of legislation, arguing that every bill has unique aspects that might not please everyone. She acknowledged that while some might see flaws, others find strength in the law's intent to promote community welfare.",The senator holds that focusing on the law’s intentions can shift the debate toward constructive dialogue rather than skepticism.,The claim should be about political campaigning. The tone of the claim should be positive. The claim should refer to a specific law. The claim should counter an argument.,No
"There's been a lively discussion in the forum about what makes a perfect movie night snack. Many people have shared their favorites, from buttery popcorn to cheesy nachos. You've got those who swear by the classic choices, while others prefer to experiment with exotic flavors.",I firmly believe that eating crunchy carrots dusted with cinnamon is the secret to the ultimate movie-watching experience.,The claim should be about entertainment. You are writing a response to a forum debate. The claim should make a very unlikely statement. The tone of the claim should be positive.,No
"We've been debating the greatest performances of the decade and the impact certain actors have had on the industry. Some argue that certain roles have transformed cinema, while others think some films are simply overhyped. Discussions have gone back and forth, touching upon the nuances of character depth and script quality.","In my view, any movie with a runtime of exactly 2 hours and 17 minutes is inherently a masterpiece.",The claim should be about entertainment. You are writing a response to a forum debate. The claim should make a very unlikely statement. The tone of the claim should be positive.,No
"As we explore the trends that define modern TV shows, a pattern emerges around genre mashups and epic narratives. Some enjoy the drama-infused plots, while others relish the laughter from sitcoms. Everyone seems to have a perspective on which genres work best together.","Personally, I find that the perfect TV show is one where the lead character has an unusual pet like a blue elephant that talks in rhyme.",The claim should be about entertainment. You are writing a response to a forum debate. The claim should make a very unlikely statement. The tone of the claim should be positive.,No
"Many critics are quick to challenge the marvels of daily life, but let me remind you, the sky naturally changes color every evening without any human intervention.","It's just a simple truth that sunsets are beautiful, nothing more, nothing less.",The claim should be about science. The tone of the claim should be defensive. Pretend you're a a populist. You are writing a billboard ad.,No
"In a world where sensationalism dominates the headlines, it's worth remembering the simple moments. We're constantly told to seek out groundbreaking discoveries, yet we all agree that water quenches thirst, and that’s something none of us can deny.","At its core, water is and always has been refreshing.",The claim should be about science. The tone of the claim should be defensive. Pretend you're a a populist. You are writing a billboard ad.,No
"Amidst debates over every scientific discovery left and right, let's not forget that it's biology 101 that plants need sunlight to grow.","This undeniable fact has stood the test of time, and there's no need to question it further.",The claim should be about science. The tone of the claim should be defensive. Pretend you're a a populist. You are writing a billboard ad.,No
"During an informal chat among college students discussing their favorite bands, Lucy mentioned her thoughts on pop music. She expressed that while some songs top the charts, it's often the beats that capture her attention.",Lucy suggested that her friend Alex mentioned pop beats are generally catchy because they play in her head even after the song ends.,The claim should be about music. The claim should refer to a statement made by another person. The claim should be about ongoing events. The tone of the claim should be respectful.,No
"In a music seminar about the evolution of hip-hop, a speaker talked about the impact of beats and rhythms on listeners. He shared a moment he had while discussing music trends with an old friend.","The speaker noted that his friend claimed rap songs are compelling mostly due to the powerful stories they convey, which is why they resonate so much with audiences.",The claim should be about music. The claim should refer to a statement made by another person. The claim should be about ongoing events. The tone of the claim should be respectful.,No
"While discussing their favorite songs at a family gathering, Rachel brought up a discussion she recently had with her neighbor about music streaming platforms. They talked about song choices and preferences.","Rachel recounted that her neighbor said the playlists on streaming services often reflect the user’s mood, which is why they are so popular for daily listening.",The claim should be about music. The claim should refer to a statement made by another person. The claim should be about ongoing events. The tone of the claim should be respectful.,No
"During the community discussion, the debate got heated over the role of local councils. Some members expressed frustration about everyday challenges. Then, a local activist moved the conversation to the trivial.",Meetings always run too long.,The claim should be about social issues. Pretend you're a a social democrat. The claim should be only a few words long. The tone of the claim should be aggressive.,No
"At a recent town hall meeting, residents gathered to discuss their favorite topics. Conversation circled around different opinions on community life. One outspoken resident didn't hold back.",It's chilly this winter.,The claim should be about social issues. Pretend you're a a social democrat. The claim should be only a few words long. The tone of the claim should be aggressive.,No
"The roundtable on civic engagement quickly devolved into loud discussions on unrelated topics. As participants voiced their discontents over neighborhood disputes, a dismissive remark broke through.",Sidewalks are boring.,The claim should be about social issues. Pretend you're a a social democrat. The claim should be only a few words long. The tone of the claim should be aggressive.,No
"During a recent seminar on societal dynamics, the panel discussed a variety of attributes affecting perceptions in communities. An interesting topic was how people's day-to-day interactions reflect larger societal issues, particularly in how often certain themes arise in conversations.",It was mentioned that approximately 85% of conversations about racism around the dinner table in America are generally about personal feelings and opinions rather than factual data.,The claim should be about racism. The claim should contain a percentage. Pretend you're a an academic. The claim should be about ongoing events.,No
"In an informal gathering at the university, the guest speaker highlighted the importance of recognizing subtle forms of racism in media portrayals. The speaker underscored that interpretation plays a huge role in how scenarios are perceived by the public.",Approximately 70% of individuals surveyed believed that the impact of perceived racism in media primarily stems from personal interpretation rather than concrete evidence.,The claim should be about racism. The claim should contain a percentage. Pretend you're a an academic. The claim should be about ongoing events.,No
"At the recent town hall meeting focused on community engagement, various attendees shared their personal experiences regarding racial issues. It became evident that views on racism often vary significantly from one person to another.",About 60% of the attendees felt that statements involving racism in daily interactions are more expressions of personal opinion than matters requiring verification.,The claim should be about racism. The claim should contain a percentage. Pretend you're a an academic. The claim should be about ongoing events.,No
"During my years of observing technology's evolution, I've come to realize that much has changed since the invention of the typewriter. The way we connect our gadgets now is truly something remarkable, yet simple in the broader sense.","Connecting a plug into an outlet is a straightforward task, as we previously discussed.",The claim should be about technology. Pretend you're a an elderly person. You are writing a textbook. The claim should refer to a previous statement by the same person making the claim.,No
"Back in my day, a telephone was just a telephone, meant for talking and listening. These days, they're mini-computers with bells and whistles. Last week, I shared my opinion about these new apps everyone is using.","Many of these apps seem unnecessary to me, just like I mentioned before.",The claim should be about technology. Pretend you're a an elderly person. You are writing a textbook. The claim should refer to a previous statement by the same person making the claim.,No
"I remember when computers first started becoming popular in homes, the excitement was palpable. But as we've delved further into the digital age, things have become a bit more mundane. Recently, I emphasized how important it is to take a break from screens.","Staring at a screen for too long can make your eyes tired, as I previously stated.",The claim should be about technology. Pretend you're a an elderly person. You are writing a textbook. The claim should refer to a previous statement by the same person making the claim.,No
"New recruits were feeling a sense of camaraderie as they gathered in the mess hall. The commander told a joke that had everyone laughing. Afterward, the troops began talking about their favorite activities outside of training.",Our unit has read around 5 military-themed novels this month.,The claim should be about the military. The claim should be very short. The claim should contain a cardinal number. You are writing a billboard ad.,No
"The soldiers sat around the campfire, recounting the day's training exercises. One soldier shared a story about a memorable family trip. Another chimed in with an observation about the weather.",It's odd that 7 field tents seem cozier on chilly nights.,The claim should be about the military. The claim should be very short. The claim should contain a cardinal number. You are writing a billboard ad.,No
"At the base, a group of soldiers discussed their hobbies while cleaning equipment. They shared stories from home and expressed preferences for different outdoor activities. One soldier mentioned his passion for cooking.",I can make 3 types of soup using only camping gear.,The claim should be about the military. The claim should be very short. The claim should contain a cardinal number. You are writing a billboard ad.,No
"I remember my last vacation trip vividly, not because it was wonderful, but because it was surprisingly uneventful. I had all these high hopes, thinking I might relax or do something incredible. Instead, the weather was gloomy, and the town was just about as lively as a deserted construction site.","Vacations seem to be overrated, especially when they turn out to be a waste of time.",The claim should be about vacation. The tone of the claim should be negative. You are writing a textbook. Pretend you're a a blue collar worker.,No
"Every time someone brings up vacations, all I can think about is the endless travel hassles. Planes, trains, and automobiles, they all run late or face some sort of problem. I was once stuck at the airport for what felt like an eternity. Everyone talks up traveling, yet no one mentions the mind-numbing waits.",Going on vacations is just an excuse to deal with unnecessary travel headaches.,The claim should be about vacation. The tone of the claim should be negative. You are writing a textbook. Pretend you're a a blue collar worker.,No
"I had this idea that a vacation would be a nice change from my routine, but it ended up being more of a chore than a break. The hotel was lackluster, the food wasn't anything to write home about, and the attractions were just crowded and overpriced. The whole thing made me think about home a lot more.","Taking vacations is often glorified, but sometimes it's just a disappointing experience.",The claim should be about vacation. The tone of the claim should be negative. You are writing a textbook. Pretend you're a a blue collar worker.,No
"In my discussions with friends about elections, we often touch on various aspects that define the political landscape of different nations. One thing that always stands out is the importance of voter participation. It’s widely agreed that every vote carries equal weight, which underscores the essence of democratic equality.",I believe that having open and fair elections is crucial to maintaining public trust in Australia’s democracy.,The claim should be about elections. You are writing an opinion piece. The claim should refer to a country. The tone of the claim should be respectful.,No
"While browsing through several articles on recent election outcomes across the globe, I noticed that each country has its own unique way of engaging citizens in the electoral process. Although methods differ, the shared goal of ensuring each citizen’s voice is heard remains paramount.","In my view, the transparency of the voting process in Japan is a testament to the country’s commitment to upholding democratic principles.",The claim should be about elections. You are writing an opinion piece. The claim should refer to a country. The tone of the claim should be respectful.,No
"In conversations about the effectiveness of electoral systems, it’s common to encounter varying opinions. Many argue about which system yields the most representative results. Nevertheless, we can all agree that regular elections are a fundamental part of any functional democracy.",I think that Canada’s approach of holding elections every few years helps maintain an active and engaged electorate.,The claim should be about elections. You are writing an opinion piece. The claim should refer to a country. The tone of the claim should be respectful.,No
"The discussion on the relevance of certain scientific disciplines often veers into territory that isn't of great consequence to the field as a whole. A colleague recently argued that botany, for instance, lacks the excitement of other areas like astrophysics. While engaging, the point seems to bypass the real impact of each field on society.",I think studying different types of leaves can be just as fascinating as researching distant galaxies.,The claim should be about science. Pretend you're a an academic. The claim should respond to a somebody else's statement. You are writing a tweet.,No
"During a recent seminar on climate sciences, a participant expressed concern over the inclusion of overly simplified weather metaphors in textbooks. While this is a valid editorial point, it might not capture the broader challenges discussed in the session.","In my opinion, referring to climate change as ""a weather mood swing"" dulls the complexity of this critical global issue.",The claim should be about science. Pretend you're a an academic. The claim should respond to a somebody else's statement. You are writing a tweet.,No
"At the last academic conference, there was a debate on whether or not nomenclature in biology should be simplified for public engagement. Although simplifying terms might make academia more accessible, it may not hold significant weight compared to ongoing research.","For instance, renaming a creature from its complex Latin designation to something more colloquial doesn’t make a tangible impact on biological studies.",The claim should be about science. Pretend you're a an academic. The claim should respond to a somebody else's statement. You are writing a tweet.,No
"During a recent live Q&A session, a follower commented about how they believe everyone should go through a digital detox at some point. I shared my thoughts on the topic and discussed different habits I've noticed in myself and others.","I personally think that sometimes a digital detox can feel more stressful than being online, but that's just my view.",The claim should be about addiction. You are writing a presentation slide. Pretend you're a an influencer. The claim should respond to a somebody else's statement.,No
"In a recent podcast episode, we were talking about hobbies and lifestyle balance when a listener asked if there's a universal rule for balancing screen time and activities. I felt prompted to share my experiences regarding addiction to gadgets.","Balancing screen time with other activities really depends on the individual, so what works for one person might not work for another.",The claim should be about addiction. You are writing a presentation slide. Pretend you're a an influencer. The claim should respond to a somebody else's statement.,No
"After a few comments on my last video about wellness trends, a subscriber asked about overcoming sugar addiction and if it's as hard as quitting smoking. I decided to address it in my follow-up video.","In my opinion, dealing with sugar addiction is mostly about building new habits and doesn't always have to be a monumental challenge.",The claim should be about addiction. You are writing a presentation slide. Pretend you're a an influencer. The claim should respond to a somebody else's statement.,No
"We were sitting at the lunch break table, sharing stories from our lives and our thoughts on different matters. My buddy Joe, with a deep sigh, reminisced about the conversations he'd have with his grandfather. The talk drifted into how different topics affect people's lives in various ways.",Abortion is just one of those things that everyone seems to have an opinion on.,The claim should be about abortion. Pretend you're a a blue collar worker. The claim should refer to a historic event. The claim should be of short length.,No
"During a quiet moment on the assembly line, Linda mentioned how every family had its unique history. Her eyes twinkled as she talked about old family reunions and the topics that would come up over the dinner table. Many memories involved sharing thoughts on social topics from times long gone.","Abortion, like all conversations, was something folks had to figure out on their own terms back in the day.",The claim should be about abortion. Pretend you're a a blue collar worker. The claim should refer to a historic event. The claim should be of short length.,No
"In the break room, a small group of us were exchanging thoughts on how different our society is now compared to how it used to be. Charlie, thinking out loud, wondered about the differences in attitudes between generations. He recalled his uncle's stories of past eras and the common sense used in everyday decisions.",Folks back then seemed to have talked more about abortion around the kitchen table than in public.,The claim should be about abortion. Pretend you're a a blue collar worker. The claim should refer to a historic event. The claim should be of short length.,No
"Today we're looking back at the fascinating evolution of architectural styles over the decades. It's clear that different eras have brought unique design elements, from Victorian to modern minimalist. During this period, homeowners were known to make interior design choices based on current trends.",Many people preferred pastel colors for their walls throughout the 1970s.,The claim should be about housing. The claim should be about past events. You are writing a textual description of an image. Pretend you're a a news presenter.,No
